work_id_a,work_id_b,semantic_similarity_0_1,amount_similarity_0_1,location_distance_metres,same_sector,same_district,review_candidate,candidate_language
W-003644,W-004874,1.0,0.5743663850600267,25709.010509863045,True,False,False,Near-neighbour context only
W-003645,W-004875,1.0,0.8731627094254292,25608.815363527156,True,False,False,Near-neighbour context only
W-002415,W-003645,1.0,0.9018046709129511,20368.62856722824,True,False,False,Near-neighbour context only
W-003647,W-004877,1.0,0.5684280052840158,25855.392565600487,True,False,False,Near-neighbour context only
W-003648,W-004878,1.0,0.6164571877454831,26123.956253461303,True,False,False,Near-neighbour context only
W-003657,W-004887,1.0,0.4728675450762829,20059.336909970676,True,False,False,Near-neighbour context only
W-003663,W-004893,1.0,0.6908469426509685,30835.34250809255,True,False,False,Near-neighbour context only
W-002436,W-003666,1.0,0.6913559322033899,20910.999240338377,True,False,False,Near-neighbour context only
W-002438,W-003668,1.0,0.7294419246696904,20323.5833236311,True,False,False,Near-neighbour context only
W-001208,W-003668,1.0,0.4314730822323013,26299.771261854272,True,False,False,Near-neighbour context only
W-001209,W-003669,1.0,0.9634472979360328,15446.651436348477,True,False,False,Near-neighbour context only
W-002439,W-003669,1.0,0.5755871950666546,20768.573057609654,True,False,False,Near-neighbour context only
W-003672,W-004902,1.0,0.8778484673221515,26438.833695561934,True,True,False,Near-neighbour context only
W-003676,W-004906,1.0,0.9617308654327164,25739.101240749824,True,False,False,Near-neighbour context only
W-003680,W-004910,1.0,,26526.024779532898,True,False,False,Near-neighbour context only
W-002450,W-003680,1.0,,31882.43351506504,True,False,False,Near-neighbour context only
W-003681,W-004911,1.0,,26117.864645041107,True,False,False,Near-neighbour context only
W-002451,W-003681,1.0,,30792.235617922262,True,False,False,Near-neighbour context only
W-002456,W-003686,1.0,0.0688414209426515,35206.60938641253,True,False,False,Near-neighbour context only
W-001226,W-003686,1.0,0.8363106796116505,15745.618391434227,True,False,False,Near-neighbour context only
W-002458,W-003688,1.0,0.6095227246839048,34359.75270116432,True,False,False,Near-neighbour context only
W-001228,W-003688,1.0,0.6198883699738011,14982.579059673337,True,False,False,Near-neighbour context only
W-003695,W-004925,1.0,0.19331037875061485,29224.824482986474,True,False,False,Near-neighbour context only
W-003698,W-004928,1.0,0.37229069273268167,31204.591268355434,True,False,False,Near-neighbour context only
W-003699,W-004929,1.0,0.5044969319996638,20959.033389640565,True,False,False,Near-neighbour context only
W-002470,W-003700,1.0,,20361.744716686062,True,False,False,Near-neighbour context only
W-001242,W-003702,1.0,0.20768994784742817,16121.095638233468,True,False,False,Near-neighbour context only
W-003708,W-004938,1.0,0.8831729173581149,26037.839586677772,True,True,False,Near-neighbour context only
W-003709,W-004939,1.0,0.9782537067545305,26056.31615881993,True,False,False,Near-neighbour context only
W-003712,W-004942,1.0,0.7714766984839978,20572.989291345235,True,False,False,Near-neighbour context only
W-003715,W-004945,1.0,0.5009327442317133,20848.658992365887,True,False,False,Near-neighbour context only
W-002492,W-003722,1.0,0.473849842649483,25926.629034874593,True,False,False,Near-neighbour context only
W-001262,W-003722,1.0,0.8739635157545605,26172.546342396916,True,False,False,Near-neighbour context only
W-003723,W-004953,1.0,0.18609742747673783,30938.152616627638,True,True,False,Near-neighbour context only
W-003726,W-004956,1.0,0.3781031190324634,31640.549654740065,True,True,False,Near-neighbour context only
W-003729,W-004959,1.0,0.5984673525089229,34936.84296140773,True,False,False,Near-neighbour context only
W-003733,W-004963,1.0,0.3265895953757225,25990.19594864227,True,False,False,Near-neighbour context only
W-002506,W-003736,1.0,0.20494606682451985,20296.215642131952,True,False,False,Near-neighbour context only
W-001276,W-003736,1.0,0.543,35054.397230040464,True,False,False,Near-neighbour context only
W-003742,W-004972,1.0,0.341854254101488,20630.752364863743,True,True,False,Near-neighbour context only
W-003746,W-004976,1.0,0.8345853365384616,20203.58697437076,True,False,False,Near-neighbour context only
W-002516,W-003746,1.0,0.5621962196219622,35378.75204701673,True,True,False,Near-neighbour context only
W-003748,W-004978,1.0,0.8194379391100702,20134.84908009744,True,False,False,Near-neighbour context only
W-002519,W-003749,1.0,0.5102586975914363,34065.076321736036,True,True,False,Near-neighbour context only
W-002521,W-003751,1.0,1.0,25888.589408251093,True,False,False,Near-neighbour context only
W-001292,W-003752,1.0,0.875992826031258,26502.640683702644,True,False,False,Near-neighbour context only
W-002522,W-003752,1.0,0.9912255045334893,26267.01934371403,True,False,False,Near-neighbour context only
W-003757,W-004987,1.0,0.4614716944739126,31038.705436653847,True,True,False,Near-neighbour context only
W-003760,W-004990,1.0,,34978.66080776362,True,True,False,Near-neighbour context only
W-002552,W-003782,1.0,0.6846879209699147,20206.161503016432,True,True,False,Near-neighbour context only
W-002555,W-003785,1.0,0.7484270347067181,19938.010288639423,True,True,False,Near-neighbour context only
W-002567,W-003797,1.0,0.23660490736104156,19952.726389772368,True,False,False,Near-neighbour context only
W-002568,W-003798,1.0,0.5220612628552471,20429.164197264436,True,False,False,Near-neighbour context only
W-002587,W-003817,1.0,0.6998073217726397,20334.11590858127,True,True,False,Near-neighbour context only
W-002588,W-003818,1.0,0.5704928259513412,20211.496774216044,True,True,False,Near-neighbour context only
W-001360,W-003820,1.0,,25811.72384855161,True,False,False,Near-neighbour context only
W-002590,W-003820,1.0,,19894.326285880477,True,True,False,Near-neighbour context only
W-001364,W-003824,1.0,0.27403462050599203,35019.34000675369,True,False,False,Near-neighbour context only
W-002594,W-003824,1.0,0.2495452891960713,20451.654846378955,True,False,False,Near-neighbour context only
W-001379,W-003839,1.0,0.0727536231884058,15057.373079692505,True,False,False,Near-neighbour context only
W-002609,W-003839,1.0,0.10429362880886427,33642.55522896166,True,True,False,Near-neighbour context only
W-002637,W-003867,1.0,0.8032354812323912,34636.332446702974,True,False,False,Near-neighbour context only
W-001411,W-003871,1.0,0.32401656314699795,15711.041057650476,True,False,False,Near-neighbour context only
W-002641,W-003871,1.0,1.0,31250.32932938732,True,True,False,Near-neighbour context only
W-001413,W-003873,1.0,0.5125869702719797,15184.1716190478,True,False,False,Near-neighbour context only
W-002643,W-003873,1.0,0.7223135964912281,30667.662108011697,True,True,False,Near-neighbour context only
W-002653,W-003883,1.0,0.5274455688439129,20825.742193098293,True,False,False,Near-neighbour context only
W-001429,W-003889,1.0,0.680033698399326,15932.402336805855,True,False,False,Near-neighbour context only
W-002659,W-003889,1.0,0.40501756146512796,26043.554172000393,True,True,False,Near-neighbour context only
W-001431,W-003891,1.0,0.9582649019418413,15417.541204533307,True,False,False,Near-neighbour context only
W-002661,W-003891,1.0,1.0,25944.358843612397,True,True,False,Near-neighbour context only
W-002669,W-003899,1.0,0.9462655988079717,30016.382694441963,True,False,False,Near-neighbour context only
W-002670,W-003900,1.0,,31472.97678398369,True,False,False,Near-neighbour context only
W-002673,W-003903,1.0,0.8463863006799295,30641.267797958815,True,False,False,Near-neighbour context only
W-001448,W-003908,1.0,0.5817066369213608,26213.487956864876,True,False,False,Near-neighbour context only
W-002691,W-003921,1.0,,26236.189792279656,True,False,False,Near-neighbour context only
W-001463,W-003923,1.0,0.22432643498633345,14532.797895414593,True,False,False,Near-neighbour context only
W-002693,W-003923,1.0,0.2951971885982038,25659.70640743648,True,False,False,Near-neighbour context only
W-002694,W-003924,1.0,0.8552830188679246,25855.291907633353,True,False,False,Near-neighbour context only
W-001464,W-003924,1.0,0.513456871828811,16239.52100167161,True,False,False,Near-neighbour context only
W-001466,W-003926,1.0,0.7356475300400535,15559.623591157258,True,False,False,Near-neighbour context only
W-002696,W-003926,1.0,0.8990697209162749,26290.02074898031,True,True,False,Near-neighbour context only
W-002720,W-003950,1.0,1.0,25702.780867186262,True,False,False,Near-neighbour context only
W-002721,W-003951,1.0,1.0,26164.372679368593,True,False,False,Near-neighbour context only
W-002725,W-003955,1.0,0.16395398380911802,26044.266641475308,True,False,False,Near-neighbour context only
W-002726,W-003956,1.0,0.560133779264214,20637.607255177696,True,False,False,Near-neighbour context only
W-001496,W-003956,1.0,0.47026510628134705,15350.512997464262,True,False,False,Near-neighbour context only
W-002727,W-003957,1.0,0.8156973268425997,19828.69132415586,True,False,False,Near-neighbour context only
W-002737,W-003967,1.0,0.8883354464770875,31194.614423385454,True,False,False,Near-neighbour context only
W-002739,W-003969,1.0,0.969533868183203,20081.868286173445,True,False,False,Near-neighbour context only
W-002744,W-003974,1.0,0.7597898758357211,26317.77664925651,True,False,False,Near-neighbour context only
W-001514,W-003974,1.0,0.34174632155514983,26561.651166218777,True,False,False,Near-neighbour context only
W-002745,W-003975,1.0,0.3385798390003604,26296.92548335735,True,False,False,Near-neighbour context only
W-001515,W-003975,1.0,0.8892831795599716,26511.925327212164,True,False,False,Near-neighbour context only
W-002759,W-003989,1.0,0.6329625884732053,29598.253225933648,True,False,False,Near-neighbour context only
W-001531,W-003991,1.0,0.443655893353793,15406.701740326323,True,False,False,Near-neighbour context only
W-002761,W-003991,1.0,1.0,31257.15352737607,True,False,False,Near-neighbour context only
W-002763,W-003993,1.0,0.2610373717405629,30912.296282828014,True,False,False,Near-neighbour context only
W-001533,W-003993,1.0,0.6054585152838428,15953.223394667539,True,False,False,Near-neighbour context only
W-002772,W-004002,1.0,0.7112605653003726,26197.04952794439,True,True,False,Near-neighbour context only
W-002775,W-004005,1.0,0.8455035225859926,25724.61395533267,True,False,False,Near-neighbour context only
W-002788,W-004018,1.0,0.6506010928961748,20101.039521818475,True,True,False,Near-neighbour context only
W-002790,W-004020,1.0,,31118.922162162315,True,True,False,Near-neighbour context only
W-002795,W-004025,1.0,0.8422912984717746,29936.44097623069,True,False,False,Near-neighbour context only
W-001565,W-004025,1.0,0.9125320178351201,14691.660713655732,True,False,False,Near-neighbour context only
W-002797,W-004027,1.0,0.8749759198612984,31312.817300653158,True,False,False,Near-neighbour context only
W-002810,W-004040,1.0,,25960.755598959164,True,False,False,Near-neighbour context only
W-002812,W-004042,1.0,0.09645544374943342,26072.049802755417,True,False,False,Near-neighbour context only
W-002823,W-004053,1.0,0.8112529928172386,30661.20554492342,True,True,False,Near-neighbour context only
W-002827,W-004057,1.0,0.4363300817295017,31328.791289313653,True,False,False,Near-neighbour context only
W-002832,W-004062,1.0,0.13686226710778338,26186.064988560647,True,False,False,Near-neighbour context only
W-001602,W-004062,1.0,0.5275167785234899,26772.541953131527,True,False,False,Near-neighbour context only
W-002846,W-004076,1.0,0.7153172348484849,20271.969647904407,True,False,False,Near-neighbour context only
W-002847,W-004077,1.0,0.43747005270723527,20245.760005343145,True,False,False,Near-neighbour context only
W-002856,W-004086,1.0,0.7246858832224686,31637.34977433163,True,False,False,Near-neighbour context only
W-002858,W-004088,1.0,0.9089026915113871,31901.920773897753,True,True,False,Near-neighbour context only
W-002876,W-004106,1.0,0.9612523248605084,20772.0402118112,True,True,False,Near-neighbour context only
W-002878,W-004108,1.0,0.5156291274104077,20345.00623159231,True,True,False,Near-neighbour context only
W-002891,W-004121,1.0,,33533.464097740754,True,False,False,Near-neighbour context only
W-002892,W-004122,1.0,0.5747268408551068,35862.43538736504,True,False,False,Near-neighbour context only
W-002925,W-004155,1.0,0.3565670934091987,26119.860219379527,True,False,False,Near-neighbour context only
W-002927,W-004157,1.0,0.7015298617240365,25489.65256616051,True,False,False,Near-neighbour context only
W-001702,W-004162,1.0,0.1343060852263306,26067.043750678036,True,False,False,Near-neighbour context only
W-002932,W-004162,1.0,0.8007169410515136,20272.059240563784,True,True,False,Near-neighbour context only
W-002943,W-004173,1.0,0.1512516469038208,19957.73726191058,True,False,False,Near-neighbour context only
W-002949,W-004179,1.0,0.2938938938938939,34346.41981703631,True,True,False,Near-neighbour context only
W-002950,W-004180,1.0,,34471.4223543675,True,True,False,Near-neighbour context only
W-002960,W-004190,1.0,1.0,20776.900430118676,True,False,False,Near-neighbour context only
W-002961,W-004191,1.0,1.0,20574.712528586555,True,False,False,Near-neighbour context only
W-002962,W-004192,1.0,0.43809904153354634,20653.16822287236,True,False,False,Near-neighbour context only
W-002963,W-004193,1.0,0.9971271546340245,20297.369462933395,True,False,False,Near-neighbour context only
W-001735,W-004195,1.0,0.3844001790510295,26476.384246448368,True,False,False,Near-neighbour context only
W-002976,W-004206,1.0,0.9311242816091954,35560.806949395905,True,False,False,Near-neighbour context only
W-002979,W-004209,1.0,0.9133368851003374,34525.171566117766,True,False,False,Near-neighbour context only
W-001751,W-004211,1.0,0.9551445342784362,15186.551114599573,True,False,False,Near-neighbour context only
W-002981,W-004211,1.0,1.0,34005.85033034538,True,False,False,Near-neighbour context only
W-001752,W-004212,1.0,0.18696413754955288,15883.050881519408,True,False,False,Near-neighbour context only
W-002982,W-004212,1.0,0.6121508251129345,35538.178405255734,True,False,False,Near-neighbour context only
W-002985,W-004215,1.0,0.8765151515151515,34846.826130147456,True,True,False,Near-neighbour context only
W-001755,W-004215,1.0,0.10315656565656565,15484.128436909252,True,False,False,Near-neighbour context only
W-002993,W-004223,1.0,0.25573095401509954,20520.68826376052,True,False,False,Near-neighbour context only
W-002994,W-004224,1.0,0.8369575816674792,20245.389451827054,True,False,False,Near-neighbour context only
W-002996,W-004226,1.0,0.8756424721073085,20503.172230857443,True,False,False,Near-neighbour context only
W-001769,W-004229,1.0,0.7635486981677917,34532.533777951525,True,False,False,Near-neighbour context only
W-001770,W-004230,1.0,0.22256532066508314,35389.93538649298,True,False,False,Near-neighbour context only
W-003000,W-004230,1.0,1.0,20716.128160622928,True,False,False,Near-neighbour context only
W-003009,W-004239,1.0,0.8164477441462021,34418.25553531465,True,False,False,Near-neighbour context only
W-003012,W-004242,1.0,0.13676731793960922,36038.889537678995,True,False,False,Near-neighbour context only
W-001787,W-004247,1.0,0.6434468524251806,25126.28542871388,True,False,False,Near-neighbour context only
W-003017,W-004247,1.0,0.8212051366480079,20040.797734706484,True,False,False,Near-neighbour context only
W-001789,W-004249,1.0,0.8318452380952381,26286.92975735886,True,False,False,Near-neighbour context only
W-003027,W-004257,1.0,0.1143939393939394,20323.97159537886,True,False,False,Near-neighbour context only
W-003029,W-004259,1.0,0.2903629536921151,19636.7707862121,True,False,False,Near-neighbour context only
W-003034,W-004264,1.0,0.8104871632042093,26442.154529414744,True,False,False,Near-neighbour context only
W-001804,W-004264,1.0,0.7571441531343555,14941.528604518147,True,False,False,Near-neighbour context only
W-003046,W-004276,1.0,0.7481571416182464,30967.291649981624,True,False,False,Near-neighbour context only
W-003048,W-004278,1.0,0.10324927863505207,20911.49931539475,True,False,False,Near-neighbour context only
W-001820,W-004280,1.0,,26583.734269310862,True,False,False,Near-neighbour context only
W-003050,W-004280,1.0,,20254.82101740627,True,False,False,Near-neighbour context only
W-001822,W-004282,1.0,0.32710280373831774,25331.026154023835,True,False,False,Near-neighbour context only
W-003052,W-004282,1.0,0.4157175398633257,20201.344482910157,True,False,False,Near-neighbour context only
W-003060,W-004290,1.0,1.0,20590.471307632306,True,True,False,Near-neighbour context only
W-003064,W-004294,1.0,0.759146635775654,26118.423878331534,True,False,False,Near-neighbour context only
W-003065,W-004295,1.0,0.6973400431344356,25953.973819807685,True,False,False,Near-neighbour context only
W-003066,W-004296,1.0,0.6872756744239898,26012.791604696296,True,False,False,Near-neighbour context only
W-001836,W-004296,1.0,0.3722357299988422,15603.5546650993,True,False,False,Near-neighbour context only
W-003070,W-004300,1.0,,34442.95215560302,True,False,False,Near-neighbour context only
W-001855,W-004315,1.0,0.802061310782241,26121.3074859884,True,False,False,Near-neighbour context only
W-003085,W-004315,1.0,0.32790294627383015,20283.156169165537,True,False,False,Near-neighbour context only
W-003094,W-004324,1.0,0.3816005405927213,25758.510963331875,True,True,False,Near-neighbour context only
W-001873,W-004333,1.0,0.9096622889305817,15445.906068744094,True,False,False,Near-neighbour context only
W-001874,W-004334,1.0,0.8853486774304363,15955.690638034723,True,False,False,Near-neighbour context only
W-003104,W-004334,1.0,0.7401299835095547,31338.92706894471,True,False,False,Near-neighbour context only
W-003112,W-004342,1.0,0.8511487433933772,20139.275972963882,True,True,False,Near-neighbour context only
W-003119,W-004349,1.0,0.3200147302522556,19913.510517784856,True,False,False,Near-neighbour context only
W-001889,W-004349,1.0,0.7553857484809428,39836.378961939954,True,False,False,Near-neighbour context only
W-001890,W-004350,1.0,0.5880064394955729,27352.35667445386,True,False,False,Near-neighbour context only
W-003128,W-004358,1.0,0.12016574585635359,26176.238676222492,True,True,False,Near-neighbour context only
W-003129,W-004359,1.0,0.19901585565882995,25402.1502848224,True,True,False,Near-neighbour context only
W-003132,W-004362,1.0,0.537237831420657,31914.549606511184,True,True,False,Near-neighbour context only
W-003133,W-004363,1.0,0.995608172617911,31190.142678880184,True,False,False,Near-neighbour context only
W-001905,W-004365,1.0,0.1468942104780255,15505.543771125165,True,False,False,Near-neighbour context only
W-003136,W-004366,1.0,0.20950323974082075,30942.66052788448,True,False,False,Near-neighbour context only
W-001906,W-004366,1.0,0.36944561997460856,14874.36201464356,True,False,False,Near-neighbour context only
W-003145,W-004375,1.0,0.29990768520655436,20395.98531150975,True,True,False,Near-neighbour context only
W-003148,W-004378,1.0,0.7175280898876405,20302.254228492766,True,True,False,Near-neighbour context only
W-001924,W-004384,1.0,0.7122408026755853,15643.400497749455,True,False,False,Near-neighbour context only
W-001925,W-004385,1.0,0.3664408245639325,14754.303315056102,True,False,False,Near-neighbour context only
W-003179,W-004409,1.0,0.6179196704428425,25670.897495792957,True,False,False,Near-neighbour context only
W-003181,W-004411,1.0,1.0,25802.663392228613,True,True,False,Near-neighbour context only
W-003185,W-004415,1.0,0.8274455062815419,25583.861667307407,True,True,False,Near-neighbour context only
W-001955,W-004415,1.0,0.2263502630731236,14950.496839728763,True,False,False,Near-neighbour context only
W-001958,W-004418,1.0,0.7278281019591321,16018.856247119318,True,False,False,Near-neighbour context only
W-003197,W-004427,1.0,0.7385769096616672,29583.584383420555,True,False,False,Near-neighbour context only
W-003198,W-004428,1.0,0.11006419548560778,32177.322313545337,True,False,False,Near-neighbour context only
W-001972,W-004432,1.0,0.8585493928454218,35046.831068838444,True,False,False,Near-neighbour context only
W-003213,W-004443,1.0,0.8812536499902667,26028.992819583258,True,False,False,Near-neighbour context only
W-003214,W-004444,1.0,0.26675736961451246,25737.01789999432,True,False,False,Near-neighbour context only
W-003215,W-004445,1.0,0.4265416727698843,25678.2733886025,True,False,False,Near-neighbour context only
W-001991,W-004451,1.0,0.14607805987116332,14598.051443533628,True,False,False,Near-neighbour context only
W-003221,W-004451,1.0,1.0,20140.606834415248,True,True,False,Near-neighbour context only
W-003231,W-004461,1.0,,30702.106618209007,True,False,False,Near-neighbour context only
W-003235,W-004465,1.0,0.3032804692591788,20239.89614000717,True,True,False,Near-neighbour context only
W-003238,W-004468,1.0,0.2358654534301196,26132.6712900835,True,True,False,Near-neighbour context only
W-002008,W-004468,1.0,0.7895920662508946,25985.627956096298,True,False,False,Near-neighbour context only
W-003247,W-004477,1.0,0.7937487557236711,26163.156565371686,True,False,False,Near-neighbour context only
W-003250,W-004480,1.0,,20109.46303762892,True,False,False,Near-neighbour context only
W-003252,W-004482,1.0,0.2129136982595365,20182.67257111647,True,False,False,Near-neighbour context only
W-003264,W-004494,1.0,0.9134288668931896,32038.404105397523,True,False,False,Near-neighbour context only
W-003266,W-004496,1.0,0.6512589252160842,26148.312639073007,True,False,False,Near-neighbour context only
W-003270,W-004500,1.0,,26203.553543755825,True,False,False,Near-neighbour context only
W-002040,W-004500,1.0,,27363.840707639458,True,False,False,Near-neighbour context only
W-002042,W-004502,1.0,0.6948425685588534,26709.27189245607,True,False,False,Near-neighbour context only
W-003272,W-004502,1.0,0.9940542966120709,25706.007570340826,True,True,False,Near-neighbour context only
W-003281,W-004511,1.0,1.0,19687.727631756305,True,False,False,Near-neighbour context only
W-003283,W-004513,1.0,0.8774787535410765,20648.309301796737,True,False,False,Near-neighbour context only
W-003284,W-004514,1.0,0.8873091603053435,20396.98841150563,True,False,False,Near-neighbour context only
W-003290,W-004520,1.0,,31408.234624256394,True,True,False,Near-neighbour context only
W-003298,W-004528,1.0,0.4224830142063002,25725.47552880592,True,False,False,Near-neighbour context only
W-003317,W-004547,1.0,0.6656961808528857,29985.167389817172,True,False,False,Near-neighbour context only
W-003319,W-004549,1.0,0.3805366957646298,31393.05064296306,True,False,False,Near-neighbour context only
W-003321,W-004551,1.0,1.0,30923.502428236156,True,False,False,Near-neighbour context only
W-002091,W-004551,1.0,0.6089299461123941,34556.81756879388,True,False,False,Near-neighbour context only
W-003333,W-004563,1.0,0.9515060240963855,26173.295116896737,True,False,False,Near-neighbour context only
W-003334,W-004564,1.0,0.9969234033524295,26085.174374985905,True,False,False,Near-neighbour context only
W-003338,W-004568,1.0,0.5801801801801801,20863.02695105398,True,False,False,Near-neighbour context only
W-002108,W-004568,1.0,0.33010251630941284,15480.507055217775,True,False,False,Near-neighbour context only
W-003339,W-004569,1.0,0.46998570747975227,20153.457872166546,True,False,False,Near-neighbour context only
W-002111,W-004571,1.0,0.6127628716461204,14614.95325762453,True,False,False,Near-neighbour context only
W-003341,W-004571,1.0,1.0,19950.939363968097,True,False,False,Near-neighbour context only
W-003349,W-004579,1.0,0.3508873297565002,31628.60375927438,True,False,False,Near-neighbour context only
W-003350,W-004580,1.0,,31129.907514845672,True,False,False,Near-neighbour context only
W-003351,W-004581,1.0,,30778.57977117548,True,False,False,Near-neighbour context only
W-003352,W-004582,1.0,0.39641434262948205,35021.128213938864,True,False,False,Near-neighbour context only
W-003353,W-004583,1.0,0.6835261839436956,33507.3716208784,True,False,False,Near-neighbour context only
W-002129,W-004589,1.0,0.24097585262633806,25167.306347684458,True,False,False,Near-neighbour context only
W-003367,W-004597,1.0,0.9473756906077349,20169.663861112112,True,False,False,Near-neighbour context only
W-003368,W-004598,1.0,0.9921280853902602,20769.45952344891,True,False,False,Near-neighbour context only
W-003385,W-004615,1.0,0.6338739125765224,35037.787977826316,True,False,False,Near-neighbour context only
W-003401,W-004631,1.0,1.0,20213.249056239354,True,True,False,Near-neighbour context only
W-003404,W-004634,1.0,0.760899182561308,20346.11319684093,True,False,False,Near-neighbour context only
W-003405,W-004635,1.0,0.23410547067520945,19956.90236158476,True,False,False,Near-neighbour context only
W-003406,W-004636,1.0,0.4014893961469969,20540.99594473761,True,False,False,Near-neighbour context only
W-002180,W-004640,1.0,,16138.2357467611,True,False,False,Near-neighbour context only
W-003410,W-004640,1.0,,35460.52629896098,True,False,False,Near-neighbour context only
W-003417,W-004647,1.0,0.5210440142540691,35008.761920251025,True,True,False,Near-neighbour context only
W-003420,W-004650,1.0,1.0,26535.944512944174,True,True,False,Near-neighbour context only
W-003422,W-004652,1.0,0.10121546961325967,20485.266877800004,True,False,False,Near-neighbour context only
W-002193,W-004653,1.0,0.08243727598566308,26129.925934642924,True,False,False,Near-neighbour context only
W-003423,W-004653,1.0,0.2787096774193548,20589.958395992253,True,False,False,Near-neighbour context only
W-003425,W-004655,1.0,0.7404996481351162,20375.765746434547,True,False,False,Near-neighbour context only
W-002197,W-004657,1.0,0.8965308102862688,27022.64078431408,True,False,False,Near-neighbour context only
W-003427,W-004657,1.0,0.623968947113052,21036.552105745315,True,False,False,Near-neighbour context only
W-003434,W-004664,1.0,0.9913273001508296,20217.65160632754,True,True,False,Near-neighbour context only
W-003435,W-004665,1.0,0.7600989282769992,20732.449545209704,True,True,False,Near-neighbour context only
W-003436,W-004666,1.0,0.6336666666666667,20376.8606371674,True,True,False,Near-neighbour context only
W-002212,W-004672,1.0,0.2925233644859813,15199.315190743482,True,False,False,Near-neighbour context only
W-003442,W-004672,1.0,0.06046728971962617,34653.195190389226,True,False,False,Near-neighbour context only
W-002213,W-004673,1.0,0.3543982216576691,14856.780354322298,True,False,False,Near-neighbour context only
W-003443,W-004673,1.0,0.6064118819054519,33838.55039911623,True,False,False,Near-neighbour context only
W-003454,W-004684,1.0,0.09098694069792336,20533.76720967182,True,True,False,Near-neighbour context only
W-002231,W-004691,1.0,0.6721955049563254,24704.108387975437,True,False,False,Near-neighbour context only
W-003461,W-004691,1.0,1.0,20109.657186029217,True,False,False,Near-neighbour context only
W-002244,W-004704,1.0,0.26721588508660754,16002.839802045759,True,False,False,Near-neighbour context only
W-003474,W-004704,1.0,0.7577075098814229,35870.05398047409,True,True,False,Near-neighbour context only
W-002245,W-004705,1.0,0.4026101141924959,15334.250788726644,True,False,False,Near-neighbour context only
W-003475,W-004705,1.0,0.8849374660141381,34888.302827567524,True,False,False,Near-neighbour context only
W-003487,W-004717,1.0,0.9600745688985552,20723.407044585816,True,True,False,Near-neighbour context only
W-003488,W-004718,1.0,0.6107908351810791,21014.24176199427,True,True,False,Near-neighbour context only
W-002261,W-004721,1.0,,25061.01783643901,True,False,False,Near-neighbour context only
W-003491,W-004721,1.0,,20491.38611535535,True,True,False,Near-neighbour context only
W-002263,W-004723,1.0,0.8361136725626624,34990.29720763268,True,False,False,Near-neighbour context only
W-003493,W-004723,1.0,0.8404111897539602,20630.806188821505,True,False,False,Near-neighbour context only
W-002264,W-004724,1.0,0.4373311161920599,35266.04831334957,True,False,False,Near-neighbour context only
W-003494,W-004724,1.0,0.7806069424236125,20609.52479464121,True,False,False,Near-neighbour context only
W-003506,W-004736,1.0,0.45601023017902814,35133.012396012266,True,True,False,Near-neighbour context only
W-002278,W-004738,1.0,0.6941569282136895,15174.127525611151,True,False,False,Near-neighbour context only
W-003508,W-004738,1.0,0.7829084495751163,34678.06318400983,True,True,False,Near-neighbour context only
W-003509,W-004739,1.0,0.9172301634854061,29589.752996978394,True,True,False,Near-neighbour context only
W-002279,W-004739,1.0,0.5909854423292273,14634.43896083662,True,False,False,Near-neighbour context only
W-002295,W-004755,1.0,0.4501316482359136,35355.78850103184,True,False,False,Near-neighbour context only
W-003525,W-004755,1.0,0.1616752456715021,20257.549270934844,True,True,False,Near-neighbour context only
W-003536,W-004766,1.0,0.37791307999160195,35577.52793765479,True,False,False,Near-neighbour context only
W-003537,W-004767,1.0,0.5349514563106796,34993.78552858556,True,False,False,Near-neighbour context only
W-003538,W-004768,1.0,0.10976773783009863,30457.287444005586,True,False,False,Near-neighbour context only
W-003539,W-004769,1.0,0.5067389006342494,29115.65054436648,True,False,False,Near-neighbour context only
W-003541,W-004771,1.0,1.0,31928.968199545663,True,True,False,Near-neighbour context only
W-003545,W-004775,1.0,0.24798029556650247,19623.535496154167,True,True,False,Near-neighbour context only
W-002315,W-004775,1.0,0.25857817957674134,25005.142159004037,True,False,False,Near-neighbour context only
W-002316,W-004776,1.0,0.6849015317286652,26965.138383139376,True,False,False,Near-neighbour context only
W-003546,W-004776,1.0,0.41444201312910284,20657.37283756483,True,True,False,Near-neighbour context only
W-003557,W-004787,1.0,0.36022079772079774,26247.519624165056,True,False,False,Near-neighbour context only
W-003558,W-004788,1.0,0.7489955357142857,25983.849899383084,True,False,False,Near-neighbour context only
W-003559,W-004789,1.0,0.14767277856135402,25666.02627754177,True,True,False,Near-neighbour context only
W-003561,W-004791,1.0,1.0,25656.790105472897,True,True,False,Near-neighbour context only
W-002331,W-004791,1.0,0.7626095703405662,14871.16298461252,True,False,False,Near-neighbour context only
W-003570,W-004800,1.0,,31544.068067489272,True,False,False,Near-neighbour context only
W-003574,W-004804,1.0,0.1408692337018681,30697.479973014357,True,False,False,Near-neighbour context only
W-003589,W-004819,1.0,0.2022448337354453,25930.46337553974,True,False,False,Near-neighbour context only
W-003621,W-004851,1.0,1.0,26126.05030069014,True,False,False,Near-neighbour context only
W-003622,W-004852,1.0,0.22315382134795228,25893.617364499303,True,False,False,Near-neighbour context only
W-003626,W-004856,1.0,0.17236760766536163,20856.88565898479,True,False,False,Near-neighbour context only
W-002397,W-004857,1.0,0.8581710008636407,15574.055420193357,True,False,False,Near-neighbour context only
W-003627,W-004857,1.0,0.8606659629594089,31104.324773941386,True,False,False,Near-neighbour context only
