work_id,has_duplicate_candidate,best_candidate_work_id,best_similarity_0_1
W-000742,False,W-002833,0.9954191446304321
W-000743,False,W-004913,0.9958743453025818
W-000744,False,W-000387,0.9992762207984924
W-000745,False,W-001606,0.9910436868667603
W-000746,False,W-000377,0.9954832196235657
W-000747,False,W-003699,0.9939250946044922
W-000748,False,W-001978,0.9999998807907104
W-000749,False,W-003209,1.0
W-000750,False,W-001980,1.0
W-000751,False,W-001981,1.0
W-000752,False,W-001982,0.9999997615814209
W-000753,False,W-001983,1.0
W-000754,False,W-001984,1.0
W-000755,False,W-001985,1.0
W-000756,False,W-001986,0.9999999403953552
W-000757,False,W-001987,1.0
W-000758,False,W-001988,1.0
W-000759,False,W-004941,0.9963353872299194
W-000760,False,W-002845,0.9958800077438354
W-000761,False,W-002846,0.9974817037582397
W-000762,False,W-004065,0.9983277320861816
W-000763,False,W-001618,0.9954719543457031
W-000764,False,W-002486,0.994845986366272
W-000765,False,W-001995,1.0
W-000766,False,W-003226,1.0
W-000767,False,W-001997,0.9999998211860657
W-000768,False,W-001998,1.0
W-000769,False,W-001999,1.0
W-000770,False,W-002000,1.0
W-000771,False,W-002001,0.9999999403953552
W-000772,False,W-002002,0.9999998807907104
W-000773,False,W-002003,1.0
W-000774,False,W-002004,0.9999998807907104
W-000775,False,W-002005,0.9999997615814209
W-000776,False,W-001637,0.994870662689209
W-000777,False,W-004092,0.9929687976837158
W-000778,False,W-002863,0.9967702627182007
W-000779,False,W-003011,0.9985923171043396
W-000780,False,W-001641,0.9963167309761047
W-000781,False,W-000412,0.9960757493972778
W-000782,False,W-003242,1.0
W-000783,False,W-002013,1.0
W-000784,False,W-003244,0.9999997615814209
W-000785,False,W-002015,1.0
W-000786,False,W-002016,0.9999998807907104
W-000787,False,W-002017,1.0
W-000788,False,W-002018,0.9999998211860657
W-000789,False,W-002019,1.0
W-000790,False,W-002020,1.0
W-000791,False,W-002021,1.0
W-000792,False,W-002022,1.0
W-000793,False,W-002884,0.9953101873397827
W-000794,False,W-002879,0.9944103360176086
W-000795,False,W-000075,0.9975035786628723
W-000796,False,W-000427,0.9941933751106262
W-000797,False,W-001154,0.9995772838592529
W-000798,False,W-004611,0.9939852952957153
W-000799,False,W-003259,1.0
W-000800,False,W-002030,1.0
W-000801,False,W-003261,1.0
W-000802,False,W-003262,1.0
W-000803,False,W-002033,1.0
W-000804,False,W-002034,1.0
W-000805,False,W-002035,1.0
W-000806,False,W-002036,0.9999999403953552
W-000807,False,W-002037,0.9999997615814209
W-000808,False,W-002038,0.9999998807907104
W-000809,False,W-002039,1.0
W-000810,False,W-001671,0.9966608881950378
W-000811,False,W-001672,0.9941899180412292
W-000812,False,W-004127,0.997649073600769
W-000813,False,W-001668,0.9961098432540894
W-000814,False,W-000445,0.9964878559112549
W-000815,False,W-000446,0.9930529594421387
W-000816,False,W-003276,1.0
W-000817,False,W-003277,1.0
W-000818,False,W-003278,1.0
W-000819,False,W-002049,0.9999996423721313
W-000820,False,W-003280,1.0
W-000821,False,W-002051,0.9999998807907104
W-000822,False,W-002052,1.0
W-000823,False,W-002053,1.0
W-000824,False,W-002054,1.0
W-000825,False,W-002055,1.0
W-000826,False,W-002056,1.0
W-000827,False,W-001688,0.9937691688537598
W-000828,False,W-004641,0.9899308085441589
W-000829,False,W-003781,0.9963134527206421
W-000830,False,W-001691,0.9915295839309692
W-000831,False,W-004656,0.9970409274101257
W-000832,False,W-003778,0.9988885521888733
W-000833,False,W-002063,1.0
W-000834,False,W-003294,1.0
W-000835,False,W-003295,0.9999998807907104
W-000836,False,W-002066,1.0
W-000837,False,W-002067,1.0
W-000838,False,W-002068,1.0
W-000839,False,W-002069,1.0
W-000840,False,W-002070,1.0
W-000841,False,W-002071,1.0
W-000842,False,W-002072,1.0
W-000843,False,W-002073,1.0
W-000844,False,W-001705,0.99522864818573
W-000845,False,W-002936,0.99399334192276
W-000846,False,W-004671,0.996563196182251
W-000847,False,W-000478,0.9927792549133301
W-000848,False,W-004661,0.9948950409889221
W-000849,False,W-003801,0.9935755729675293
W-000850,False,W-003310,1.0
W-000851,False,W-003311,0.9999998807907104
W-000852,False,W-002082,1.0
W-000853,False,W-002083,1.0
W-000854,False,W-003314,1.0
W-000855,False,W-004176,0.995975136756897
W-000856,False,W-002086,1.0
W-000857,False,W-002087,0.9999999403953552
W-000858,False,W-002088,0.9999997615814209
W-000859,False,W-002089,0.9999998807907104
W-000860,False,W-002090,1.0
W-000861,False,W-002952,0.9972288608551025
W-000862,False,W-000493,0.9941766262054443
W-000863,False,W-002948,0.996302604675293
W-000864,False,W-002586,0.9942787885665894
W-000865,False,W-002950,0.9960272312164307
W-000866,False,W-000497,0.9966040849685669
W-000867,False,W-002097,0.9999997615814209
W-000868,False,W-002098,0.9999998807907104
W-000869,False,W-002099,1.0
W-000870,False,W-003330,1.0
W-000871,False,W-003331,1.0
W-000872,False,W-002102,0.9999998807907104
W-000873,False,W-002103,1.0
W-000874,False,W-002104,1.0
W-000875,False,W-002105,1.0
W-000876,False,W-002106,1.0
W-000877,False,W-002107,1.0
W-000878,False,W-002963,0.9945307970046997
W-000879,False,W-002601,0.9941898584365845
W-000880,False,W-000511,0.9934881925582886
W-000881,False,W-000512,0.9937741756439209
W-000882,False,W-002757,0.9960474967956543
W-000883,False,W-002968,0.9965983629226685
W-000884,False,W-002114,1.0
W-000885,False,W-002115,1.0
W-000886,False,W-003346,0.9999999403953552
W-000887,False,W-003347,0.9999998211860657
W-000888,False,W-003348,1.0
W-000889,False,W-002119,1.0
W-000890,False,W-002120,1.0
W-000891,False,W-002121,1.0
W-000892,False,W-002122,0.9999998807907104
W-000893,False,W-002123,0.9999996423721313
W-000894,False,W-002124,1.0
W-000895,False,W-004210,0.9962016344070435
W-000896,False,W-000527,0.996432363986969
W-000897,False,W-002982,0.9950028657913208
W-000898,False,W-004711,0.9926577806472778
W-000899,False,W-003851,0.9945127367973328
W-000900,False,W-002985,0.9948932528495789
W-000901,False,W-002131,1.0
W-000902,False,W-002132,0.9999999403953552
W-000903,False,W-002133,0.9999997615814209
W-000904,False,W-003364,0.9999998807907104
W-000905,False,W-003365,0.9999999403953552
W-000906,False,W-002997,0.9970302581787109
W-000907,False,W-002137,1.0
W-000908,False,W-002138,1.0
W-000909,False,W-002139,1.0
W-000910,False,W-002140,1.0
W-000911,False,W-002141,1.0
W-000912,False,W-001773,0.9957500696182251
W-000913,False,W-004738,0.994577944278717
W-000914,False,W-004733,0.999150812625885
W-000915,False,W-001776,0.9955735802650452
W-000916,False,W-000547,0.9960159063339233
W-000917,False,W-003869,0.9931584000587463
W-000918,False,W-003378,0.9999998807907104
W-000919,False,W-003379,1.0
W-000920,False,W-002150,1.0
W-000921,False,W-002151,0.9999998807907104
W-000922,False,W-002152,1.0
W-000923,False,W-002153,1.0
W-000924,False,W-002154,1.0
W-000925,False,W-002155,1.0
W-000926,False,W-002156,0.9999998807907104
W-000927,False,W-002157,0.9999998807907104
W-000928,False,W-002158,1.0
W-000929,False,W-003881,0.9946760535240173
W-000930,False,W-003015,0.9937224388122559
W-000931,False,W-000562,0.9957189559936523
W-000932,False,W-000563,0.9932556748390198
W-000933,False,W-004248,0.9964560270309448
W-000934,False,W-003886,0.9944831132888794
W-000935,False,W-003395,1.0
W-000936,False,W-002166,1.0
W-000937,False,W-002167,1.0
W-000938,False,W-003398,1.0
W-000939,False,W-003399,0.9999996423721313
W-000940,False,W-002170,1.0
W-000941,False,W-002171,1.0
W-000942,False,W-002172,1.0
W-000943,False,W-002173,1.0
W-000944,False,W-002174,1.0
W-000945,False,W-002175,0.9999997615814209
W-000946,False,W-003037,0.9957600235939026
W-000947,False,W-000578,0.994033694267273
W-000948,False,W-003753,0.9968275427818298
W-000949,False,W-000592,0.9994093179702759
W-000950,False,W-003041,0.9911797642707825
W-000951,False,W-000582,0.9946951866149902
W-000952,False,W-003412,1.0
W-000953,False,W-002183,1.0
W-000954,False,W-003414,1.0
W-000955,False,W-003415,0.9999998807907104
W-000956,False,W-003416,1.0
W-000957,False,W-002187,1.0
W-000958,False,W-002188,1.0
W-000959,False,W-002189,1.0
W-000960,False,W-002190,0.9999998807907104
W-000961,False,W-002191,1.0
W-000962,False,W-002192,1.0
W-000963,False,W-003054,0.9954996109008789
W-000964,False,W-002686,0.9936116933822632
W-000965,False,W-001820,0.9978232383728027
W-000966,False,W-004281,0.996583104133606
W-000967,False,W-004270,0.999143660068512
W-000968,False,W-004781,0.9943196773529053
W-000969,False,W-002199,1.0
W-000970,False,W-003430,1.0
W-000971,False,W-002201,0.9999998807907104
W-000972,False,W-002202,1.0
W-000973,False,W-002203,1.0
W-000974,False,W-002204,1.0
W-000975,False,W-002205,0.9999998807907104
W-000976,False,W-002206,0.9999997019767761
W-000977,False,W-002207,1.0
W-000978,False,W-002208,1.0
W-000979,False,W-002209,1.0
W-000980,False,W-003071,0.9925327897071838
W-000981,False,W-000612,0.9924105405807495
W-000982,False,W-004297,0.9961495995521545
W-000983,False,W-001838,0.996198296546936
W-000984,False,W-003216,0.9991729259490967
W-000985,False,W-003076,0.9947760701179504
W-000986,False,W-003446,1.0
W-000987,False,W-003447,1.0
W-000988,False,W-003448,0.9999998807907104
W-000989,False,W-003449,1.0
W-000990,False,W-003450,1.0
W-000991,False,W-002221,1.0
W-000992,False,W-002222,1.0
W-000993,False,W-002223,1.0
W-000994,False,W-002224,1.0
W-000995,False,W-002225,1.0
W-000996,False,W-002226,1.0
W-000997,False,W-001858,0.9959663152694702
W-000998,False,W-004811,0.9946778416633606
W-000999,False,W-001854,0.9965140223503113
W-001000,False,W-004825,0.995383620262146
W-001001,False,W-000632,0.9954776763916016
W-001002,False,W-000129,0.9991782903671265
W-001003,False,W-002233,1.0
W-001004,False,W-002234,0.9999999403953552
W-001005,False,W-003465,1.0
W-001006,False,W-003466,1.0
W-001007,False,W-002237,1.0
W-001008,False,W-001365,0.9991357326507568
W-001009,False,W-002239,1.0
W-001010,False,W-002240,1.0
W-001011,False,W-002241,1.0
W-001012,False,W-002242,0.9999998807907104
W-001013,False,W-002243,0.9999997615814209
W-001014,False,W-003966,0.9971534013748169
W-001015,False,W-001876,0.9933594465255737
W-001016,False,W-001877,0.9960498809814453
W-001017,False,W-001872,0.9953858852386475
W-001018,False,W-001873,0.9980803728103638
W-001019,False,W-003971,0.9952497482299805
W-001020,False,W-003480,1.0
W-001021,False,W-002251,1.0
W-001022,False,W-003482,0.9999997615814209
W-001023,False,W-003483,1.0
W-001024,False,W-003484,1.0
W-001025,False,W-002255,1.0
W-001026,False,W-002256,1.0
W-001027,False,W-002257,1.0
W-001028,False,W-002258,1.0
W-001029,False,W-002259,1.0
W-001030,False,W-000169,0.9951815605163574
W-001031,False,W-003122,0.996167778968811
W-001032,False,W-003123,0.9897376298904419
W-001033,False,W-000664,0.9951319694519043
W-001034,False,W-003986,0.9945461750030518
W-001035,False,W-003120,0.9964084625244141
W-001036,False,W-000667,0.9961252212524414
W-001037,False,W-003497,1.0
W-001038,False,W-003498,0.9999998807907104
W-001039,False,W-003499,1.0
W-001040,False,W-002270,1.0
W-001041,False,W-003501,0.9999998211860657
W-001042,False,W-002272,0.9999999403953552
W-001043,False,W-002273,1.0
W-001044,False,W-002274,0.9999998807907104
W-001045,False,W-002275,0.9999997615814209
W-001046,False,W-002276,0.9999998807907104
W-001047,False,W-002277,0.9999998807907104
W-001048,False,W-004363,0.9966322183609009
W-001049,False,W-003995,0.9994208216667175
W-001050,False,W-000681,0.9951298236846924
W-001051,False,W-000682,0.9948769807815552
W-001052,False,W-000683,0.9945541620254517
W-001053,False,W-003138,0.9944415092468262
W-001054,False,W-002284,1.0
W-001055,False,W-003515,0.9999999403953552
W-001056,False,W-003516,0.9999998211860657
W-001057,False,W-003517,0.9999998807907104
W-001058,False,W-002288,1.0
W-001059,False,W-002289,1.0
W-001060,False,W-002290,0.9999998807907104
W-001061,False,W-002291,1.0
W-001062,False,W-002292,1.0
W-001063,False,W-002293,1.0
W-001064,False,W-002294,1.0
W-001065,False,W-003150,0.9968713521957397
W-001066,False,W-000697,0.9944058656692505
W-001067,False,W-004019,0.9960025548934937
W-001068,False,W-004881,0.9953088760375977
W-001069,False,W-004384,0.9946048259735107
W-001070,False,W-000701,0.9934629797935486
W-001071,False,W-002301,1.0
W-001072,False,W-003532,0.9999999403953552
W-001073,False,W-002303,1.0
W-001074,False,W-002304,1.0
W-001075,False,W-003535,1.0
W-001076,False,W-002306,0.9999998807907104
W-001077,False,W-002307,1.0
W-001078,False,W-002308,1.0
W-001079,False,W-002309,0.9999998807907104
W-001080,False,W-002310,1.0
W-001081,False,W-002311,1.0
W-001082,False,W-004907,0.9954888820648193
W-001083,False,W-004398,0.9937501549720764
W-001084,False,W-002806,0.9970920085906982
W-001085,False,W-001946,0.9926048517227173
W-001086,False,W-000717,0.9960411787033081
W-001087,False,W-002809,0.9936530590057373
W-001088,False,W-002318,1.0
W-001089,False,W-002319,1.0
W-001090,False,W-002320,1.0
W-001091,False,W-002321,0.9999999403953552
W-001092,False,W-002322,1.0
W-001093,False,W-002323,0.9999999403953552
W-001094,False,W-002324,0.9999999403953552
W-001095,False,W-002325,1.0
W-001096,False,W-002326,0.9999997615814209
W-001097,False,W-002327,1.0
W-001098,False,W-002328,0.9999998807907104
W-001099,False,W-003184,0.9949071407318115
W-001100,False,W-001955,0.9967337846755981
W-001101,False,W-000732,0.9959553480148315
W-001102,False,W-000733,0.9933768510818481
W-001103,False,W-004916,0.994110107421875
W-001104,False,W-004056,0.9940261244773865
W-001105,False,W-002335,1.0
W-001106,False,W-002336,1.0
W-001107,False,W-002337,1.0
W-001108,False,W-002338,0.9999997615814209
W-001109,False,W-002339,1.0
W-001110,False,W-002340,0.9999999403953552
W-001111,False,W-002341,1.0
W-001112,False,W-002342,1.0
W-001113,False,W-002343,0.9999998211860657
W-001114,False,W-002344,0.9999998211860657
W-001115,False,W-002345,1.0
W-001116,False,W-001977,0.9973049163818359
W-001117,False,W-004942,0.992243766784668
W-001118,False,W-003713,0.9968945980072021
W-001119,False,W-004938,0.9988498091697693
W-001120,False,W-000751,0.9958665370941162
W-001121,False,W-000752,0.9959809184074402
W-001122,False,W-003582,0.9999996423721313
W-001123,False,W-002353,0.9999998211860657
W-001124,False,W-003584,1.0
W-001125,False,W-003585,0.9999997019767761
W-001126,False,W-003586,1.0
W-001127,False,W-002357,1.0
W-001128,False,W-002358,1.0
W-001129,False,W-002359,1.0
W-001130,False,W-002360,1.0
W-001131,False,W-002361,1.0
W-001132,False,W-002362,1.0
W-001133,False,W-003224,0.9941312074661255
W-001134,False,W-002856,0.9916696548461914
W-001135,False,W-001990,0.9959194660186768
W-001136,False,W-000767,0.9939556121826172
W-001137,False,W-002859,0.9961989521980286
W-001138,False,W-004951,0.9955440759658813
W-001139,False,W-003599,1.0
W-001140,False,W-003600,1.0
W-001141,False,W-003601,1.0
W-001142,False,W-002372,1.0
W-001143,False,W-003603,0.9999998807907104
W-001144,False,W-002374,0.9999997615814209
W-001145,False,W-002375,1.0
W-001146,False,W-002376,1.0
W-001147,False,W-002377,1.0
W-001148,False,W-002378,1.0
W-001149,False,W-004101,0.9945979118347168
W-001150,False,W-002011,0.9944099187850952
W-001151,False,W-000782,0.9950940608978271
W-001152,False,W-004467,0.9960851669311523
W-001153,False,W-004966,0.9937319755554199
W-001154,False,W-000797,0.9995772838592529
W-001155,False,W-002016,0.9923553466796875
W-001156,False,W-002386,0.9999998211860657
W-001157,False,W-002387,1.0
W-001158,False,W-002388,1.0
W-001159,False,W-002389,1.0
W-001160,False,W-002390,1.0
W-001161,False,W-003252,0.9976667165756226
W-001162,False,W-002392,1.0
W-001163,False,W-002393,0.9999998807907104
W-001164,False,W-002394,1.0
W-001165,False,W-002395,1.0
W-001166,False,W-002396,1.0
W-001167,False,W-003258,0.9962496757507324
W-001168,False,W-004981,0.993036150932312
W-001169,False,W-004121,0.9961575269699097
W-001170,False,W-003255,0.9962630271911621
W-001171,False,W-003256,0.9978088140487671
W-001172,False,W-004475,0.9989742040634155
W-001173,False,W-002403,1.0
W-001174,False,W-002404,1.0
W-001175,False,W-002405,1.0
W-001176,False,W-003636,1.0
W-001177,False,W-003637,0.9999998807907104
W-001178,False,W-002408,0.9999998211860657
W-001179,False,W-002409,1.0
W-001180,False,W-002410,1.0
W-001181,False,W-002411,1.0
W-001182,False,W-002412,1.0
W-001183,False,W-002413,1.0
W-001184,False,W-004136,0.994477391242981
W-001185,False,W-002046,0.9890941977500916
W-001186,False,W-000817,0.9960876107215881
W-001187,False,W-004502,0.9952501654624939
W-001188,False,W-004503,0.998141348361969
W-001189,False,W-004651,0.9986159801483154
W-001190,False,W-003650,0.9999999403953552
W-001191,False,W-003651,1.0
W-001192,False,W-003652,1.0
W-001193,False,W-003653,1.0
W-001194,False,W-003654,1.0
W-001195,False,W-002425,1.0
W-001196,False,W-002426,0.9999996423721313
W-001197,False,W-004512,0.9951874613761902
W-001198,False,W-002428,0.9999998807907104
W-001199,False,W-002429,1.0
W-001200,False,W-002430,1.0
W-001201,False,W-000328,0.9991719722747803
W-001202,False,W-000833,0.9948508739471436
W-001203,False,W-004155,0.9948863983154297
W-001204,False,W-004519,0.9918438196182251
W-001205,False,W-002570,0.9963911771774292
W-001206,False,W-004521,0.9949206113815308
W-001207,False,W-003667,1.0
W-001208,False,W-002438,1.0
W-001209,False,W-002439,1.0
W-001210,False,W-002440,0.9999997615814209
W-001211,False,W-003671,1.0
W-001212,False,W-002442,1.0
W-001213,False,W-002443,0.9999998807907104
W-001214,False,W-002444,0.9999998807907104
W-001215,False,W-002445,1.0
W-001216,False,W-002446,1.0
W-001217,False,W-002447,1.0
W-001218,False,W-002079,0.9959036111831665
W-001219,False,W-004171,0.9952499866485596
W-001220,False,W-000851,0.9963204860687256
W-001221,False,W-000852,0.9959392547607422
W-001222,False,W-003307,0.9973983764648438
W-001223,False,W-004538,0.9950389266014099
W-001224,False,W-003684,0.9999998807907104
W-001225,False,W-003685,1.0
W-001226,False,W-002456,1.0
W-001227,False,W-002457,1.0
W-001228,False,W-002458,1.0
W-001229,False,W-002459,0.9999998807907104
W-001230,False,W-002460,1.0
W-001231,False,W-000001,1.0
W-001232,False,W-000002,1.0
W-001233,False,W-000003,0.9999999403953552
W-001234,False,W-000004,1.0
W-001235,False,W-000005,1.0
W-001236,False,W-000006,0.9999998807907104
W-001237,False,W-000007,0.9999999403953552
W-001238,False,W-000008,0.9999996423721313
W-001239,False,W-000009,1.0
W-001240,False,W-003331,0.9941614270210266
W-001241,False,W-003701,0.9999999403953552
W-001242,False,W-002472,1.0
W-001243,False,W-003703,1.0
W-001244,False,W-002474,1.0
W-001245,False,W-002475,1.0
W-001246,False,W-002476,1.0
W-001247,False,W-000017,1.0
W-001248,False,W-000018,1.0
W-001249,False,W-000019,1.0
W-001250,False,W-000020,1.0
W-001251,False,W-002481,1.0
W-001252,False,W-000022,1.0
W-001253,False,W-000023,1.0
W-001254,False,W-000024,0.9999999403953552
W-001255,False,W-000025,0.9999999403953552
W-001256,False,W-000026,1.0
W-001257,False,W-000027,1.0
W-001258,False,W-003718,1.0
W-001259,False,W-003719,1.0
W-001260,False,W-002490,0.9999997615814209
W-001261,False,W-003721,0.9999998807907104
W-001262,False,W-002492,1.0
W-001263,False,W-002493,0.9999998211860657
W-001264,False,W-000034,0.9999998211860657
W-001265,False,W-000035,1.0
W-001266,False,W-000036,0.9999997615814209
W-001267,False,W-000037,1.0
W-001268,False,W-000038,1.0
W-001269,False,W-000039,1.0
W-001270,False,W-002125,0.9958815574645996
W-001271,False,W-000041,0.9999998807907104
W-001272,False,W-000042,1.0
W-001273,False,W-000043,1.0
W-001274,False,W-000044,1.0
W-001275,False,W-003735,1.0
W-001276,False,W-003736,1.0
W-001277,False,W-003737,0.9999999403953552
W-001278,False,W-003738,0.9999998807907104
W-001279,False,W-003739,1.0
W-001280,False,W-002510,1.0
W-001281,False,W-000051,1.0
W-001282,False,W-000052,1.0
W-001283,False,W-000053,1.0
W-001284,False,W-000054,0.9999997615814209
W-001285,False,W-002515,0.9999998807907104
W-001286,False,W-000056,1.0
W-001287,False,W-000057,1.0
W-001288,False,W-000058,1.0
W-001289,False,W-000059,1.0
W-001290,False,W-000060,1.0
W-001291,False,W-000061,1.0
W-001292,False,W-003752,1.0
W-001293,False,W-002523,0.9999998807907104
W-001294,False,W-003754,1.0
W-001295,False,W-003755,1.0
W-001296,False,W-003756,1.0
W-001297,False,W-002527,0.9999999403953552
W-001298,False,W-000068,0.9999999403953552
W-001299,False,W-000069,1.0
W-001300,False,W-000070,1.0
W-001301,False,W-000071,0.9999998807907104
W-001302,False,W-000072,1.0
W-001303,False,W-000073,1.0
W-001304,False,W-000074,1.0
W-001305,False,W-000075,0.9999998807907104
W-001306,False,W-000937,0.9946383237838745
W-001307,False,W-000077,0.9999999403953552
W-001308,False,W-000078,1.0
W-001309,False,W-003769,1.0
W-001310,False,W-002540,1.0
W-001311,False,W-002541,0.9999998807907104
W-001312,False,W-002542,1.0
W-001313,False,W-003773,1.0
W-001314,False,W-002544,1.0
W-001315,False,W-000085,1.0
W-001316,False,W-000086,0.9999999403953552
W-001317,False,W-000087,0.9999998807907104
W-001318,False,W-000088,1.0
W-001319,False,W-000089,0.9999999403953552
W-001320,False,W-000090,1.0
W-001321,False,W-000091,1.0
W-001322,False,W-000092,0.9999998211860657
W-001323,False,W-000093,1.0
W-001324,False,W-000094,1.0
W-001325,False,W-000095,1.0
W-001326,False,W-003786,1.0
W-001327,False,W-003787,1.0
W-001328,False,W-002558,1.0
W-001329,False,W-002559,0.9999998807907104
W-001330,False,W-003790,1.0
W-001331,False,W-002561,1.0
W-001332,False,W-000102,1.0
W-001333,False,W-000103,1.0
W-001334,False,W-000104,0.9999997615814209
W-001335,False,W-000105,1.0
W-001336,False,W-000106,1.0
W-001337,False,W-000107,0.9999997019767761
W-001338,False,W-000108,1.0
W-001339,False,W-000109,0.9999998807907104
W-001340,False,W-000110,0.9999998807907104
W-001341,False,W-000111,1.0
W-001342,False,W-000112,0.9999998807907104
W-001343,False,W-003803,1.0
W-001344,False,W-003804,1.0
W-001345,False,W-002575,0.9999998807907104
W-001346,False,W-003806,1.0
W-001347,False,W-003807,1.0
W-001348,False,W-002578,1.0
W-001349,False,W-000119,1.0
W-001350,False,W-000120,1.0
W-001351,False,W-000121,1.0
W-001352,False,W-000122,1.0
W-001353,False,W-000123,0.9999998211860657
W-001354,False,W-004306,0.9956018924713135
W-001355,False,W-000986,0.994282603263855
W-001356,False,W-003441,0.9953938722610474
W-001357,False,W-000127,1.0
W-001358,False,W-000128,1.0
W-001359,False,W-000129,1.0
W-001360,False,W-002590,1.0
W-001361,False,W-003821,0.9999997615814209
W-001362,False,W-003822,1.0
W-001363,False,W-003823,1.0
W-001364,False,W-002594,1.0
W-001365,False,W-002595,1.0
W-001366,False,W-000136,1.0
W-001367,False,W-000137,1.0
W-001368,False,W-000138,1.0
W-001369,False,W-000139,0.9999998807907104
W-001370,False,W-000140,0.9999997615814209
W-001371,False,W-000141,1.0
W-001372,False,W-000142,1.0
W-001373,False,W-000143,1.0
W-001374,False,W-000144,1.0
W-001375,False,W-000145,1.0
W-001376,False,W-000146,1.0
W-001377,False,W-003837,1.0
W-001378,False,W-003838,0.9999998211860657
W-001379,False,W-002609,1.0
W-001380,False,W-003840,1.0
W-001381,False,W-003841,1.0
W-001382,False,W-002612,0.9999996423721313
W-001383,False,W-000153,1.0
W-001384,False,W-000154,0.9999998807907104
W-001385,False,W-000155,1.0
W-001386,False,W-000156,0.9999998807907104
W-001387,False,W-002617,1.0
W-001388,False,W-000158,1.0
W-001389,False,W-000159,0.9999999403953552
W-001390,False,W-000160,0.9999998807907104
W-001391,False,W-001022,0.9945237040519714
W-001392,False,W-000162,1.0
W-001393,False,W-000163,1.0
W-001394,False,W-002624,0.9999998211860657
W-001395,False,W-003855,1.0
W-001396,False,W-003856,0.9999998807907104
W-001397,False,W-002627,1.0
W-001398,False,W-003858,1.0
W-001399,False,W-002629,1.0
W-001400,False,W-000170,1.0
W-001401,False,W-000171,1.0
W-001402,False,W-000172,1.0
W-001403,False,W-002633,1.0
W-001404,False,W-000174,1.0
W-001405,False,W-000175,0.9999998807907104
W-001406,False,W-000176,1.0
W-001407,False,W-000177,0.9999997019767761
W-001408,False,W-000178,1.0
W-001409,False,W-003494,0.993270993232727
W-001410,False,W-004005,0.9953934550285339
W-001411,False,W-002641,1.0
W-001412,False,W-003872,1.0
W-001413,False,W-002643,1.0
W-001414,False,W-003874,1.0
W-001415,False,W-002645,1.0
W-001416,False,W-002646,0.9999999403953552
W-001417,False,W-000187,1.0
W-001418,False,W-000188,1.0
W-001419,False,W-000189,0.9999997615814209
W-001420,False,W-000190,1.0
W-001421,False,W-000191,1.0
W-001422,False,W-003513,0.9961780905723572
W-001423,False,W-000193,0.9999998807907104
W-001424,False,W-000194,0.9999999403953552
W-001425,False,W-000195,1.0
W-001426,False,W-000196,1.0
W-001427,False,W-000197,1.0
W-001428,False,W-002658,1.0
W-001429,False,W-002659,1.0
W-001430,False,W-002660,1.0
W-001431,False,W-002661,1.0
W-001432,False,W-003892,0.9999998807907104
W-001433,False,W-002663,1.0
W-001434,False,W-002664,1.0
W-001435,False,W-000205,1.0
W-001436,False,W-002666,0.9999997615814209
W-001437,False,W-002667,0.9999998211860657
W-001438,False,W-002668,1.0
W-001439,False,W-000209,0.9999998807907104
W-001440,False,W-000210,0.9999998211860657
W-001441,False,W-000211,0.9999997615814209
W-001442,False,W-000212,1.0
W-001443,False,W-000213,1.0
W-001444,False,W-000214,1.0
W-001445,False,W-002675,0.9999997615814209
W-001446,False,W-003906,1.0
W-001447,False,W-003907,1.0
W-001448,False,W-002678,1.0
W-001449,False,W-002679,1.0
W-001450,False,W-002680,1.0
W-001451,False,W-002681,0.9999998807907104
W-001452,False,W-002682,1.0
W-001453,False,W-000223,0.9999998807907104
W-001454,False,W-000224,1.0
W-001455,False,W-000225,1.0
W-001456,False,W-000226,1.0
W-001457,False,W-000227,1.0
W-001458,False,W-000228,0.9999999403953552
W-001459,False,W-000229,1.0
W-001460,False,W-000230,1.0
W-001461,False,W-000231,0.9999999403953552
W-001462,False,W-002692,1.0
W-001463,False,W-002693,1.0
W-001464,False,W-002694,1.0
W-001465,False,W-003925,1.0
W-001466,False,W-002696,1.0
W-001467,False,W-002697,1.0
W-001468,False,W-000238,1.0
W-001469,False,W-000239,0.9999998807907104
W-001470,False,W-002700,1.0
W-001471,False,W-000241,1.0
W-001472,False,W-000242,1.0
W-001473,False,W-000243,1.0
W-001474,False,W-000244,0.9999997615814209
W-001475,False,W-002330,0.9977223873138428
W-001476,False,W-000246,1.0
W-001477,False,W-000247,0.9999998807907104
W-001478,False,W-000248,1.0
W-001479,False,W-003939,1.0
W-001480,False,W-003940,1.0
W-001481,False,W-003941,1.0
W-001482,False,W-002712,0.9999998807907104
W-001483,False,W-003943,1.0
W-001484,False,W-000623,0.9936953783035278
W-001485,False,W-000255,0.9999998807907104
W-001486,False,W-000256,1.0
W-001487,False,W-000257,1.0
W-001488,False,W-002718,1.0
W-001489,False,W-000259,1.0
W-001490,False,W-000260,1.0
W-001491,False,W-000261,1.0
W-001492,False,W-002857,0.9966121912002563
W-001493,False,W-000263,0.9999998807907104
W-001494,False,W-000264,1.0
W-001495,False,W-000265,1.0
W-001496,False,W-002726,1.0
W-001497,False,W-002727,1.0
W-001498,False,W-002728,1.0
W-001499,False,W-003959,1.0
W-001500,False,W-002730,0.9999999403953552
W-001501,False,W-002731,0.9999997615814209
W-001502,False,W-000272,1.0
W-001503,False,W-000273,0.9999997615814209
W-001504,False,W-002734,1.0
