work_id,lifecycle_stage,family,normalized_strength_0_100,weight_pct,contribution_points,policy_version
W-000475,COMPLETION,PEER_DEVIATION,61.79475788538428,5,3.0897378942692137,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000475,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000475,COMPLETION,PAYMENT_EXECUTION,10.53333333333334,10,1.053333333333334,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000475,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000475,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000476,COMPLETION,ANOMALY,87.20930232558139,5,4.3604651162790695,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000476,COMPLETION,PEER_DEVIATION,76.59928920479787,5,3.8299644602398932,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000476,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000476,COMPLETION,PAYMENT_EXECUTION,14.53333333333334,10,1.453333333333334,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000476,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000476,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000477,COMPLETION,ANOMALY,17.768895348837212,5,0.8884447674418606,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000477,COMPLETION,PEER_DEVIATION,66.34828964904487,5,3.317414482452244,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000477,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000477,COMPLETION,PAYMENT_EXECUTION,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000477,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000477,COMPLETION,COMPLIANCE,80.0,20,16.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000478,COMPLETION,ANOMALY,53.37936046511628,5,2.668968023255814,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000478,COMPLETION,PEER_DEVIATION,12.216792536650377,5,0.6108396268325188,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000478,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000478,COMPLETION,PAYMENT_EXECUTION,3.066666666666663,10,0.3066666666666663,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000478,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000478,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000479,COMPLETION,ANOMALY,32.34011627906977,5,1.6170058139534884,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000479,COMPLETION,PEER_DEVIATION,57.774322523322965,5,2.8887161261661483,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000479,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000479,COMPLETION,PAYMENT_EXECUTION,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000479,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000479,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000480,PRE_SANCTION,ANOMALY,75.1004016064257,30,22.53012048192771,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000480,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000480,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000481,PRE_SANCTION,ANOMALY,41.967871485943775,30,12.590361445783133,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000481,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000481,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000482,EXECUTION,ANOMALY,37.42857142857143,10,3.7428571428571433,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000482,EXECUTION,PEER_DEVIATION,24.478009773434028,10,2.4478009773434026,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000482,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000482,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000482,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000482,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000482,EXECUTION,COST_OVERRUN_PREDICTION,0.8,5,0.04,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000483,EXECUTION,ANOMALY,40.22857142857143,10,4.022857142857143,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000483,EXECUTION,PEER_DEVIATION,76.29942247889826,10,7.629942247889826,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000483,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000483,EXECUTION,PAYMENT_EXECUTION,14.666666666666666,25,3.666666666666666,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000483,EXECUTION,OBSERVED_CONDITIONS,75.0,20,15.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000483,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000483,EXECUTION,COST_OVERRUN_PREDICTION,94.11428571428571,5,4.7057142857142855,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000484,EXECUTION,ANOMALY,7.885714285714286,10,0.7885714285714286,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000484,EXECUTION,PEER_DEVIATION,14.993336294980008,10,1.4993336294980009,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000484,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000484,EXECUTION,PAYMENT_EXECUTION,2.666666666666667,25,0.6666666666666667,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000484,EXECUTION,OBSERVED_CONDITIONS,75.0,20,15.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000484,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000484,EXECUTION,COST_OVERRUN_PREDICTION,63.714285714285715,5,3.1857142857142855,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000485,EXECUTION,ANOMALY,61.885714285714286,10,6.188571428571429,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000485,EXECUTION,PEER_DEVIATION,82.09684584629053,10,8.209684584629054,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000485,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000485,EXECUTION,PAYMENT_EXECUTION,14.133333333333345,25,3.5333333333333368,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000485,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000485,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000485,EXECUTION,COST_OVERRUN_PREDICTION,27.142857142857142,5,1.3571428571428572,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000486,EXECUTION,ANOMALY,50.97142857142857,10,5.097142857142857,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000486,EXECUTION,PEER_DEVIATION,91.81474900044425,10,9.181474900044424,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000486,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000486,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000486,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000486,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000486,EXECUTION,COST_OVERRUN_PREDICTION,60.05714285714285,5,3.0028571428571422,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000487,EXECUTION,ANOMALY,65.14285714285715,10,6.514285714285716,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000487,EXECUTION,PEER_DEVIATION,72.10128831630387,10,7.210128831630386,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000487,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000487,EXECUTION,PAYMENT_EXECUTION,12.53333333333334,25,3.1333333333333346,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000487,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000487,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000487,EXECUTION,COST_OVERRUN_PREDICTION,37.142857142857146,5,1.8571428571428572,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000488,EXECUTION,ANOMALY,73.54285714285714,10,7.354285714285714,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000488,EXECUTION,PEER_DEVIATION,98.93380719680142,10,9.893380719680142,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000488,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000488,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000488,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000488,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000488,EXECUTION,COST_OVERRUN_PREDICTION,64.4,5,3.22,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000489,COMPLETION,ANOMALY,27.65261627906977,5,1.3826308139534884,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000489,COMPLETION,PEER_DEVIATION,27.632163482896487,5,1.3816081741448243,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000489,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000489,COMPLETION,PAYMENT_EXECUTION,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000489,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000489,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000490,COMPLETION,ANOMALY,49.74563953488372,5,2.487281976744186,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000490,COMPLETION,PEER_DEVIATION,53.187472234562414,5,2.6593736117281206,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000490,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000490,COMPLETION,PAYMENT_EXECUTION,9.066666666666663,10,0.9066666666666663,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000490,COMPLETION,OBSERVED_CONDITIONS,100.0,50,50.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000490,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000491,COMPLETION,ANOMALY,56.940406976744185,5,2.847020348837209,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000491,COMPLETION,PEER_DEVIATION,78.07641048422923,5,3.903820524211461,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000491,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000491,COMPLETION,PAYMENT_EXECUTION,14.666666666666666,10,1.4666666666666666,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000491,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000491,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000492,COMPLETION,ANOMALY,1.1991279069767442,5,0.05995639534883721,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000492,COMPLETION,PEER_DEVIATION,20.146601510439805,5,1.0073300755219903,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000492,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000492,COMPLETION,PAYMENT_EXECUTION,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000492,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000492,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000493,COMPLETION,ANOMALY,6.649709302325581,5,0.3324854651162791,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000493,COMPLETION,PEER_DEVIATION,13.571745890715237,5,0.6785872945357618,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000493,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000493,COMPLETION,PAYMENT_EXECUTION,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000493,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000493,COMPLETION,COMPLIANCE,80.0,20,16.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000494,COMPLETION,ANOMALY,24.781976744186046,5,1.2390988372093021,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000494,COMPLETION,PEER_DEVIATION,21.75699689027099,5,1.0878498445135494,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000494,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000494,COMPLETION,PAYMENT_EXECUTION,4.53333333333334,10,0.453333333333334,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000494,COMPLETION,OBSERVED_CONDITIONS,100.0,50,50.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000494,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000495,COMPLETION,ANOMALY,86.70058139534885,5,4.335029069767443,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000495,COMPLETION,PEER_DEVIATION,77.46557085739671,5,3.8732785428698353,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000495,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000495,COMPLETION,PAYMENT_EXECUTION,14.799999999999994,10,1.4799999999999995,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000495,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000495,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000496,COMPLETION,ANOMALY,91.2063953488372,5,4.56031976744186,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000496,COMPLETION,PEER_DEVIATION,98.77832074633496,5,4.938916037316748,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000496,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000496,COMPLETION,PAYMENT_EXECUTION,31.333333333333336,10,3.1333333333333337,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000496,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000496,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000497,COMPLETION,ANOMALY,28.088662790697676,5,1.4044331395348837,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000497,COMPLETION,PEER_DEVIATION,29.764549089293645,5,1.488227454464682,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000497,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000497,COMPLETION,PAYMENT_EXECUTION,5.46666666666666,10,0.546666666666666,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000497,COMPLETION,OBSERVED_CONDITIONS,100.0,50,50.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000497,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000498,COMPLETION,ANOMALY,46.656976744186046,5,2.332848837209302,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000498,COMPLETION,PEER_DEVIATION,23.389604620168814,5,1.1694802310084407,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000498,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000498,COMPLETION,PAYMENT_EXECUTION,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000498,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000498,COMPLETION,COMPLIANCE,80.0,20,16.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000499,COMPLETION,ANOMALY,63.62645348837209,5,3.1813226744186043,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000499,COMPLETION,PEER_DEVIATION,84.84007107952021,5,4.24200355397601,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000499,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000499,COMPLETION,PAYMENT_EXECUTION,17.333333333333336,10,1.7333333333333336,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000499,COMPLETION,OBSERVED_CONDITIONS,0.0,50,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000499,COMPLETION,COMPLIANCE,80.0,20,16.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000500,PRE_SANCTION,ANOMALY,63.85542168674698,30,19.156626506024097,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000500,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000500,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000501,PRE_SANCTION,ANOMALY,47.791164658634536,30,14.33734939759036,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000501,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000501,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000502,EXECUTION,ANOMALY,94.17142857142858,10,9.417142857142858,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000502,EXECUTION,PEER_DEVIATION,80.74189249222567,10,8.074189249222568,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000502,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000502,EXECUTION,PAYMENT_EXECUTION,16.0,25,4.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000502,EXECUTION,OBSERVED_CONDITIONS,80.0,20,16.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000502,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000502,EXECUTION,COST_OVERRUN_PREDICTION,60.51428571428571,5,3.0257142857142854,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000503,EXECUTION,ANOMALY,89.82857142857142,10,8.982857142857142,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000503,EXECUTION,PEER_DEVIATION,89.86006219458018,10,8.986006219458018,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000503,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000503,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000503,EXECUTION,OBSERVED_CONDITIONS,75.0,20,15.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000503,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000503,EXECUTION,COST_OVERRUN_PREDICTION,40.51428571428571,5,2.0257142857142854,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000504,EXECUTION,ANOMALY,93.54285714285714,10,9.354285714285714,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000504,EXECUTION,PEER_DEVIATION,90.02665482007997,10,9.002665482007997,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000504,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000504,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000504,EXECUTION,OBSERVED_CONDITIONS,80.0,20,16.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000504,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000504,EXECUTION,COST_OVERRUN_PREDICTION,20.34285714285714,5,1.0171428571428571,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000505,COMPLETION,ANOMALY,28.815406976744185,5,1.4407703488372092,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000505,COMPLETION,PEER_DEVIATION,5.9973345179920035,5,0.2998667258996002,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000505,COMPLETION,DUPLICATE_REVIEW,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000505,COMPLETION,PAYMENT_EXECUTION,0.933333333333337,10,0.0933333333333337,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000505,COMPLETION,OBSERVED_CONDITIONS,100.0,50,50.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000505,COMPLETION,COMPLIANCE,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000506,EXECUTION,ANOMALY,70.57142857142857,10,7.057142857142857,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000506,EXECUTION,PEER_DEVIATION,88.29409151488228,10,8.829409151488228,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000506,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000506,EXECUTION,PAYMENT_EXECUTION,18.4,25,4.6,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000506,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000506,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000506,EXECUTION,COST_OVERRUN_PREDICTION,6.914285714285715,5,0.3457142857142857,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000507,EXECUTION,ANOMALY,76.17142857142856,10,7.6171428571428565,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000507,EXECUTION,PEER_DEVIATION,97.73434029320302,10,9.7734340293203,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000507,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000507,EXECUTION,PAYMENT_EXECUTION,22.799999999999994,25,5.699999999999999,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000507,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000507,EXECUTION,COMPLIANCE,0.0,10,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000507,EXECUTION,COST_OVERRUN_PREDICTION,31.02857142857143,5,1.5514285714285714,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000508,EXECUTION,ANOMALY,58.62857142857143,10,5.862857142857143,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000508,EXECUTION,PEER_DEVIATION,19.535761883607286,10,1.9535761883607285,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000508,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000508,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000508,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
