work_id,lifecycle_stage,anomaly_unusualness,within_lifecycle_percentile_0_100,anomaly_flag,peer_robust_deviation
W-002745,EXECUTION,0.5589230373763544,93.88571428571429,False,-2.8769095659307813
W-002746,EXECUTION,0.4216317086799789,13.428571428571429,False,0.6685218147024663
W-002747,EXECUTION,0.44491083589728464,40.51428571428571,False,-0.7635744446904855
W-002748,EXECUTION,0.48055102155464097,69.02857142857142,False,-0.5857419753349388
W-002760,EXECUTION,0.6824193455956816,99.6,True,11.517247874081491
W-002762,EXECUTION,0.5190454590964129,84.39999999999999,False,-0.5561590472877189
W-002763,EXECUTION,0.4811038189586866,69.42857142857143,False,0.34316196534774024
W-002764,EXECUTION,0.4494567031226224,45.48571428571429,False,1.8445257504053796
W-002765,EXECUTION,0.5830229840304348,96.39999999999999,True,-0.3461987968994925
W-002766,EXECUTION,0.4771725758905392,66.8,False,-2.2143658896024068
W-002767,EXECUTION,0.45611607543929356,52.0,False,0.5620756328971631
W-002768,EXECUTION,0.43657696279770264,31.257142857142856,False,0.31949562290996464
W-002782,EXECUTION,0.42513805678095584,17.942857142857143,False,0.0
W-002783,EXECUTION,0.5218843357720366,85.2,False,-1.087444285686755
W-002784,EXECUTION,0.4900025465541912,74.05714285714285,False,1.2176647339223492
W-002785,EXECUTION,0.4657573576871923,59.02857142857143,False,0.06363120372420712
W-002786,EXECUTION,0.43830487141674046,33.25714285714286,False,0.08874878414165734
W-002787,EXECUTION,0.5257418935299838,86.28571428571429,False,0.5679922185066059
W-002788,EXECUTION,0.4241495377730311,16.685714285714287,False,-0.24849659559664122
W-002802,EXECUTION,0.5474810362683261,92.17142857142858,False,0.302832585887449
W-002803,EXECUTION,0.476296087067043,66.4,False,0.25069568051342445
W-002804,EXECUTION,0.5239791672907963,85.77142857142857,False,-0.12726240744841424
W-002805,EXECUTION,0.45388490547999755,50.51428571428571,False,-1.094456704056362
W-002806,EXECUTION,0.5763357185994761,95.88571428571429,False,1.1537341938415453
W-002807,EXECUTION,0.5202503642971027,84.57142857142857,False,-0.28399610925330376
W-002808,EXECUTION,0.4210677532129932,12.8,False,0.5561590472877189
W-002822,EXECUTION,0.5114334633389855,81.25714285714287,False,-2.519016509881977
W-002823,EXECUTION,0.4058714924871046,1.3142857142857143,False,-1.1340995070845423
W-002824,EXECUTION,0.44435127584416495,39.82857142857143,False,-1.1708141485254098
W-002825,EXECUTION,0.4366826051343883,31.485714285714284,False,0.8224053997126916
W-002826,EXECUTION,0.42691689695824436,20.0,False,-1.171483950669876
W-002827,EXECUTION,0.5645228539233716,94.85714285714286,False,0.7099902731332578
W-002828,EXECUTION,0.43418861556211713,28.17142857142857,False,-0.7846116997993041
W-002842,EXECUTION,0.4302978917872549,23.771428571428572,False,-0.39395035509252485
W-002843,EXECUTION,0.5706239655662945,95.48571428571428,False,-0.050904962979366426
W-002844,EXECUTION,0.46004563745306004,55.60000000000001,False,1.0117361392148931
W-002845,EXECUTION,0.4437888681643638,39.02857142857143,False,-0.011833171218888638
W-002846,EXECUTION,0.4979508476639785,76.97142857142858,False,-0.9111541838543478
W-002847,EXECUTION,0.42001317900138035,11.657142857142858,False,0.6882558770169311
W-002848,EXECUTION,0.4898907291628384,74.0,False,0.8117764892815668
W-002862,EXECUTION,0.42937746738326643,22.685714285714287,False,0.4326921853246092
W-002863,EXECUTION,0.48067672623825985,69.14285714285714,False,2.1122210625714457
W-002864,EXECUTION,0.41735163037593825,8.914285714285715,False,-0.5916585609443815
W-002865,EXECUTION,0.5095802199996317,80.62857142857143,False,-0.33132879412885413
W-002866,EXECUTION,0.44444772274958,40.05714285714286,False,-0.04129535262101755
W-002867,EXECUTION,0.6363019735472287,98.05714285714285,True,10.517280692015596
W-002868,EXECUTION,0.40114328441073394,0.17142857142857143,False,-0.7126694817111191
W-002882,EXECUTION,0.4471437940815719,43.08571428571429,False,-0.8342385709315786
W-002883,EXECUTION,0.5183174476908734,84.11428571428571,False,-1.7631425116142574
W-002884,EXECUTION,0.4217346026645157,13.542857142857143,False,0.6153249033821571
W-002885,EXECUTION,0.43050128565382445,23.942857142857143,False,-0.9222628752026908
W-002886,EXECUTION,0.45896103829469703,55.028571428571425,False,-1.4802983039840347
W-002887,EXECUTION,0.5297643255471307,87.82857142857144,False,-1.3998864819325567
W-002888,EXECUTION,0.5114890446048741,81.31428571428572,False,-1.2010668787170948
W-002902,EXECUTION,0.554977695823573,93.2,False,-1.0649854096998865
W-002903,EXECUTION,0.5607618594374194,94.11428571428571,False,-1.5619786008931673
W-002904,EXECUTION,0.4225432856846746,14.799999999999999,False,-0.31659770342778887
W-002905,EXECUTION,0.447674833803653,43.77142857142857,False,0.596894477412917
W-002906,EXECUTION,0.4578310087114583,53.714285714285715,False,0.35633474085555955
W-002907,EXECUTION,0.5051700120479975,79.25714285714285,False,0.6235857964972288
W-002908,EXECUTION,0.4466819591579836,42.51428571428571,False,-0.18341415389275814
W-002922,EXECUTION,0.40560568943524283,1.0857142857142856,False,-0.42599416387995565
W-002923,EXECUTION,0.41025709762011653,2.9142857142857146,False,0.13765117540338662
W-002924,EXECUTION,0.5385610418235854,90.34285714285714,False,-1.7619350451633504
W-002925,EXECUTION,0.4472621973222781,43.25714285714285,False,-0.3223230178029755
W-002926,EXECUTION,0.5258725303217598,86.34285714285714,False,2.2270921303472493
W-002927,EXECUTION,0.42354709619936515,16.0,False,0.3490785509571858
W-002928,EXECUTION,0.43894279618695,33.885714285714286,False,-0.03549951365666423
W-002942,EXECUTION,0.4537770367049356,50.228571428571435,False,1.3371483477343018
W-002943,EXECUTION,0.42570124096664635,18.228571428571428,False,0.7708465822589643
W-002944,EXECUTION,0.4699173370929508,62.114285714285714,False,0.9669690534089248
W-002945,EXECUTION,0.42004434583758604,11.771428571428572,False,-0.5726808335178641
W-002946,EXECUTION,0.4154813506193511,6.742857142857144,False,0.266246352424972
W-002947,EXECUTION,0.4646657030268076,58.57142857142858,False,-0.9229873550732365
W-002948,EXECUTION,0.45922906126319524,55.25714285714286,False,1.6803103130820436
W-002962,EXECUTION,0.4898078398464719,73.94285714285715,False,-1.596753634679285
W-002963,EXECUTION,0.44972613538908973,45.94285714285714,False,1.3728572980497091
W-002964,EXECUTION,0.4159320210033551,7.142857142857142,False,0.5726808335178641
W-002965,EXECUTION,0.4536130934207237,49.94285714285714,False,-1.6152278713781625
W-002966,EXECUTION,0.47135999759177355,63.48571428571429,False,-1.218816635545427
W-002967,EXECUTION,0.4553823010599497,51.31428571428571,False,0.212997081939977
W-002968,EXECUTION,0.5052152952448153,79.37142857142857,False,1.1287396383077708
W-002982,EXECUTION,0.4055772654104811,1.0285714285714285,False,0.31038512825471615
W-002983,EXECUTION,0.4453629413623123,41.08571428571429,False,1.056277981821838
W-002984,EXECUTION,0.42817253324826116,21.085714285714285,False,-0.17158098267387117
W-002985,EXECUTION,0.4080953118526421,2.2857142857142856,False,-0.8046556428843601
W-002986,EXECUTION,0.452846456070539,49.08571428571429,False,-0.4851600199743938
W-002987,EXECUTION,0.43745480431860306,32.51428571428571,False,0.17894652802440222
W-002988,EXECUTION,0.41035294373638354,3.085714285714286,False,-0.2865093491582008
W-003002,EXECUTION,0.5453592597225579,91.65714285714286,False,1.2089928707599353
W-003003,EXECUTION,0.4632691607736912,57.82857142857143,False,0.5975751465538274
W-003004,EXECUTION,0.437588420246225,32.628571428571426,False,0.8638214989787949
W-003005,EXECUTION,0.44440352037429454,39.94285714285714,False,-1.443646888704291
W-003006,EXECUTION,0.44365177199006317,38.800000000000004,False,-0.6469605243959194
W-003007,EXECUTION,0.43359801669921094,27.6,False,0.4417019132855572
W-003008,EXECUTION,0.6752956582609672,99.25714285714285,True,16.862268986914888
W-003022,EXECUTION,0.5375141929319825,90.0,False,0.07691561292276868
W-003023,EXECUTION,0.43557276474439016,29.885714285714286,False,-1.1123180945754378
W-003024,EXECUTION,0.6184899858950083,97.54285714285714,True,1.3726478613909643
W-003025,EXECUTION,0.43396832930047735,27.942857142857143,False,0.1927116455647401
W-003026,EXECUTION,0.5301303136891703,87.94285714285715,False,-0.8809675225816752
W-003027,EXECUTION,0.5100019971096471,80.91428571428571,False,-0.8117764892815684
W-003028,EXECUTION,0.46944557676669385,61.65714285714286,False,1.2471715929944593
W-003042,EXECUTION,0.42337082970073414,15.828571428571427,False,0.31949562290996464
W-003043,EXECUTION,0.4436481709119109,38.74285714285715,False,1.0649854096998865
W-003044,EXECUTION,0.42511144549786095,17.82857142857143,False,-1.029485896043224
W-003045,EXECUTION,0.42384285447082215,16.400000000000002,False,-0.4680139963715153
W-003046,EXECUTION,0.46846467104448375,61.25714285714285,False,0.31038512825471615
W-003047,EXECUTION,0.48167858188116214,69.71428571428572,False,-1.2344453522496186
W-003048,EXECUTION,0.511883544184831,81.37142857142857,False,-0.27807952364385896
W-003062,EXECUTION,0.4612838100304875,56.51428571428572,False,0.14199805462665022
W-003063,EXECUTION,0.5078687054547125,80.05714285714286,False,-1.786808854052033
W-003064,EXECUTION,0.40284985491468966,0.4,False,-0.30283258588745093
W-003065,EXECUTION,0.48691316778771615,72.74285714285715,False,1.7309939844974591
W-003066,EXECUTION,0.42930520018206064,22.62857142857143,False,0.5981333150075474
W-003067,EXECUTION,0.4186016598012284,10.4,False,-1.0827351665282183
W-003068,EXECUTION,0.45877572362161917,54.68571428571428,False,0.5561590472877173
W-003082,EXECUTION,0.48741278596174564,73.02857142857142,False,-1.4318137174854042
W-003083,EXECUTION,0.4336762846113967,27.65714285714286,False,-1.4178071066548839
W-003084,EXECUTION,0.5169587086139631,83.31428571428572,False,-0.644646035605951
W-003085,EXECUTION,0.497797098632265,76.91428571428571,False,0.47087090755913313
W-003086,EXECUTION,0.5039500573139198,78.74285714285715,False,-0.6449078314293752
W-003087,EXECUTION,0.4839896958835021,70.85714285714285,False,0.49699319119327906
W-003088,EXECUTION,0.44010913003307434,35.31428571428572,False,1.3016488340776393
W-003102,EXECUTION,0.6822394202208674,99.42857142857143,True,18.995862205667354
W-003103,EXECUTION,0.5140588229994579,82.39999999999999,False,-1.9697517754626277
W-003104,EXECUTION,0.4240875167759063,16.62857142857143,False,0.2163460926623046
W-003105,EXECUTION,0.4472798883920635,43.31428571428572,False,0.12424829779831993
W-003106,EXECUTION,0.43129664015524544,25.02857142857143,False,-0.7691561292276959
W-003107,EXECUTION,0.4245809866767428,17.314285714285717,False,0.7928224716654715
W-003108,EXECUTION,0.4782371948930671,67.42857142857143,False,0.27530235080677323
W-003122,EXECUTION,0.4803798662765305,68.85714285714286,False,0.21488201186864977
W-003123,EXECUTION,0.5074700607555765,79.88571428571429,False,0.814479407669851
W-003124,EXECUTION,0.42113704316222705,12.857142857142856,False,0.5739088041160517
W-003125,EXECUTION,0.430314630845796,23.82857142857143,False,0.8638214989787966
W-003126,EXECUTION,0.5181203933334769,84.0,False,-1.6211444569876055
W-003127,EXECUTION,0.49597544886498635,76.5142857142857,False,0.4542488788311755
W-003128,EXECUTION,0.4450396275153459,40.62857142857143,False,1.2250954610901397
W-003142,EXECUTION,0.4596914158194485,55.42857142857143,False,-0.15271488893809748
W-003143,EXECUTION,0.46117715917435775,56.45714285714286,False,1.8400581245370284
W-003144,EXECUTION,0.5287150555017445,87.37142857142857,False,-0.011833171218888638
W-003145,EXECUTION,0.48422372351977094,71.08571428571429,False,0.8993210126354592
W-003146,EXECUTION,0.43863405874020084,33.714285714285715,False,0.8638214989787966
W-003147,EXECUTION,0.4719114552669285,63.771428571428565,False,-1.9271164556474127
W-003148,EXECUTION,0.41342309671555344,4.914285714285714,False,-0.41782613418904185
W-003162,EXECUTION,0.4911326218920625,74.5142857142857,False,-0.5217758705384977
W-003163,EXECUTION,0.45030536732710585,46.457142857142856,False,-0.8815712558071281
W-003164,EXECUTION,0.4349705131618019,29.085714285714285,False,0.9703200399487842
W-003165,EXECUTION,0.41929164744068254,11.028571428571428,False,-0.023666342437775593
W-003166,EXECUTION,0.42767786632063004,20.62857142857143,False,1.7619350451633464
W-003167,EXECUTION,0.49259324626348305,75.14285714285714,False,-1.3370436294049344
W-003168,EXECUTION,0.4576311196203746,53.42857142857142,False,-0.050904962979366426
W-003182,EXECUTION,0.5498803960601097,92.51428571428572,False,-0.3964112358327354
W-003183,EXECUTION,0.45913221696958223,55.14285714285714,False,-0.40232782144218004
W-003184,EXECUTION,0.4581858206326564,53.94285714285715,False,-1.1833171218887637
W-003185,EXECUTION,0.43261438011784065,26.285714285714285,False,-0.8534372875009975
W-003186,EXECUTION,0.4328784827859584,26.571428571428573,False,-0.7401491519920174
W-003187,EXECUTION,0.40208516940343136,0.2857142857142857,False,-0.4835971483039738
W-003188,EXECUTION,0.474464055547644,65.25714285714285,False,0.7159068587427021
W-003202,EXECUTION,0.4451389550661233,40.85714285714286,False,0.6626575882577066
W-003203,EXECUTION,0.4364323596143844,31.02857142857143,False,0.7573229580088072
W-003204,EXECUTION,0.4169875153832355,8.457142857142857,False,-0.09635582278237102
W-003205,EXECUTION,0.4802148102469557,68.74285714285713,False,2.5905220319720583
W-003206,EXECUTION,0.4988468169134803,77.42857142857143,False,0.40723970383492597
W-003207,EXECUTION,0.4481954623825038,44.34285714285714,False,-1.6507273850348267
W-003208,EXECUTION,0.40984338958721256,2.742857142857143,False,0.08283219853221206
W-003222,EXECUTION,0.47024754566487204,62.34285714285714,False,-1.5619786008931673
W-003223,EXECUTION,0.4527898752208184,48.97142857142857,False,0.6744907594765933
W-003224,EXECUTION,0.4946843766156856,76.0,False,-1.4564225248875178
W-003225,EXECUTION,0.4350059510402107,29.2,False,-1.0817304633115212
W-003226,EXECUTION,0.4113567787435833,3.7714285714285714,False,-0.029582928047219112
W-003227,EXECUTION,0.5826242354509314,96.34285714285714,True,-1.6211444569876063
W-003228,EXECUTION,0.4295999746630559,23.085714285714285,False,0.212997081939977
W-003242,EXECUTION,0.41425605518285064,5.6000000000000005,False,0.12388605786304678
W-003243,EXECUTION,0.6570214785894243,98.68571428571428,True,13.621131974562767
W-003244,EXECUTION,0.4353765408822957,29.599999999999998,False,0.509049629793657
W-003245,EXECUTION,0.4709958374273936,63.02857142857143,False,-1.2010668787170966
W-003246,EXECUTION,0.5328307831454451,88.62857142857142,False,-1.1359844370132126
W-003247,EXECUTION,0.43961719106742253,34.8,False,1.0058195536054468
W-003248,EXECUTION,0.44420123555949886,39.6,False,0.10649854096998765
W-003262,EXECUTION,0.48684546061783357,72.68571428571428,False,1.0863479488915082
W-003263,EXECUTION,0.42900275571910096,22.34285714285714,False,-0.36906098160040207
W-003264,EXECUTION,0.4193341847154864,11.085714285714285,False,0.025452481489683213
W-003265,EXECUTION,0.4206401996192201,12.342857142857143,False,0.6094083177727143
W-003266,EXECUTION,0.4256170684129495,18.17142857142857,False,0.9466536975110104
W-003267,EXECUTION,0.5171145304569025,83.42857142857143,False,0.29582928047219076
W-003268,EXECUTION,0.4445087654779745,40.17142857142857,False,0.35789305604880445
W-003282,EXECUTION,0.4484733641005223,44.57142857142857,False,-1.3251057398566768
W-003283,EXECUTION,0.47324066499011613,64.57142857142857,False,-0.4708709075591322
W-003284,EXECUTION,0.5485717378842841,92.4,False,0.05324927048499473
W-003285,EXECUTION,0.4338110834775491,27.82857142857143,False,-0.8638214989787982
W-003286,EXECUTION,0.5242664844822352,85.88571428571429,False,-1.2898156628587523
W-003287,EXECUTION,0.48740168487434554,72.97142857142858,False,1.693109457461655
W-003288,EXECUTION,0.42115757683303234,12.914285714285715,False,0.17906834322387338
W-003302,EXECUTION,0.417027772968811,8.514285714285714,False,0.012726240744840703
W-003303,EXECUTION,0.5066020143730272,79.60000000000001,False,-1.4258971318759608
W-003304,EXECUTION,0.4297335068681482,23.314285714285717,False,0.6863239306954821
W-003305,EXECUTION,0.4190932665419898,10.914285714285715,False,-0.011833171218888638
W-003306,EXECUTION,0.46890321776741684,61.371428571428574,False,-1.3489815189531884
W-003307,EXECUTION,0.4177322365572248,9.6,False,-1.0982858384397676
W-003308,EXECUTION,0.42249234718202133,14.685714285714285,False,-0.03817872223452391
W-003322,EXECUTION,0.5264109278761737,86.5142857142857,False,0.656741002648264
W-003323,EXECUTION,0.4226868042432309,15.028571428571427,False,-0.5206595336310563
W-003324,EXECUTION,0.46061621734209834,55.942857142857136,False,1.5619786008931673
W-003325,EXECUTION,0.4316511340556745,25.371428571428574,False,-0.37165817358914427
W-003326,EXECUTION,0.45090475577797506,47.25714285714286,False,0.9192174952158908
W-003327,EXECUTION,0.41577273831837147,7.085714285714285,False,-0.1781673704277807
W-003328,EXECUTION,0.5169733701367171,83.37142857142858,False,0.21891366754942243
W-003342,EXECUTION,0.4516485404369145,47.77142857142857,False,-0.22483025315886562
W-003343,EXECUTION,0.4228529755518657,15.257142857142858,False,-0.05916585609443815
W-003344,EXECUTION,0.44994713218169,46.114285714285714,False,0.41295352621015985
W-003345,EXECUTION,0.42250584065882546,14.742857142857144,False,0.4417019132855572
W-003346,EXECUTION,0.4684278499683826,61.08571428571429,False,0.6235857964972306
W-003347,EXECUTION,0.42205998428383046,14.000000000000002,False,-0.20708049633053377
W-003348,EXECUTION,0.5586171738876141,93.65714285714286,False,-0.5088263624121686
W-003362,EXECUTION,0.4988957458800818,77.4857142857143,False,-0.3786614790044045
W-003363,EXECUTION,0.5129182586786318,81.88571428571429,False,0.16518141048406237
W-003364,EXECUTION,0.47966540351627235,68.51428571428572,False,-1.814559211335268
W-003365,EXECUTION,0.49803948657039226,77.02857142857142,False,0.7253957224559616
W-003366,EXECUTION,0.4882819242557017,73.42857142857143,False,2.2270921303472493
W-003367,EXECUTION,0.4286318752523364,21.885714285714286,False,1.1300678514037696
W-003368,EXECUTION,0.4775626545793054,67.02857142857142,False,0.3786614790044045
W-003382,EXECUTION,0.43298135640971513,26.62857142857143,False,-0.027530235080677715
W-003383,EXECUTION,0.45714048021570625,52.74285714285715,False,1.706874575001993
W-003384,EXECUTION,0.6327617443096744,97.94285714285714,True,10.517280692015596
W-003385,EXECUTION,0.45012166989179764,46.34285714285714,False,0.5981333150075474
W-003386,EXECUTION,0.5105779763741499,81.02857142857142,False,0.266246352424972
W-003387,EXECUTION,0.438337496848336,33.31428571428571,False,-0.2721629380344168
W-003388,EXECUTION,0.47962586694707976,68.45714285714286,False,-1.384481032609853
W-003402,EXECUTION,0.49818323988650637,77.14285714285715,False,2.808083978229086
W-003403,EXECUTION,0.45076475346181677,46.97142857142857,False,-0.3461987968994925
W-003404,EXECUTION,0.4283563074725468,21.37142857142857,False,0.610859555752388
W-003405,EXECUTION,0.49170540219185876,74.85714285714286,False,0.3017458660816346
W-003406,EXECUTION,0.45917857847727117,55.2,False,1.3253151765154132
W-003407,EXECUTION,0.43796994135975187,32.857142857142854,False,1.2069834643265385
W-003408,EXECUTION,0.46705623485267866,60.11428571428571,False,-1.5141629294372547
W-003422,EXECUTION,0.4244280848811688,17.085714285714285,False,0.0
W-003423,EXECUTION,0.4908213338939982,74.4,False,-0.15271488893809565
W-003424,EXECUTION,0.5298518483851231,87.88571428571429,False,1.7572259260048162
W-003425,EXECUTION,0.4239601985724281,16.57142857142857,False,0.9348205262921218
W-003426,EXECUTION,0.4559076078076175,51.714285714285715,False,0.5443258760688303
W-003427,EXECUTION,0.46819883752407715,60.91428571428571,False,-2.133593218752493
W-003428,EXECUTION,0.5281642640299036,87.25714285714285,False,0.07162733728954936
W-003442,EXECUTION,0.5164667268765732,83.14285714285714,False,-0.6872170002214377
W-003443,EXECUTION,0.5344326712239239,89.14285714285714,False,1.4495634743137364
W-003444,EXECUTION,0.4346718647562898,28.685714285714287,False,0.425994163879954
W-003445,EXECUTION,0.4684894579014041,61.31428571428571,False,0.9229873550732347
W-003446,EXECUTION,0.47440603983473945,65.2,False,0.7157861120976108
W-003447,EXECUTION,0.43464985300175274,28.62857142857143,False,-0.47751558193033355
W-003448,EXECUTION,0.4930902543426323,75.42857142857143,False,-1.0944567040563637
W-003462,EXECUTION,0.42268161921273306,14.971428571428572,False,-0.656741002648264
W-003463,EXECUTION,0.4803427544480005,68.8,False,1.9879727647731213
W-003464,EXECUTION,0.5814747022468045,96.17142857142858,True,-0.7809893004465829
W-003465,EXECUTION,0.42942392904392784,22.8,False,-0.19271164556474205
W-003466,EXECUTION,0.4171243240468972,8.685714285714285,False,-0.6088323669611764
W-003467,EXECUTION,0.4434164950549504,38.57142857142858,False,-0.39451346309008345
W-003468,EXECUTION,0.4843301999798464,71.25714285714285,False,0.2036198519174639
W-003482,EXECUTION,0.44338857139487114,38.51428571428571,False,-1.1478176082321003
W-003483,EXECUTION,0.45853342612169773,54.45714285714286,False,-0.023666342437775593
W-003484,EXECUTION,0.4940147026794788,75.71428571428571,False,0.1101209403227089
W-003485,EXECUTION,0.5284243424734568,87.31428571428572,False,-0.5093093489925309
W-003486,EXECUTION,0.4774424268059898,66.91428571428571,False,2.1130064500417265
W-003487,EXECUTION,0.40421009898561655,0.6857142857142857,False,0.13998864819325496
W-003488,EXECUTION,0.4958348610601951,76.4,False,1.0590688240904444
W-003502,EXECUTION,0.457466430081953,53.25714285714286,False,1.6093112857687168
W-003503,EXECUTION,0.4491822920447696,44.971428571428575,False,-0.40232782144218004
W-003504,EXECUTION,0.4217712052916295,13.600000000000001,False,0.5368395840732066
W-003505,EXECUTION,0.4225981181206285,14.857142857142858,False,-0.31038512825471787
W-003506,EXECUTION,0.458082104083128,53.88571428571428,False,-1.2726240744841426
W-003507,EXECUTION,0.45527366534900277,51.2,False,0.8815712558071298
W-003508,EXECUTION,0.44418688209318613,39.48571428571429,False,-0.17749756828331445
W-003522,EXECUTION,0.5131510869663767,82.0,False,-1.3016488340776393
W-003523,EXECUTION,0.5656360025434016,94.97142857142858,False,1.211330343549802
W-003524,EXECUTION,0.47318310401481006,64.51428571428572,False,0.059689447741291694
W-003525,EXECUTION,0.7035871673845233,100.0,True,16.862268986914888
W-003526,EXECUTION,0.49671709179098,76.74285714285715,False,-0.8460717421504655
W-003527,EXECUTION,0.4494510703184976,45.42857142857143,False,-0.6863239306954838
W-003528,EXECUTION,0.42820867254575146,21.142857142857142,False,0.07099902731332511
W-003542,EXECUTION,0.4456670536021732,41.48571428571429,False,0.9773233453640442
W-003543,EXECUTION,0.4738036083133202,65.02857142857142,False,1.0505342802467335
W-003544,EXECUTION,0.420387880914658,12.171428571428573,False,-1.0562779818218397
W-003545,EXECUTION,0.44001055529211686,35.14285714285714,False,0.6212414889916014
W-003546,EXECUTION,0.45841841939971356,54.400000000000006,False,0.17749756828331445
W-003547,EXECUTION,0.485347189245868,72.05714285714285,False,-1.0176527248243354
W-003548,EXECUTION,0.43133013030063366,25.142857142857146,False,0.7433163471782865
W-003562,EXECUTION,0.43234165886702924,25.885714285714283,False,-1.193788954825834
W-003563,EXECUTION,0.46960598413457344,61.828571428571436,False,-2.468890704499237
W-003564,EXECUTION,0.5322413152911467,88.5142857142857,False,0.40824440705162407
W-003565,EXECUTION,0.40415207641523404,0.6285714285714286,False,0.27216293803441516
W-003566,EXECUTION,0.43836111521646426,33.42857142857143,False,1.2306498067643123
W-003567,EXECUTION,0.5000599300181757,78.0,False,1.5692233995986082
W-003568,EXECUTION,0.5898908832232155,96.8,True,-0.04775155819303403
W-003582,EXECUTION,0.4392274768732762,34.4,False,-0.8017531669250094
W-003583,EXECUTION,0.4478166500038376,43.94285714285714,False,-1.8873908094125795
W-003584,EXECUTION,0.5618115720743293,94.45714285714286,False,0.4614936775366165
W-003585,EXECUTION,0.5824763001215293,96.28571428571429,True,1.112318094575436
W-003586,EXECUTION,0.42225789948047926,14.285714285714285,False,0.46801399637151336
W-003587,EXECUTION,0.4891134215127963,73.82857142857144,False,0.6194302893152398
W-003588,EXECUTION,0.42358552207733485,16.057142857142857,False,0.40588824464078255
W-003602,EXECUTION,0.4403580994940907,35.542857142857144,False,0.08874878414165734
W-003603,EXECUTION,0.4231855756214931,15.542857142857141,False,-0.40232782144218004
W-003604,EXECUTION,0.5379787434924855,90.11428571428571,False,1.1359844370132117
W-003605,EXECUTION,0.4611614321145923,56.39999999999999,False,-1.4081473750476285
W-003606,EXECUTION,0.48788401420148464,73.25714285714285,False,-0.7708465822589663
W-003607,EXECUTION,0.47950745567992153,68.34285714285714,False,-1.9339381068178514
W-003608,EXECUTION,0.4642538242486694,58.285714285714285,False,-1.87075738949169
W-003622,EXECUTION,0.5291533187461823,87.4857142857143,False,-0.9880697967771176
W-003623,EXECUTION,0.4848413163439296,71.6,False,2.082638134524222
W-003624,EXECUTION,0.5498639071736742,92.45714285714286,False,0.4969931911932808
W-003625,EXECUTION,0.4826597546466805,70.11428571428571,False,0.41295352621015985
W-003626,EXECUTION,0.4841965346676995,71.02857142857142,False,1.0863479488915082
W-003627,EXECUTION,0.4455614787949452,41.25714285714286,False,-1.323529037463509
W-003628,EXECUTION,0.41648356299911693,7.828571428571429,False,0.11241512657943295
W-003642,EXECUTION,0.46108037548052483,56.34285714285714,False,0.851988327759908
W-003643,EXECUTION,0.4568266983249533,52.51428571428571,False,1.7039766555198177
W-003644,EXECUTION,0.4670664235904284,60.17142857142858,False,1.899586220566735
W-003645,EXECUTION,0.4267874433091481,19.77142857142857,False,0.22681990141690744
W-003646,EXECUTION,0.42427324291401874,16.97142857142857,False,-0.29270353713135244
W-003647,EXECUTION,0.41854449730237187,10.285714285714285,False,-0.254413181206085
W-003648,EXECUTION,0.49602039145965093,76.57142857142857,False,-2.082638134524224
W-003662,EXECUTION,0.5392691450776939,90.57142857142857,False,-0.6981571019143707
W-003663,EXECUTION,0.4605312758859914,55.885714285714286,False,-0.7846116997993061
W-003664,EXECUTION,0.4573866866249931,53.08571428571428,False,0.5849565878646577
W-003665,EXECUTION,0.41553208213743753,6.857142857142858,False,-0.7890269261801688
W-003666,EXECUTION,0.6399117291201073,98.17142857142858,True,12.53724490641146
W-003667,EXECUTION,0.4759530746020421,66.22857142857143,False,2.094471305743109
W-003668,EXECUTION,0.4550780065212455,51.08571428571429,False,0.9466536975110104
W-003682,EXECUTION,0.4609609595453898,56.22857142857143,False,-1.8307606328650436
W-003683,EXECUTION,0.4526749476872843,48.857142857142854,False,0.8595280474746008
W-003684,EXECUTION,0.42373603624634365,16.28571428571429,False,0.36906098160040024
W-003685,EXECUTION,0.46039896680390996,55.82857142857143,False,-0.9644034543393437
W-003686,EXECUTION,0.43596905210771125,30.571428571428573,False,0.39049465022329144
W-003687,EXECUTION,0.45765494701401527,53.542857142857144,False,1.041319067262111
W-003688,EXECUTION,0.4134451396636077,4.9714285714285715,False,0.4817791139118532
W-003702,EXECUTION,0.47829430124683564,67.60000000000001,False,-0.13131678503084276
W-003703,EXECUTION,0.5335422482413567,88.85714285714286,False,0.2417985741519878
W-003704,EXECUTION,0.4369317644207033,32.0,False,0.7395732011804778
W-003705,EXECUTION,0.4258578048167789,18.571428571428573,False,-0.3549951365666289
W-003706,EXECUTION,0.4707025284713362,62.68571428571429,False,1.8341415389275826
W-003707,EXECUTION,0.48382056224009706,70.68571428571428,False,0.27216293803441516
W-003708,EXECUTION,0.4366367419032879,31.371428571428574,False,-0.6607256419362554
W-003722,EXECUTION,0.5024908231373443,78.51428571428572,False,0.33088225936587634
W-003723,EXECUTION,0.5078840870039679,80.11428571428571,False,1.0053730188424734
W-003724,EXECUTION,0.5523681743619885,92.97142857142858,False,1.4140639606570737
W-003725,EXECUTION,0.48046897549460527,68.97142857142858,False,1.4318137174854024
W-003726,EXECUTION,0.4847319209293113,71.42857142857143,False,-0.41416099266106704
W-003727,EXECUTION,0.4042229245367822,0.7428571428571429,False,0.6194302893152398
W-003728,EXECUTION,0.4334025536376953,27.200000000000003,False,0.7520870415402751
W-003742,EXECUTION,0.41142738281057684,3.942857142857143,False,0.2036198519174621
