work_id,lifecycle_stage,iforest_score_samples_raw,iforest_unusualness_score,within_stage_anomaly_percentile_0_100,within_stage_rank,stage_population,peer_outlier_count,max_abs_peer_deviation,top_peer_deviation_metric
W-000799,COMPLETION,-0.5001327335106388,0.5001327335106388,91.02697095435684,174,1929,0,1.821866464339909,technical_estimate_amount_inr
W-000800,EXECUTION,-0.4184687109948834,0.4184687109948834,28.25,575,801,0,2.400639784946236,expected_minus_physical_gap_pct_as_of
W-000801,COMPLETION,-0.4097586453803415,0.4097586453803415,16.33817427385892,1614,1929,0,1.4610172483073218,financial_overrun_pct_as_of
W-000802,COMPLETION,-0.4220172240307574,0.4220172240307574,33.50622406639004,1283,1929,0,0.8711423820354387,largest_payment_share_as_of
W-000803,EXECUTION,-0.40675731857890557,0.40675731857890557,14.375,686,801,0,0.9213047194038587,largest_payment_share_as_of
W-000804,COMPLETION,-0.420643894274017,0.420643894274017,31.58713692946058,1320,1929,0,3.4723230317412854,expenditure_to_sanction_pct_as_of
W-000805,COMPLETION,-0.4519264349237737,0.4519264349237737,68.98340248962656,599,1929,1,4.846157373529679,largest_payment_share_as_of
W-000806,PRE_SANCTION,-0.4593117695999156,0.4593117695999156,31.226765799256505,186,270,0,1.1125086419753087,recommended_amount_inr
W-000807,COMPLETION,-0.4244700179546748,0.4244700179546748,37.655601659751035,1203,1929,0,1.3569584083899398,sanction_to_recommended_ratio
W-000808,EXECUTION,-0.45534748853485146,0.45534748853485146,66.0,273,801,2,8.199390625,days_since_last_payment_as_of
W-000809,EXECUTION,-0.47106828536234063,0.47106828536234063,75.0,201,801,2,11.069735294117647,days_since_last_payment_as_of
W-000810,COMPLETION,-0.4065383888177893,0.4065383888177893,12.033195020746888,1697,1929,0,1.262495560724607,schedule_elapsed_ratio_as_of
W-000811,EXECUTION,-0.4906970329000296,0.4906970329000296,86.0,113,801,3,7.179084158415842,days_since_last_payment_as_of
W-000812,COMPLETION,-0.4270274983611721,0.4270274983611721,41.07883817427386,1137,1929,0,1.7062931499232947,financial_overrun_pct_as_of
W-000813,EXECUTION,-0.4323816890324793,0.4323816890324793,45.125,440,801,0,1.5848904821521896,largest_payment_share_as_of
W-000814,COMPLETION,-0.4455159108228527,0.4455159108228527,63.12240663900415,712,1929,0,1.8645980230642505,technical_estimate_amount_inr
W-000815,COMPLETION,-0.4956206556300403,0.4956206556300403,89.88589211618257,196,1929,1,7.189538408215889,largest_payment_share_as_of
W-000816,COMPLETION,-0.4164987783327877,0.4164987783327877,24.688796680497926,1453,1929,0,3.1690892691951897,financial_overrun_pct_as_of
W-000817,PRE_SANCTION,-0.4862370398723581,0.4862370398723581,58.7360594795539,112,270,0,0.5614041894399461,estimate_to_recommended_ratio
W-000818,COMPLETION,-0.42867419818053004,0.42867419818053004,43.516597510373444,1090,1929,0,1.755302319004525,financial_overrun_pct_as_of
W-000819,COMPLETION,-0.4553621614642347,0.4553621614642347,71.31742738589212,554,1929,0,2.996244144882889,largest_payment_share_as_of
W-000820,EXECUTION,-0.5008178905691117,0.5008178905691117,89.25,87,801,0,1.7005349200550062,sanction_to_recommended_ratio
W-000821,COMPLETION,-0.4302847714971367,0.4302847714971367,46.16182572614108,1039,1929,0,1.9775469267296595,physical_progress_velocity_pct_per_30d
W-000822,PRE_SANCTION,-0.44442552331317475,0.44442552331317475,12.639405204460967,236,270,0,0.6745,estimate_to_recommended_ratio
W-000823,COMPLETION,-0.4186138354021216,0.4186138354021216,27.904564315352697,1391,1929,0,1.4104128315338007,sanction_to_estimate_ratio
W-000824,COMPLETION,-0.4399889898213901,0.4399889898213901,57.98755186721991,811,1929,0,1.0514761904761905,days_since_last_payment_as_of
W-000825,COMPLETION,-0.4528275868290391,0.4528275868290391,69.76141078838174,584,1929,0,1.64955952244987,sanction_to_recommended_ratio
W-000826,EXECUTION,-0.4440104746063674,0.4440104746063674,55.375,358,801,0,3.284521739130434,max_physical_progress_drop_pct_as_of
W-000827,EXECUTION,-0.47681502244856094,0.47681502244856094,78.125,176,801,0,2.8591281584839274,largest_payment_share_as_of
W-000828,COMPLETION,-0.39910768409961833,0.39910768409961833,5.549792531120332,1822,1929,0,1.9311778125,financial_overrun_pct_as_of
W-000829,COMPLETION,-0.4212500797783025,0.4212500797783025,32.572614107883815,1301,1929,0,1.1146650456168774,estimate_to_recommended_ratio
W-000830,PRE_SANCTION,-0.4775180521151496,0.4775180521151496,52.41635687732342,129,270,0,1.1595856164383562,technical_estimate_amount_inr
W-000831,COMPLETION,-0.42270277090142766,0.42270277090142766,34.69917012448133,1260,1929,0,0.9623963414634134,latest_financial_progress_pct_as_of
W-000832,COMPLETION,-0.4825389599946993,0.4825389599946993,86.6701244813278,258,1929,0,2.4996577336884434,physical_progress_velocity_pct_per_30d
W-000833,EXECUTION,-0.4363891571649945,0.4363891571649945,47.375,422,801,1,3.7473383738209445,largest_payment_share_as_of
W-000834,COMPLETION,-0.43353569643641865,0.43353569643641865,50.0,965,1929,0,3.151113955301455,financial_overrun_pct_as_of
W-000835,PRE_SANCTION,-0.49060261743739697,0.49060261743739697,63.940520446096656,98,270,0,1.1250265644154727,estimate_to_recommended_ratio
W-000836,COMPLETION,-0.41417591913257984,0.41417591913257984,21.991701244813278,1505,1929,0,0.8114355281207133,technical_estimate_amount_inr
W-000837,EXECUTION,-0.46699801586085204,0.46699801586085204,72.5,221,801,2,4.8302903225806455,days_since_last_payment_as_of
W-000838,COMPLETION,-0.4239316605748925,0.4239316605748925,36.87759336099585,1218,1929,0,1.6225060159719475,sanction_to_recommended_ratio
W-000839,COMPLETION,-0.4311025807906239,0.4311025807906239,46.99170124481328,1023,1929,0,1.0056237216650223,schedule_elapsed_ratio_as_of
W-000840,COMPLETION,-0.458046558764266,0.458046558764266,73.39211618257261,514,1929,0,2.8527841342671025,largest_payment_share_as_of
W-000841,COMPLETION,-0.3982404612494428,0.3982404612494428,4.719917012448133,1838,1929,0,1.1421763855604476,largest_payment_share_as_of
W-000842,COMPLETION,-0.4194281879887167,0.4194281879887167,29.616182572614107,1358,1929,0,2.116402830188679,released_payment_total_inr_as_of
W-000843,COMPLETION,-0.4189300388516996,0.4189300388516996,28.475103734439834,1380,1929,0,1.9497515106002692,expenditure_to_sanction_pct_as_of
W-000844,EXECUTION,-0.5428823867652814,0.5428823867652814,96.25,31,801,4,9.735554216867468,days_since_last_payment_as_of
W-000845,COMPLETION,-0.4399064438217189,0.4399064438217189,57.83195020746888,814,1929,3,4.61470114083336,expenditure_to_sanction_pct_as_of
W-000846,COMPLETION,-0.4100986785951187,0.4100986785951187,16.90871369294606,1603,1929,0,2.0810934002319046,estimate_to_recommended_ratio
W-000847,COMPLETION,-0.4746022112381153,0.4746022112381153,83.71369294605809,315,1929,2,11.506295046201792,sanction_to_estimate_ratio
W-000848,COMPLETION,-0.45821294975275567,0.45821294975275567,73.59958506224066,510,1929,0,1.165789082973793,schedule_elapsed_ratio_as_of
W-000849,COMPLETION,-0.48485084785772137,0.48485084785772137,87.34439834024896,245,1929,0,1.1637097321940022,estimate_to_recommended_ratio
W-000850,COMPLETION,-0.42818468967049267,0.42818468967049267,42.531120331950206,1109,1929,1,4.221927322895912,largest_payment_share_as_of
W-000851,COMPLETION,-0.43457015881094524,0.43457015881094524,51.34854771784232,939,1929,0,3.2752820207067543,largest_payment_share_as_of
W-000852,EXECUTION,-0.4180138928218585,0.4180138928218585,27.875,578,801,0,1.30429823269514,sanctioned_amount_inr
W-000853,EXECUTION,-0.47853971637469733,0.47853971637469733,79.0,169,801,3,118.71199999999837,max_physical_progress_drop_pct_as_of
W-000854,COMPLETION,-0.4410097769364038,0.4410097769364038,58.92116182572614,793,1929,0,1.5455809311853341,schedule_elapsed_ratio_as_of
W-000855,PRE_SANCTION,-0.43646336159849897,0.43646336159849897,2.973977695167286,262,270,0,0.4894714928413795,estimate_to_recommended_ratio
W-000856,COMPLETION,-0.4531503917743164,0.4531503917743164,69.91701244813278,581,1929,0,2.3730021316154506,expenditure_to_sanction_pct_as_of
W-000857,COMPLETION,-0.38859797796174406,0.38859797796174406,0.5705394190871369,1918,1929,0,1.2199090909090908,days_since_last_payment_as_of
W-000858,EXECUTION,-0.5610653956163248,0.5610653956163248,97.25,23,801,2,12.636955882352922,financial_minus_physical_gap_pct_as_of
W-000859,COMPLETION,-0.4046583128289684,0.4046583128289684,9.95850622406639,1737,1929,0,0.9666758816743574,financial_overrun_pct_as_of
W-000860,COMPLETION,-0.44054355728989214,0.44054355728989214,58.50622406639004,801,1929,1,6.4971522062469065,largest_payment_share_as_of
W-000861,COMPLETION,-0.42958063019992127,0.42958063019992127,45.17634854771784,1058,1929,0,1.6333702432353774,largest_payment_share_as_of
W-000862,COMPLETION,-0.49127280342539176,0.49127280342539176,88.95228215767635,214,1929,0,1.2913028193252516,largest_payment_share_as_of
W-000863,COMPLETION,-0.4296693615633671,0.4296693615633671,45.38381742738589,1054,1929,0,3.1923705963223914,financial_overrun_pct_as_of
W-000864,COMPLETION,-0.42054294357562877,0.42054294357562877,31.483402489626556,1322,1929,0,1.1811031404577172,physical_progress_velocity_pct_per_30d
W-000865,EXECUTION,-0.4133354182221432,0.4133354182221432,22.375,622,801,0,2.275920245398772,latest_financial_progress_pct_as_of
W-000866,COMPLETION,-0.4327707670452689,0.4327707670452689,49.066390041493776,983,1929,0,2.1091865812201616,sanction_to_recommended_ratio
W-000867,PRE_SANCTION,-0.45744631154922183,0.45744631154922183,28.62453531598513,193,270,0,0.733365808081593,estimate_to_recommended_ratio
W-000868,COMPLETION,-0.4387967596553296,0.4387967596553296,56.587136929460584,838,1929,0,2.134760472307767,physical_progress_velocity_pct_per_30d
W-000869,COMPLETION,-0.4650789670418611,0.4650789670418611,78.89004149377594,408,1929,0,3.4394479648672767,physical_progress_velocity_pct_per_30d
W-000870,COMPLETION,-0.4202313398493868,0.4202313398493868,30.809128630705395,1335,1929,0,1.5504864864864865,technical_estimate_amount_inr
W-000871,COMPLETION,-0.4183660828969956,0.4183660828969956,27.54149377593361,1398,1929,0,0.9583212833790027,schedule_elapsed_ratio_as_of
W-000872,COMPLETION,-0.3931248483371256,0.3931248483371256,2.1784232365145226,1887,1929,0,0.9203375643772906,sanction_to_estimate_ratio
W-000873,EXECUTION,-0.38938053094162234,0.38938053094162234,0.25,799,801,1,3.792600592162201,largest_payment_share_as_of
W-000874,COMPLETION,-0.5398674923626421,0.5398674923626421,96.21369294605809,74,1929,0,3.1478164894201406,largest_payment_share_as_of
W-000875,COMPLETION,-0.44556523824398897,0.44556523824398897,63.27800829875519,709,1929,1,4.647903485609347,largest_payment_share_as_of
W-000876,COMPLETION,-0.40552584550664766,0.40552584550664766,10.78838174273859,1721,1929,0,1.058442458211925,sanction_to_estimate_ratio
W-000877,COMPLETION,-0.45838903784089396,0.45838903784089396,73.96265560165975,503,1929,0,2.218067774062489,largest_payment_share_as_of
W-000878,COMPLETION,-0.5351851184747444,0.5351851184747444,95.850622406639,81,1929,0,3.2752820207067543,largest_payment_share_as_of
W-000879,EXECUTION,-0.4207779493916781,0.4207779493916781,31.0,553,801,0,2.4024748598791983,sanction_to_recommended_ratio
W-000880,COMPLETION,-0.4421026549758063,0.4421026549758063,60.26970954356847,767,1929,0,1.4748470758279568,sanction_to_estimate_ratio
W-000881,COMPLETION,-0.48153919085501723,0.48153919085501723,86.46265560165975,262,1929,0,1.6314449433830551,largest_payment_share_as_of
W-000882,COMPLETION,-0.5105600371793684,0.5105600371793684,92.68672199170125,142,1929,1,7.379030000000001,financial_overrun_pct_as_of
W-000883,COMPLETION,-0.4629330343105357,0.4629330343105357,77.4896265560166,435,1929,0,2.3373295967518226,expenditure_to_sanction_pct_as_of
W-000884,PRE_SANCTION,-0.45577578706635913,0.45577578706635913,25.278810408921935,202,270,0,0.8286884377758165,technical_estimate_amount_inr
W-000885,COMPLETION,-0.43078766693449055,0.43078766693449055,46.6804979253112,1029,1929,0,2.6388522014821083,largest_payment_share_as_of
W-000886,COMPLETION,-0.4411300832004981,0.4411300832004981,59.1804979253112,788,1929,0,1.7178671874999998,days_since_last_payment_as_of
W-000887,EXECUTION,-0.42576974779022564,0.42576974779022564,37.0,505,801,0,1.6814547619750444,sanction_to_estimate_ratio
W-000888,COMPLETION,-0.46185019496847113,0.46185019496847113,76.50414937759336,454,1929,0,2.996244144882889,largest_payment_share_as_of
W-000889,COMPLETION,-0.5248636252839737,0.5248636252839737,94.81327800829875,101,1929,2,11.136582763649427,sanction_to_estimate_ratio
W-000890,COMPLETION,-0.5145821153293132,0.5145821153293132,93.3609958506224,129,1929,1,5.959573674815913,largest_payment_share_as_of
W-000891,EXECUTION,-0.4047393623511507,0.4047393623511507,10.875,714,801,0,2.065656250000002,financial_minus_physical_gap_pct_as_of
W-000892,COMPLETION,-0.40825425847514174,0.40825425847514174,14.678423236514522,1646,1929,0,1.3482580805164521,physical_progress_velocity_pct_per_30d
W-000893,COMPLETION,-0.42127880911044274,0.42127880911044274,32.62448132780083,1300,1929,0,1.13884,released_payment_total_inr_as_of
W-000894,EXECUTION,-0.42141672765237426,0.42141672765237426,31.875,546,801,0,2.1970553093528435,physical_progress_velocity_pct_per_30d
W-000895,PRE_SANCTION,-0.46478936854025604,0.46478936854025604,38.28996282527881,167,270,0,0.6745,technical_estimate_amount_inr
W-000896,COMPLETION,-0.3942124688478445,0.3942124688478445,2.800829875518672,1875,1929,0,1.2106346762033384,physical_progress_velocity_pct_per_30d
W-000897,COMPLETION,-0.3982099870814508,0.3982099870814508,4.668049792531121,1839,1929,0,2.0326164144848686,financial_overrun_pct_as_of
W-000898,EXECUTION,-0.40007891180332705,0.40007891180332705,6.375,750,801,1,4.18752083333336,financial_minus_physical_gap_pct_as_of
W-000899,COMPLETION,-0.45438731981867153,0.45438731981867153,70.69502074688796,566,1929,0,1.726537888436067,financial_overrun_pct_as_of
W-000900,COMPLETION,-0.4961842031480163,0.4961842031480163,90.14522821576763,191,1929,0,1.47620691927789,sanction_to_estimate_ratio
W-000901,EXECUTION,-0.43057251442957384,0.43057251442957384,43.0,457,801,0,1.2356926125817507,sanction_to_recommended_ratio
W-000902,EXECUTION,-0.43563098598072225,0.43563098598072225,47.125,424,801,1,5.6658000000000035,max_physical_progress_drop_pct_as_of
W-000903,EXECUTION,-0.42798795106428633,0.42798795106428633,39.625,484,801,0,2.5753636363636345,financial_minus_physical_gap_pct_as_of
W-000904,COMPLETION,-0.5257702068039511,0.5257702068039511,94.9688796680498,98,1929,1,8.084144667271717,physical_progress_velocity_pct_per_30d
W-000905,COMPLETION,-0.4410544996043569,0.4410544996043569,59.07676348547718,790,1929,0,1.527288888888889,sanctioned_amount_inr
W-000906,EXECUTION,-0.4643987365180037,0.4643987365180037,71.5,229,801,2,4.7412429770711375,schedule_elapsed_ratio_as_of
W-000907,COMPLETION,-0.4603931036266635,0.4603931036266635,75.20746887966806,479,1929,0,2.417823076923077,recommended_amount_inr
W-000908,PRE_SANCTION,-0.5238272374961178,0.5238272374961178,83.64312267657992,45,270,0,1.8257014050426508,estimate_to_recommended_ratio
W-000909,COMPLETION,-0.4580627253380538,0.4580627253380538,73.44398340248962,513,1929,3,3.7356923076923136,latest_financial_progress_pct_as_of
W-000910,EXECUTION,-0.4709481382354842,0.4709481382354842,74.875,202,801,1,11.041814814814813,financial_minus_physical_gap_pct_as_of
W-000911,EXECUTION,-0.38725714478654044,0.38725714478654044,0.0,801,801,0,1.2594518766820477,physical_progress_velocity_pct_per_30d
W-000912,COMPLETION,-0.4358054363504668,0.4358054363504668,52.697095435684645,913,1929,0,1.603032467532471,latest_financial_progress_pct_as_of
W-000913,EXECUTION,-0.5860105860883017,0.5860105860883017,98.5,13,801,5,17.071499999999997,days_since_last_payment_as_of
W-000914,COMPLETION,-0.43689848209198023,0.43689848209198023,53.83817427385892,891,1929,0,2.953236830434141,largest_payment_share_as_of
W-000915,EXECUTION,-0.44854523651730904,0.44854523651730904,59.5,325,801,2,9.714551948051948,days_since_last_payment_as_of
W-000916,EXECUTION,-0.4130733296919414,0.4130733296919414,21.75,627,801,0,1.0523058977516995,expenditure_to_sanction_pct_as_of
W-000917,COMPLETION,-0.41041184638713324,0.41041184638713324,17.479253112033195,1592,1929,0,1.5277831325301205,released_payment_total_inr_as_of
W-000918,COMPLETION,-0.4277573181112293,0.4277573181112293,41.75311203319502,1124,1929,0,1.1494980175945704,estimate_to_recommended_ratio
W-000919,COMPLETION,-0.4156233585168062,0.4156233585168062,23.392116182572614,1478,1929,0,3.1000741823856663,physical_progress_velocity_pct_per_30d
W-000920,EXECUTION,-0.4832768354916388,0.4832768354916388,81.5,149,801,2,16.94953225806452,days_since_last_payment_as_of
W-000921,COMPLETION,-0.39905288612090756,0.39905288612090756,5.446058091286307,1824,1929,0,1.0654522292993631,days_since_last_payment_as_of
W-000922,EXECUTION,-0.42345438621405085,0.42345438621405085,34.25,527,801,0,2.356703,sanctioned_amount_inr
W-000923,EXECUTION,-0.4946022011188355,0.4946022011188355,87.5,101,801,2,15.440288394177388,sanction_to_recommended_ratio
W-000924,PRE_SANCTION,-0.4849295444916864,0.4849295444916864,57.24907063197026,116,270,0,0.784262924574503,estimate_to_recommended_ratio
W-000925,EXECUTION,-0.4635632963074203,0.4635632963074203,71.25,231,801,1,5.877056450894839,largest_payment_share_as_of
W-000926,COMPLETION,-0.4483070480430708,0.4483070480430708,66.33817427385893,650,1929,0,2.64880601881395,estimate_to_recommended_ratio
W-000927,COMPLETION,-0.4238231119791399,0.4238231119791399,36.72199170124481,1221,1929,0,1.9597740531635368,schedule_elapsed_ratio_as_of
W-000928,EXECUTION,-0.42805629467977235,0.42805629467977235,39.75,483,801,2,4.047,days_since_last_payment_as_of
W-000929,COMPLETION,-0.4339896933276827,0.4339896933276827,50.77800829875519,950,1929,0,1.8214679266580969,largest_payment_share_as_of
W-000930,COMPLETION,-0.44428393530998894,0.44428393530998894,62.344398340248965,727,1929,0,2.1057560975609806,latest_financial_progress_pct_as_of
W-000931,EXECUTION,-0.4062451348381198,0.4062451348381198,13.5,693,801,0,1.587058823529413,financial_minus_physical_gap_pct_as_of
W-000932,EXECUTION,-0.48856364431343213,0.48856364431343213,84.5,125,801,2,3.960183168316832,days_since_last_payment_as_of
W-000933,COMPLETION,-0.4063696590374724,0.4063696590374724,11.825726141078839,1701,1929,0,1.2921207174925966,schedule_elapsed_ratio_as_of
W-000934,COMPLETION,-0.5374286217571147,0.5374286217571147,95.95435684647303,79,1929,5,16.23549971420105,financial_overrun_pct_as_of
W-000935,COMPLETION,-0.4467236356988207,0.4467236356988207,64.88589211618257,678,1929,0,1.5701580661289711,estimate_to_recommended_ratio
W-000936,COMPLETION,-0.4840138448497025,0.4840138448497025,87.0850622406639,250,1929,1,6.9509755298960245,financial_overrun_pct_as_of
W-000937,COMPLETION,-0.44840184150987594,0.44840184150987594,66.44190871369294,648,1929,0,2.953236830434141,largest_payment_share_as_of
W-000938,EXECUTION,-0.39951082967675694,0.39951082967675694,5.5,757,801,0,0.9530897808314321,expenditure_to_sanction_pct_as_of
W-000939,COMPLETION,-0.4230025731553084,0.4230025731553084,35.21784232365145,1250,1929,0,1.8938667680909171,largest_payment_share_as_of
W-000940,COMPLETION,-0.4564141485112687,0.4564141485112687,72.19917012448133,537,1929,1,4.024654237222359,financial_overrun_pct_as_of
W-000941,COMPLETION,-0.3935459808786478,0.3935459808786478,2.54149377593361,1880,1929,0,1.1824359670236642,sanction_to_estimate_ratio
W-000942,EXECUTION,-0.41175389081272595,0.41175389081272595,20.0,641,801,0,1.1803749999999997,financial_minus_physical_gap_pct_as_of
W-000943,PRE_SANCTION,-0.5089161845044706,0.5089161845044706,76.2081784386617,65,270,0,1.1819952773748952,estimate_to_recommended_ratio
W-000944,COMPLETION,-0.41734101399569634,0.41734101399569634,26.03734439834025,1427,1929,0,1.4315466243493755,expenditure_to_sanction_pct_as_of
W-000945,COMPLETION,-0.4237220392608752,0.4237220392608752,36.41078838174274,1227,1929,0,2.1357398553004088,financial_overrun_pct_as_of
W-000946,COMPLETION,-0.4191205194324635,0.4191205194324635,28.941908713692946,1371,1929,0,1.3440184638109305,sanctioned_amount_inr
W-000947,COMPLETION,-0.4226572066684282,0.4226572066684282,34.595435684647306,1262,1929,0,1.3288071101374075,sanction_to_estimate_ratio
W-000948,COMPLETION,-0.4402184777756836,0.4402184777756836,58.19502074688797,807,1929,0,1.6059799867292492,sanction_to_recommended_ratio
W-000949,PRE_SANCTION,-0.48792306909548594,0.48792306909548594,60.22304832713755,108,270,0,0.9131010400474088,estimate_to_recommended_ratio
W-000950,COMPLETION,-0.43441242556731735,0.43441242556731735,51.19294605809129,942,1929,0,1.369516553504435,expenditure_to_sanction_pct_as_of
W-000951,EXECUTION,-0.4932848789030212,0.4932848789030212,87.0,105,801,2,6.5157581699346405,days_since_last_payment_as_of
W-000952,COMPLETION,-0.42117855332798687,0.42117855332798687,32.468879668049794,1303,1929,1,3.7059995722840027,financial_overrun_pct_as_of
W-000953,COMPLETION,-0.42431675594039986,0.42431675594039986,37.39626556016597,1208,1929,0,0.9906605079240243,schedule_elapsed_ratio_as_of
W-000954,COMPLETION,-0.4019232473388076,0.4019232473388076,7.520746887966805,1784,1929,0,1.46868199174962,largest_payment_share_as_of
W-000955,EXECUTION,-0.3930049593001374,0.3930049593001374,1.5,789,801,0,1.01175,released_payment_total_inr_as_of
W-000956,PRE_SANCTION,-0.48671880359761593,0.48671880359761593,59.10780669144982,111,270,0,1.5047965903161378,estimate_to_recommended_ratio
W-000957,PRE_SANCTION,-0.4861223829710992,0.4861223829710992,58.36431226765799,113,270,0,0.991629971590909,recommended_amount_inr
W-000958,COMPLETION,-0.4170861264091919,0.4170861264091919,25.62240663900415,1435,1929,0,1.6984490553932252,sanction_to_recommended_ratio
W-000959,COMPLETION,-0.43097174185181386,0.43097174185181386,46.83609958506224,1026,1929,1,4.101973986735445,financial_overrun_pct_as_of
W-000960,COMPLETION,-0.40989055727857854,0.40989055727857854,16.493775933609957,1611,1929,0,2.505475315843303,physical_progress_velocity_pct_per_30d
W-000961,COMPLETION,-0.4364847869629284,0.4364847869629284,53.267634854771785,902,1929,0,3.226647816813179,largest_payment_share_as_of
W-000962,EXECUTION,-0.39573066410107094,0.39573066410107094,2.5,781,801,0,1.0709202688273751,physical_progress_velocity_pct_per_30d
W-000963,PRE_SANCTION,-0.4531808056425097,0.4531808056425097,23.04832713754647,208,270,0,1.141546514401957,estimate_to_recommended_ratio
W-000964,COMPLETION,-0.43455618659545947,0.43455618659545947,51.2448132780083,941,1929,1,7.048259273567216,financial_overrun_pct_as_of
W-000965,COMPLETION,-0.40661891237555137,0.40661891237555137,12.188796680497925,1694,1929,0,1.793627375830189,financial_overrun_pct_as_of
W-000966,COMPLETION,-0.4218145629007595,0.4218145629007595,33.143153526970956,1290,1929,0,1.2496261510128914,technical_estimate_amount_inr
W-000967,COMPLETION,-0.5031467426873407,0.5031467426873407,91.59751037344398,163,1929,0,1.7434683043007078,expenditure_to_sanction_pct_as_of
W-000968,COMPLETION,-0.408510965149342,0.408510965149342,14.885892116182573,1642,1929,0,1.701445222408963,largest_payment_share_as_of
W-000969,COMPLETION,-0.5066718778859387,0.5066718778859387,92.16804979253112,152,1929,3,5.414243596078931,expenditure_to_sanction_pct_as_of
W-000970,COMPLETION,-0.4791279508676616,0.4791279508676616,85.58091286307054,279,1929,0,1.2080083758193736,released_payment_total_inr_as_of
W-000971,PRE_SANCTION,-0.5052443223518938,0.5052443223518938,73.60594795539033,72,270,0,1.3438317192139604,estimate_to_recommended_ratio
W-000972,COMPLETION,-0.43632938162280444,0.43632938162280444,53.16390041493776,904,1929,0,1.861167801585811,sanction_to_recommended_ratio
W-000973,EXECUTION,-0.43954577632369135,0.43954577632369135,50.875,394,801,1,6.484951807228915,days_since_last_payment_as_of
W-000974,COMPLETION,-0.4429119554813475,0.4429119554813475,60.995850622406635,753,1929,0,2.5608774567693127,largest_payment_share_as_of
W-000975,COMPLETION,-0.4240010175712299,0.4240010175712299,37.03319502074689,1215,1929,0,2.8466769037946373,physical_progress_velocity_pct_per_30d
W-000976,COMPLETION,-0.4869203701928025,0.4869203701928025,88.01867219917013,232,1929,0,3.1033107706421243,schedule_elapsed_ratio_as_of
W-000977,COMPLETION,-0.4623503887578081,0.4623503887578081,77.0746887966805,443,1929,0,3.2244675163727425,largest_payment_share_as_of
W-000978,COMPLETION,-0.4094171012315983,0.4094171012315983,15.975103734439834,1621,1929,0,1.6380714285714286,days_since_last_payment_as_of
W-000979,EXECUTION,-0.45106705003271896,0.45106705003271896,62.25,303,801,1,3.848488030878243,largest_payment_share_as_of
W-000980,COMPLETION,-0.41568343172635985,0.41568343172635985,23.547717842323653,1475,1929,0,0.8486646205702847,sanction_to_estimate_ratio
W-000981,COMPLETION,-0.4269017897404411,0.4269017897404411,40.767634854771785,1143,1929,0,1.5127174884333958,physical_progress_velocity_pct_per_30d
W-000982,EXECUTION,-0.42503830432105627,0.42503830432105627,36.25,511,801,0,1.4171508899800942,sanction_to_estimate_ratio
W-000983,COMPLETION,-0.3901010373999157,0.3901010373999157,1.037344398340249,1909,1929,0,1.2498556909070695,sanction_to_estimate_ratio
W-000984,EXECUTION,-0.40765456016774726,0.40765456016774726,15.25,679,801,0,1.9199055617215979,estimate_to_recommended_ratio
W-000985,EXECUTION,-0.42653742892351965,0.42653742892351965,38.0,497,801,1,12.86319191919192,overdue_days_as_of
W-000986,COMPLETION,-0.47752993304139324,0.47752993304139324,85.0103734439834,290,1929,2,23.022311264822065,sanction_to_estimate_ratio
W-000987,EXECUTION,-0.42349177907863544,0.42349177907863544,34.5,525,801,1,3.713191326530613,largest_payment_share_as_of
W-000988,COMPLETION,-0.42535928780693844,0.42535928780693844,38.38174273858921,1189,1929,1,4.426870706416077,largest_payment_share_as_of
W-000989,COMPLETION,-0.3984707929691826,0.3984707929691826,5.08298755186722,1831,1929,0,1.7200952467467592,schedule_elapsed_ratio_as_of
W-000990,COMPLETION,-0.4099512734276685,0.4099512734276685,16.70124481327801,1607,1929,0,2.638045082171391,financial_overrun_pct_as_of
W-000991,COMPLETION,-0.4556759535361735,0.4556759535361735,71.73236514522821,546,1929,0,2.1322903225806487,latest_financial_progress_pct_as_of
W-000992,COMPLETION,-0.4326619511481439,0.4326619511481439,48.85892116182573,987,1929,0,2.087622035345908,sanction_to_estimate_ratio
W-000993,COMPLETION,-0.42693381426065946,0.42693381426065946,40.8195020746888,1142,1929,0,1.4905333905527092,sanction_to_estimate_ratio
W-000994,COMPLETION,-0.4218186849328693,0.4218186849328693,33.19502074688797,1289,1929,0,1.8030746121231505,expenditure_to_sanction_pct_as_of
W-000995,COMPLETION,-0.4036546711153293,0.4036546711153293,9.12863070539419,1753,1929,0,1.2248558989128242,physical_progress_velocity_pct_per_30d
W-000996,COMPLETION,-0.4394843591216152,0.4394843591216152,57.41701244813278,822,1929,0,3.0497624580657745,physical_progress_velocity_pct_per_30d
W-000997,COMPLETION,-0.46215481774908723,0.46215481774908723,76.81535269709543,448,1929,0,1.4913500986193293,recommended_amount_inr
W-000998,COMPLETION,-0.4446856109101288,0.4446856109101288,62.60373443983403,722,1929,1,4.113414465661052,physical_progress_velocity_pct_per_30d
W-000999,PRE_SANCTION,-0.4488262954629486,0.4488262954629486,16.356877323420075,226,270,0,0.49912901328945986,estimate_to_recommended_ratio
W-001000,COMPLETION,-0.4283896597707891,0.4283896597707891,43.101659751037346,1098,1929,0,2.6451847648303852,financial_overrun_pct_as_of
W-001001,COMPLETION,-0.43927982227730783,0.43927982227730783,57.1058091286307,828,1929,0,2.711581345156945,largest_payment_share_as_of
