pair_id,work_id_a,work_id_b,duplicate_similarity_score_0_100,text_cosine_similarity,geographic_distance_km,location_similarity,recommended_amount_similarity,sanctioned_amount_similarity,amount_similarity,recommendation_date_difference_days,date_proximity_score,same_state,same_district,same_block,same_village,sector_match,sub_sector_match,implementing_agency_match,candidate_flag,retrieval_candidate,evidence_summary,review_candidate,review_policy_reason
W-001671__W-002190,W-001671,W-002190,79.28681,0.99851418,116.55567529336767,0.55,0.58835027365129,0.5766306522609044,0.5836624250951357,279,0.23561643835616441,True,False,True,False,True,True,True,True,True,semantic=0.999; same_district=false; same_block=true; same_village=false; distance_km=116.556; amount_similarity=0.584; date_difference_days=279,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000134__W-001913,W-000134,W-001913,79.286563,0.99518901,46.42063198796539,0.4,0.8210882262526898,0.8722014925373134,0.8415335327665392,259,0.2904109589041096,True,False,False,False,True,True,False,True,True,semantic=0.995; same_district=false; same_block=false; same_village=false; distance_km=46.421; amount_similarity=0.842; date_difference_days=259,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001430__W-001983,W-001430,W-001983,79.286557,0.99758995,148.47216896593198,0.65,0.7913570052298375,0.7558078141499471,0.7771373287978813,593,0.0,True,True,False,False,True,True,False,True,True,semantic=0.998; same_district=true; same_block=false; same_village=false; distance_km=148.472; amount_similarity=0.777; date_difference_days=593,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000277__W-000660,W-000277,W-000660,79.285475,0.99770272,53.71716294019772,0.65,0.7340996168582375,0.8405737704918033,0.7766892783116639,453,0.0,True,True,False,False,True,True,False,True,True,semantic=0.998; same_district=true; same_block=false; same_village=false; distance_km=53.717; amount_similarity=0.777; date_difference_days=453,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001580__W-002759,W-001580,W-002759,79.284944,1.0,136.85498719228673,0.9,0.5095729013254786,0.533131389625142,0.518996296645344,508,0.0,True,True,True,True,True,True,False,True,True,semantic=1.000; same_district=true; same_block=true; same_village=true; distance_km=136.855; amount_similarity=0.519; date_difference_days=508,False,"NOT_SELECTED:score_below_90,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000042__W-000433,W-000042,W-000433,79.284605,0.99675304,244.20837868920688,0.55,0.8807692307692307,0.8783382789317508,0.8797968500342388,467,0.0,True,False,True,False,True,True,False,True,True,semantic=0.997; same_district=false; same_block=true; same_village=false; distance_km=244.208; amount_similarity=0.880; date_difference_days=467,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000413__W-000573,W-000413,W-000573,79.283493,0.99790752,168.8021105157597,0.4,0.5705913692061801,0.5718128025820334,0.5710799425565214,116,0.6821917808219178,True,False,False,False,True,True,False,True,True,semantic=0.998; same_district=false; same_block=false; same_village=false; distance_km=168.802; amount_similarity=0.571; date_difference_days=116,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90"
W-002438__W-002446,W-002438,W-002446,79.282851,0.99758363,10.127335189795799,0.6094906592408168,0.8338762214983714,0.7927372387804043,0.8174206284111846,869,0.0,True,False,True,False,True,True,False,True,True,semantic=0.998; same_district=false; same_block=true; same_village=false; distance_km=10.127; amount_similarity=0.817; date_difference_days=869,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000613__W-000919,W-000613,W-000919,79.281306,0.99583542,134.39607316743107,0.65,0.4432910419069589,0.4514699959726137,0.4465626235332208,181,0.5041095890410958,True,True,False,False,True,True,False,True,True,semantic=0.996; same_district=true; same_block=false; same_village=false; distance_km=134.396; amount_similarity=0.447; date_difference_days=181,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001789__W-002404,W-001789,W-002404,79.280792,0.99571145,37.73871428022465,0.4,0.453083109919571,0.43715846994535523,0.4467132539298847,117,0.6794520547945205,True,False,False,False,True,True,True,True,True,semantic=0.996; same_district=false; same_block=false; same_village=false; distance_km=37.739; amount_similarity=0.447; date_difference_days=117,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90"
W-001175__W-002747,W-001175,W-002747,79.280134,0.99531627,135.86068816003845,0.55,0.29225614296351454,0.29288389513108615,0.29250724383054316,41,0.8876712328767123,True,False,True,False,True,True,False,True,True,semantic=0.995; same_district=false; same_block=true; same_village=false; distance_km=135.861; amount_similarity=0.293; date_difference_days=41,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90"
W-000334__W-000408,W-000334,W-000408,79.279695,0.99574518,118.424176088159,0.4,0.7411687025420931,0.0,0.4447012215252559,43,0.8821917808219178,True,False,False,False,True,True,False,True,True,semantic=0.996; same_district=false; same_block=false; same_village=false; distance_km=118.424; amount_similarity=0.445; date_difference_days=43,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90"
W-001655__W-002291,W-001655,W-002291,79.279547,0.99764395,165.46021335611246,0.55,0.8933289299867899,0.8512315270935961,0.8764899688295124,531,0.0,True,False,True,False,True,True,False,True,True,semantic=0.998; same_district=false; same_block=true; same_village=false; distance_km=165.460; amount_similarity=0.876; date_difference_days=531,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000414__W-000993,W-000414,W-000993,79.279157,0.99525118,102.202490899611,0.65,0.5700680272108843,0.5580524344569289,0.5652617901093022,318,0.12876712328767126,True,True,False,False,True,True,True,True,True,semantic=0.995; same_district=true; same_block=false; same_village=false; distance_km=102.202; amount_similarity=0.565; date_difference_days=318,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001419__W-002240,W-001419,W-002240,79.278937,0.99671924,243.77304604865336,0.65,0.753124132185504,0.8191430161380078,0.7795316857665056,602,0.0,True,True,False,False,True,True,False,True,True,semantic=0.997; same_district=true; same_block=false; same_village=false; distance_km=243.773; amount_similarity=0.780; date_difference_days=602,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000256__W-001170,W-000256,W-001170,79.278829,0.99175769,121.32169652184292,0.55,0.8267716535433071,1.0,0.8960629921259842,510,0.0,True,False,True,False,True,True,False,True,True,semantic=0.992; same_district=false; same_block=true; same_village=false; distance_km=121.322; amount_similarity=0.896; date_difference_days=510,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001598__W-002744,W-001598,W-002744,79.278315,0.99595392,166.0136000356971,0.4,0.7431542461005199,0.7439106901217862,0.7434568237090264,207,0.4328767123287671,True,False,False,False,True,True,False,True,True,semantic=0.996; same_district=false; same_block=false; same_village=false; distance_km=166.014; amount_similarity=0.743; date_difference_days=207,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000863__W-000887,W-000863,W-000887,79.278228,0.99517965,12.500227935222481,0.4499990882591101,0.5492424242424243,0.6011498383039885,0.57000538986705,138,0.6219178082191781,True,False,False,False,True,True,False,True,True,semantic=0.995; same_district=false; same_block=false; same_village=false; distance_km=12.500; amount_similarity=0.570; date_difference_days=138,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001584__W-002854,W-001584,W-002854,79.277711,0.9920848,17.806546813241614,0.4287738127470336,0.7135740971357409,0.7119586809694081,0.7129279306692078,199,0.4547945205479452,True,False,False,False,True,True,False,True,True,semantic=0.992; same_district=false; same_block=false; same_village=false; distance_km=17.807; amount_similarity=0.713; date_difference_days=199,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001059__W-002082,W-001059,W-002082,79.276175,0.99493176,125.29740841236143,0.65,0.6968973747016707,0.6759093619558736,0.6885021696033518,312,0.14520547945205475,True,True,False,False,True,True,False,True,True,semantic=0.995; same_district=true; same_block=false; same_village=false; distance_km=125.297; amount_similarity=0.689; date_difference_days=312,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000015__W-002844,W-000015,W-002844,79.275258,0.99356639,128.30367050658322,0.4,0.7830357142857143,0.708041237113402,0.7530379234167894,208,0.4301369863013699,True,False,False,False,True,True,False,True,True,semantic=0.994; same_district=false; same_block=false; same_village=false; distance_km=128.304; amount_similarity=0.753; date_difference_days=208,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000324__W-000657,W-000324,W-000657,79.274708,0.99513078,186.46639223991565,0.4,0.6557478368355996,0.0,0.39344870210135974,14,0.9616438356164384,True,False,False,False,True,True,False,True,True,semantic=0.995; same_district=false; same_block=false; same_village=false; distance_km=186.466; amount_similarity=0.393; date_difference_days=14,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90"
W-000159__W-002269,W-000159,W-002269,79.274373,0.99399996,188.93379861745657,0.4,0.927477840451249,0.87117903930131,0.9049583199912734,514,0.0,True,False,False,False,True,True,True,True,True,semantic=0.994; same_district=false; same_block=false; same_village=false; distance_km=188.934; amount_similarity=0.905; date_difference_days=514,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,date_difference_missing_or_above_120_days"
W-002004__W-002854,W-002004,W-002854,79.27392,0.99520224,72.19470288110841,0.55,0.9053549190535491,0.8526023043305523,0.8842538731643503,527,0.0,True,False,True,False,True,True,False,True,True,semantic=0.995; same_district=false; same_block=true; same_village=false; distance_km=72.195; amount_similarity=0.884; date_difference_days=527,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000389__W-000722,W-000389,W-000722,79.273445,0.99357986,96.88294669204723,0.65,0.8029438269750676,0.7696596244131455,0.7896301459502988,405,0.0,True,True,False,False,True,True,False,True,True,semantic=0.994; same_district=true; same_block=false; same_village=false; distance_km=96.883; amount_similarity=0.790; date_difference_days=405,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000084__W-000184,W-000084,W-000184,79.272993,0.99662006,52.18005589140224,0.4,0.6931899641577062,0.6754325259515571,0.6860869888752466,177,0.5150684931506849,True,False,False,False,True,True,False,True,True,semantic=0.997; same_district=false; same_block=false; same_village=false; distance_km=52.180; amount_similarity=0.686; date_difference_days=177,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-002167__W-002716,W-002167,W-002716,79.272646,0.99783611,64.4637505061944,0.4,0.31015801354401806,0.29001721170395867,0.3021016928079943,42,0.8849315068493151,True,False,False,False,True,True,True,True,True,semantic=0.998; same_district=false; same_block=false; same_village=false; distance_km=64.464; amount_similarity=0.302; date_difference_days=42,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90"
W-000872__W-002949,W-000872,W-002949,79.27159,0.99616492,97.47433743566711,0.55,0.7538688282977155,0.728955007256894,0.7439032998813868,290,0.20547945205479456,True,False,True,False,True,True,False,True,True,semantic=0.996; same_district=false; same_block=true; same_village=false; distance_km=97.474; amount_similarity=0.744; date_difference_days=290,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001551__W-002749,W-001551,W-002749,79.270385,0.99592984,152.20358195794924,0.4,0.6381059751972942,0.6492204899777283,0.6425517811094679,152,0.5835616438356164,True,False,False,False,True,True,False,True,True,semantic=0.996; same_district=false; same_block=false; same_village=false; distance_km=152.204; amount_similarity=0.643; date_difference_days=152,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001538__W-002312,W-001538,W-002312,79.269958,0.99300504,133.08066134499273,0.4,0.6364710515951162,0.6394453004622496,0.6376607511419695,144,0.6054794520547946,True,False,False,False,True,True,False,True,True,semantic=0.993; same_district=false; same_block=false; same_village=false; distance_km=133.081; amount_similarity=0.638; date_difference_days=144,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000339__W-002241,W-000339,W-002241,79.269713,0.98905236,117.17826140424758,0.4,0.8792364627970394,0.9292,0.8992218776782236,353,0.0328767123287671,True,False,False,False,True,True,True,True,True,semantic=0.989; same_district=false; same_block=false; same_village=false; distance_km=117.178; amount_similarity=0.899; date_difference_days=353,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001750__W-002506,W-001750,W-002506,79.269415,0.99763823,135.17739819699673,0.4,0.7386419149975574,0.0,0.4431851489985344,46,0.873972602739726,True,False,False,False,True,True,False,True,True,semantic=0.998; same_district=false; same_block=false; same_village=false; distance_km=135.177; amount_similarity=0.443; date_difference_days=46,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90"
W-000399__W-002013,W-000399,W-002013,79.268927,0.99565327,75.43501854651365,0.4,0.8961748633879781,0.903448275862069,0.8990842283776145,537,0.0,True,False,False,False,True,True,True,True,True,semantic=0.996; same_district=false; same_block=false; same_village=false; distance_km=75.435; amount_similarity=0.899; date_difference_days=537,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001535__W-001764,W-001535,W-001764,79.267457,0.99591732,218.5641989025158,0.4,0.4772282760547639,0.433532284319045,0.45974987936047634,52,0.8575342465753425,True,False,False,False,True,True,False,True,True,semantic=0.996; same_district=false; same_block=false; same_village=false; distance_km=218.564; amount_similarity=0.460; date_difference_days=52,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90"
W-002064__W-002725,W-002064,W-002725,79.266196,0.99376881,61.60451443546899,0.4,0.8678890456041373,0.6049612403100775,0.7627179234865133,214,0.41369863013698627,True,False,False,False,True,True,False,True,True,semantic=0.994; same_district=false; same_block=false; same_village=false; distance_km=61.605; amount_similarity=0.763; date_difference_days=214,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000040__W-000376,W-000040,W-000376,79.265949,0.99468851,87.26182367427947,0.4,0.7531003382187148,0.7785714285714286,0.7632887743598002,216,0.40821917808219177,True,False,False,False,True,True,False,True,True,semantic=0.995; same_district=false; same_block=false; same_village=false; distance_km=87.262; amount_similarity=0.763; date_difference_days=216,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-002126__W-002405,W-002126,W-002405,79.265912,0.99686778,118.25991999245585,0.55,0.8781395348837209,0.8782112274024738,0.8781682118912221,775,0.0,True,False,True,False,True,True,False,True,True,semantic=0.997; same_district=false; same_block=true; same_village=false; distance_km=118.260; amount_similarity=0.878; date_difference_days=775,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000645__W-002935,W-000645,W-002935,79.265669,0.98787475,41.650315864151246,0.4,0.7411764705882353,0.7070732957457714,0.7275352006512497,184,0.49589041095890407,True,False,False,False,True,True,False,True,True,semantic=0.988; same_district=false; same_block=false; same_village=false; distance_km=41.650; amount_similarity=0.728; date_difference_days=184,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001109__W-002389,W-001109,W-002389,79.265647,0.99648106,157.6701655137822,0.5,0.5881826320501342,0.6513706793802145,0.6134578509821664,192,0.4739726027397261,True,False,False,True,True,True,False,True,True,semantic=0.996; same_district=false; same_block=false; same_village=true; distance_km=157.670; amount_similarity=0.613; date_difference_days=192,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000509__W-002648,W-000509,W-002648,79.265081,0.99683172,104.60168143270128,0.55,0.8825966850828729,0.8716875871687587,0.8782330459172273,726,0.0,True,False,True,False,True,True,False,True,True,semantic=0.997; same_district=false; same_block=true; same_village=false; distance_km=104.602; amount_similarity=0.878; date_difference_days=726,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000013__W-000229,W-000013,W-000229,79.26339,0.9967941,171.90179741235366,0.4,0.8874807987711213,0.9608540925266904,0.916830116273349,304,0.16712328767123286,True,False,False,False,True,True,False,True,True,semantic=0.997; same_district=false; same_block=false; same_village=false; distance_km=171.902; amount_similarity=0.917; date_difference_days=304,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,date_difference_missing_or_above_120_days"
W-000140__W-001311,W-000140,W-001311,79.262782,0.99834728,176.02730000408042,0.65,0.6418296892980437,0.6364918217710096,0.63969454228723,734,0.0,True,True,False,False,True,True,True,True,True,semantic=0.998; same_district=true; same_block=false; same_village=false; distance_km=176.027; amount_similarity=0.640; date_difference_days=734,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001182__W-002445,W-001182,W-002445,79.262439,0.9978838,71.60804261984359,0.8,0.6416008157022687,0.5989736070381232,0.6245499322366105,559,0.0,True,True,True,False,True,True,False,True,True,semantic=0.998; same_district=true; same_block=true; same_village=false; distance_km=71.608; amount_similarity=0.625; date_difference_days=559,False,"NOT_SELECTED:score_below_90,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000318__W-002146,W-000318,W-002146,79.261456,0.99632335,48.9994108065942,0.55,0.7475365273530411,0.7445766270118964,0.7463525672165832,577,0.0,True,False,True,False,True,True,True,True,True,semantic=0.996; same_district=false; same_block=true; same_village=false; distance_km=48.999; amount_similarity=0.746; date_difference_days=577,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000801__W-000851,W-000801,W-000851,79.261279,0.99188095,141.95811946412485,0.4,0.8879003558718861,0.946021405304793,0.9111487756450488,586,0.0,True,False,False,False,True,True,True,True,True,semantic=0.992; same_district=false; same_block=false; same_village=false; distance_km=141.958; amount_similarity=0.911; date_difference_days=586,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,date_difference_missing_or_above_120_days"
W-002654__W-002738,W-002654,W-002738,79.257509,0.9992547,44.491408035901415,0.65,0.6753688989784337,0.7055961070559611,0.6874597822094446,320,0.12328767123287676,True,False,True,True,True,True,False,True,True,semantic=0.999; same_district=false; same_block=true; same_village=true; distance_km=44.491; amount_similarity=0.687; date_difference_days=320,False,"NOT_SELECTED:score_below_90,district_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-002051__W-002688,W-002051,W-002688,79.253605,0.99503565,158.29482751734477,0.65,0.6199657240788345,0.6953551912568305,0.6501215109500329,403,0.0,True,True,False,False,True,True,True,True,True,semantic=0.995; same_district=true; same_block=false; same_village=false; distance_km=158.295; amount_similarity=0.650; date_difference_days=403,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001753__W-002512,W-001753,W-002512,79.253351,0.9951458,120.48562930981792,0.65,0.5634256278171281,0.5691594970218399,0.5657191754990128,246,0.32602739726027397,True,True,False,False,True,True,False,True,True,semantic=0.995; same_district=true; same_block=false; same_village=false; distance_km=120.486; amount_similarity=0.566; date_difference_days=246,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000654__W-002776,W-000654,W-002776,79.252991,0.99510461,235.33924568617482,0.65,0.6368068251066423,0.6694164375190956,0.6498506700716237,1018,0.0,True,True,False,False,True,True,True,True,True,semantic=0.995; same_district=true; same_block=false; same_village=false; distance_km=235.339; amount_similarity=0.650; date_difference_days=1018,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000278__W-002225,W-000278,W-002225,79.251816,0.99710989,175.11952394061134,0.65,0.7769296013570823,0.7756592292089249,0.7764214524978194,595,0.0,True,True,False,False,True,True,False,True,True,semantic=0.997; same_district=true; same_block=false; same_village=false; distance_km=175.120; amount_similarity=0.776; date_difference_days=595,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-002279__W-002327,W-002279,W-002327,79.250561,0.95274138,443.4584862743063,0.0,0.9394792399718508,0.9099246642646577,0.9276574096889736,11,0.9698630136986301,False,False,False,False,True,True,False,True,True,semantic=0.953; same_district=false; same_block=false; same_village=false; distance_km=443.458; amount_similarity=0.928; date_difference_days=11,False,"NOT_SELECTED:score_below_90,text_similarity_below_0.97,district_differs,block_differs,village_differs,distance_missing_or_above_1km"
W-000976__W-002262,W-000976,W-002262,79.250164,0.99569774,59.72132667232627,0.55,0.9089837997054492,0.8390705679862307,0.8810185070177619,868,0.0,True,False,True,False,True,True,False,True,True,semantic=0.996; same_district=false; same_block=true; same_village=false; distance_km=59.721; amount_similarity=0.881; date_difference_days=868,False,"NOT_SELECTED:score_below_90,district_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-002304__W-002673,W-002304,W-002673,79.248864,0.9960314,270.8233640619312,0.65,0.8833955223880597,0.6244556113902848,0.7798195579889498,382,0.0,True,True,False,False,True,True,False,True,True,semantic=0.996; same_district=true; same_block=false; same_village=false; distance_km=270.823; amount_similarity=0.780; date_difference_days=382,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001055__W-001907,W-001055,W-001907,79.248541,0.99484563,84.00414823971764,0.4,0.9133291614518148,0.9495427309996847,0.9278145892709626,307,0.1589041095890411,True,False,False,False,True,True,False,True,True,semantic=0.995; same_district=false; same_block=false; same_village=false; distance_km=84.004; amount_similarity=0.928; date_difference_days=307,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,date_difference_missing_or_above_120_days"
W-000014__W-000660,W-000014,W-000660,79.248039,0.99781477,90.95188182298094,0.4,0.6375478927203064,0.6717213114754098,0.6512172602223478,161,0.558904109589041,True,False,False,False,True,True,False,True,True,semantic=0.998; same_district=false; same_block=false; same_village=false; distance_km=90.952; amount_similarity=0.651; date_difference_days=161,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001171__W-002868,W-001171,W-002868,79.247324,0.99509215,162.7746458937592,0.4,0.8243843358901898,0.8021638330757341,0.8154961347644075,246,0.32602739726027397,True,False,False,False,True,True,False,True,True,semantic=0.995; same_district=false; same_block=false; same_village=false; distance_km=162.775; amount_similarity=0.815; date_difference_days=246,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000076__W-002614,W-000076,W-002614,79.246734,0.99412072,208.7388555689277,0.65,0.7645083932853717,0.8183538315988648,0.7860465686107689,945,0.0,True,True,False,False,True,True,False,True,True,semantic=0.994; same_district=true; same_block=false; same_village=false; distance_km=208.739; amount_similarity=0.786; date_difference_days=945,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-001896__W-002581,W-001896,W-002581,79.246446,0.99608362,140.35516132735776,0.65,0.5469107551487414,0.5575684380032206,0.5511738282905331,313,0.1424657534246575,True,True,False,False,True,True,True,True,True,semantic=0.996; same_district=true; same_block=false; same_village=false; distance_km=140.355; amount_similarity=0.551; date_difference_days=313,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000715__W-001571,W-000715,W-001571,79.246259,0.99462569,74.39353642158785,0.4,0.9236,0.8670957970465732,0.9009983188186292,891,0.0,True,False,False,False,True,True,True,True,True,semantic=0.995; same_district=false; same_block=false; same_village=false; distance_km=74.394; amount_similarity=0.901; date_difference_days=891,False,"NOT_SELECTED:score_below_90,district_differs,block_differs,village_differs,distance_missing_or_above_1km,date_difference_missing_or_above_120_days"
W-000387__W-002945,W-000387,W-002945,79.246094,0.99604744,228.32933549627467,0.65,0.6981026785714286,0.7191513121161363,0.7065221319893116,325,0.1095890410958904,True,True,False,False,True,True,False,True,True,semantic=0.996; same_district=true; same_block=false; same_village=false; distance_km=228.329; amount_similarity=0.707; date_difference_days=325,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
W-000819__W-001172,W-000819,W-001172,79.245723,0.99667716,40.99599782192351,0.65,0.7524204702627939,0.8150134048257373,0.7774576440879712,870,0.0,True,True,False,False,True,True,False,True,True,semantic=0.997; same_district=true; same_block=false; same_village=false; distance_km=40.996; amount_similarity=0.777; date_difference_days=870,False,"NOT_SELECTED:score_below_90,block_differs,village_differs,distance_missing_or_above_1km,amount_similarity_missing_or_below_0.90,date_difference_missing_or_above_120_days"
