work_id,selected_trend_group,selected_trend_group_value,strongest_operational_trend_metric,strongest_operational_trend_robust_z,operational_trend_deviation_flag,operational_trend_context_score_0_100
W-000340,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports,progress_report_count,10.192444444444444,True,48.9051094890511
W-000341,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Drinking Water,progress_report_count,11.4665,True,53.284671532846716
W-000342,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Education,progress_report_count,9.443,True,44.16058394160584
W-000343,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Roads & Bridges,progress_report_count,7.4195,True,31.751824817518248
W-000344,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-000345,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Sports,progress_report_count,6.745,True,27.73722627737226
W-000346,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Health,progress_report_count,10.1175,True,48.35766423357664
W-000347,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Health,progress_report_count,20.9095,True,81.38686131386861
W-000348,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,progress_report_count,59.356,True,98.90510948905109
W-000349,DISTRICT,state_name=Odisha|district=Odisha Demo District 2,progress_report_count,20.347416666666664,True,80.2919708029197
W-000350,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Community Infrastructure,progress_report_count,6.745,True,27.73722627737226
W-000351,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Sanitation,progress_report_count,14.50175,True,66.05839416058394
W-000352,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Roads & Bridges,progress_report_count,6.969833333333334,True,28.467153284671532
W-000353,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sanitation,progress_report_count,24.9565,True,86.4963503649635
W-000354,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,18.8016875,True,78.46715328467153
W-000355,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Drinking Water,progress_report_count,4.9463333333333335,True,14.5985401459854
W-000356,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Health,progress_report_count,14.839,True,67.51824817518248
W-000357,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Education,progress_report_count,21.584,True,81.93430656934306
W-000358,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Renewable Energy,progress_report_count,12.141,True,55.65693430656934
W-000359,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Community Infrastructure,progress_report_count,8.7685,True,39.5985401459854
W-000360,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Community Infrastructure,progress_report_count,8.094,True,34.85401459854015
W-000361,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Renewable Energy,progress_report_count,33.0505,True,94.16058394160584
W-000362,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Education,progress_report_count,9.443,True,44.16058394160584
W-000363,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Community Infrastructure,progress_report_count,8.7685,True,39.5985401459854
W-000364,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Drinking Water,progress_report_count,12.141,True,55.65693430656934
W-000365,DISTRICT,state_name=Telangana|district=Telangana Demo District 1,progress_report_count,13.152750000000001,True,60.58394160583942
W-000366,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 2|sector=Sanitation,progress_report_count,22.258499999999998,True,83.75912408759125
W-000367,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Sports,progress_report_count,12.8155,True,58.75912408759124
W-000368,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Renewable Energy,progress_report_count,8.7685,True,39.5985401459854
W-000369,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Roads & Bridges,progress_report_count,13.15275,True,60.21897810218978
W-000370,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Renewable Energy,progress_report_count,12.141,True,55.65693430656934
W-000371,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Sports,progress_report_count,3.541125,True,1.094890510948905
W-000372,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Education,progress_report_count,2.4282,False,0.0
W-000373,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Renewable Energy,progress_report_count,29.0035,True,89.96350364963503
W-000374,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Education,progress_report_count,8.7685,True,39.5985401459854
W-000375,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-000376,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sports,progress_report_count,30.3525,True,91.6058394160584
W-000377,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Renewable Energy,progress_report_count,6.520166666666667,True,26.094890510948904
W-000378,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Drinking Water,progress_report_count,7.644333333333333,True,33.394160583941606
W-000379,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Sports,progress_report_count,6.745,True,27.73722627737226
W-000380,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 3,progress_report_count,37.43475,True,96.35036496350365
W-000381,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1,progress_report_count,26.4404,True,88.32116788321169
W-000382,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Roads & Bridges,progress_report_count,16.8625,True,72.44525547445255
W-000383,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Roads & Bridges,progress_report_count,2.4731666666666667,False,0.0
W-000384,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports,progress_report_count,10.192444444444444,True,48.9051094890511
W-000385,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sports,progress_report_count,20.235,True,79.74452554744525
W-000386,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4,progress_report_count,20.62042857142857,True,80.65693430656934
W-000387,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-000388,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Sanitation,progress_report_count,8.094,True,34.85401459854015
W-000389,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Roads & Bridges,progress_report_count,5.620833333333334,True,20.072992700729927
W-000390,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Community Infrastructure,progress_report_count,4.7215,True,12.226277372262775
W-000391,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Sanitation,progress_report_count,8.993333333333334,True,41.24087591240876
W-000392,DISTRICT,state_name=Telangana|district=Telangana Demo District 4,progress_report_count,49.46333333333333,True,98.54014598540147
W-000393,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Community Infrastructure,progress_report_count,3.1476666666666664,False,0.0
W-000394,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sports,progress_report_count,20.235,True,79.74452554744525
W-000395,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Drinking Water,progress_report_count,10.792,True,50.36496350364964
W-000396,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 2|sector=Sports,progress_report_count,6.295333333333333,True,24.087591240875913
W-000397,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sanitation,progress_report_count,11.4665,True,53.284671532846716
W-000398,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-000399,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Community Infrastructure,progress_report_count,6.745,True,27.73722627737226
W-000400,DISTRICT,state_name=Telangana|district=Telangana Demo District 3,progress_report_count,25.7659,True,87.22627737226277
W-000401,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Roads & Bridges,progress_report_count,5.620833333333334,True,20.072992700729927
W-000402,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,8.7685,True,39.5985401459854
W-000403,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Community Infrastructure,progress_report_count,7.644333333333333,True,33.394160583941606
W-000404,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Education,progress_report_count,8.7685,True,39.5985401459854
W-000405,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-000406,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Renewable Energy,progress_report_count,19.5605,True,79.1970802919708
W-000407,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sports,progress_report_count,8.543666666666667,True,37.408759124087595
W-000408,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,progress_report_count,31.195625,True,92.33576642335767
W-000409,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Community Infrastructure,progress_report_count,7.644333333333333,True,33.394160583941606
W-000410,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Health,progress_report_count,9.443,True,44.16058394160584
W-000411,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,progress_report_count,14.029599999999999,True,64.05109489051095
W-000412,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sports,progress_report_count,8.094,True,34.85401459854015
W-000413,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Drinking Water,progress_report_count,4.4517,True,9.124087591240876
W-000414,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Renewable Energy,progress_report_count,5.620833333333334,True,20.072992700729927
W-000415,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Drinking Water,progress_report_count,5.620833333333334,True,20.072992700729927
W-000416,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,progress_report_count,31.836399999999998,True,93.43065693430657
W-000417,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Roads & Bridges,progress_report_count,2.4731666666666667,False,0.0
W-000418,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sanitation,progress_report_count,5.171166666666667,True,16.240875912408757
W-000419,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation,progress_report_count,22.258499999999998,True,83.75912408759125
W-000420,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Sports,progress_report_count,5.396,True,18.065693430656935
W-000421,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Community Infrastructure,progress_report_count,8.094,True,34.85401459854015
W-000422,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,progress_report_count,31.836399999999998,True,93.43065693430657
W-000423,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 4,released_payment_count,10.792,True,50.36496350364964
W-000424,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Roads & Bridges,progress_report_count,5.9018749999999995,True,21.897810218978105
W-000425,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Education,progress_report_count,10.1175,True,48.35766423357664
W-000426,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 3|sector=Health,progress_report_count,5.620833333333334,True,20.072992700729927
W-000427,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Health,progress_report_count,22.258499999999998,True,83.75912408759125
W-000428,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Drinking Water,progress_report_count,10.792,True,50.36496350364964
W-000429,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Health,progress_report_count,4.7215,True,12.226277372262775
W-000430,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Roads & Bridges,progress_report_count,7.08225,True,29.37956204379562
W-000431,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Health,progress_report_count,22.933,True,85.21897810218978
W-000432,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-000433,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Sports,progress_report_count,4.7215,True,12.226277372262775
W-000434,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Sanitation,progress_report_count,20.235,True,79.74452554744525
W-000435,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Health,progress_report_count,9.443,True,44.16058394160584
W-000436,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Community Infrastructure,progress_report_count,5.620833333333334,True,20.072992700729927
W-000437,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Sports,progress_report_count,12.8155,True,58.75912408759124
W-000438,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Sanitation,progress_report_count,2.698,False,0.0
W-000439,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Education,progress_report_count,15.5135,True,69.52554744525547
W-000440,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Health,progress_report_count,10.1175,True,48.35766423357664
W-000441,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Roads & Bridges,progress_report_count,6.295333333333333,True,24.087591240875913
W-000442,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Education,progress_report_count,15.5135,True,69.52554744525547
W-000443,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Sports,progress_report_count,17.537,True,73.72262773722628
W-000444,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Community Infrastructure,progress_report_count,4.7215,True,12.226277372262775
W-000445,DISTRICT,state_name=Telangana|district=Telangana Demo District 4,progress_report_count,49.46333333333333,True,98.54014598540147
W-000446,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Health,progress_report_count,8.7685,True,39.5985401459854
W-000447,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Health,progress_report_count,4.496666666666667,True,10.036496350364963
W-000448,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Sports,progress_report_count,11.803749999999999,True,54.74452554744526
W-000449,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sanitation,progress_report_count,11.4665,True,53.284671532846716
W-000450,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation,progress_report_count,9.78025,True,46.715328467153284
W-000451,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-000452,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Drinking Water,progress_report_count,4.9463333333333335,True,14.5985401459854
W-000453,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Drinking Water,progress_report_count,11.4665,True,53.284671532846716
W-000454,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Sanitation,progress_report_count,9.667833333333332,True,46.35036496350365
W-000455,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Roads & Bridges,progress_report_count,8.543666666666667,True,37.408759124087595
W-000456,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-000457,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Sports,progress_report_count,11.803749999999999,True,54.74452554744526
W-000458,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Roads & Bridges,progress_report_count,16.8625,True,72.44525547445255
W-000459,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Renewable Energy,progress_report_count,5.171166666666667,True,16.240875912408757
W-000460,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation,progress_report_count,22.258499999999998,True,83.75912408759125
W-000461,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-000462,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation,progress_report_count,22.258499999999998,True,83.75912408759125
W-000463,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Roads & Bridges,progress_report_count,7.4195,True,31.751824817518248
W-000464,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Sports,progress_report_count,12.47825,True,57.299270072992705
W-000465,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Health,progress_report_count,17.537,True,73.72262773722628
W-000466,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Health,progress_report_count,16.188,True,71.35036496350365
W-000467,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Education,progress_report_count,18.2115,True,75.91240875912408
W-000468,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Health,progress_report_count,4.496666666666667,True,10.036496350364963
W-000469,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Roads & Bridges,progress_report_count,13.15275,True,60.21897810218978
W-000470,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sanitation,progress_report_count,8.43125,True,36.13138686131387
W-000471,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Education,progress_report_count,14.839,True,67.51824817518248
W-000472,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Sports,progress_report_count,3.541125,True,1.094890510948905
W-000473,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Drinking Water,progress_report_count,12.8155,True,58.75912408759124
W-000474,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 2,progress_report_count,25.631,True,86.86131386861314
W-000475,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 3,progress_report_count,13.28765,True,60.94890510948905
W-000476,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Health,progress_report_count,3.5973333333333333,True,1.824817518248175
W-000477,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Renewable Energy,progress_report_count,29.0035,True,89.96350364963503
W-000478,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,progress_report_count,31.195625,True,92.33576642335767
W-000479,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,progress_report_count,31.195625,True,92.33576642335767
W-000480,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,18.8016875,True,78.46715328467153
W-000481,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Community Infrastructure,progress_report_count,3.1476666666666664,False,0.0
W-000482,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Drinking Water,progress_report_count,12.8155,True,58.75912408759124
W-000483,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Drinking Water,progress_report_count,10.792,True,50.36496350364964
W-000484,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Roads & Bridges,progress_report_count,5.9018749999999995,True,21.897810218978105
W-000485,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 3|sector=Renewable Energy,progress_report_count,4.215625,True,7.846715328467154
W-000486,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Sports,progress_report_count,5.396,True,18.065693430656935
W-000487,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Sanitation,progress_report_count,2.698,False,0.0
W-000488,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Roads & Bridges,progress_report_count,22.933,True,85.21897810218978
W-000489,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Sanitation,progress_report_count,8.993333333333334,True,41.24087591240876
W-000490,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Roads & Bridges,progress_report_count,3.3725,False,0.0
W-000491,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Community Infrastructure,progress_report_count,6.745,True,27.73722627737226
W-000492,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,progress_report_count,59.356,True,98.90510948905109
W-000493,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Education,progress_report_count,10.1175,True,48.35766423357664
W-000494,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 3,progress_report_count,15.813277777777778,True,70.43795620437956
W-000495,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 2,progress_report_count,25.631,True,86.86131386861314
W-000496,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4,progress_report_count,20.62042857142857,True,80.65693430656934
W-000497,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Education,progress_report_count,18.2115,True,75.91240875912408
W-000498,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 3,progress_report_count,37.43475,True,96.35036496350365
W-000499,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sports,progress_report_count,30.3525,True,91.6058394160584
W-000500,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Community Infrastructure,progress_report_count,9.10575,True,41.78832116788321
W-000501,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Renewable Energy,progress_report_count,11.129249999999999,True,52.00729927007299
W-000502,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,progress_report_count,59.356,True,98.90510948905109
W-000503,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,progress_report_count,31.195625,True,92.33576642335767
W-000504,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health,progress_report_count,29.0035,True,89.96350364963503
W-000505,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Roads & Bridges,progress_report_count,2.4731666666666667,False,0.0
W-000506,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 3,progress_report_count,37.43475,True,96.35036496350365
W-000507,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 3|sector=Health,progress_report_count,5.620833333333334,True,20.072992700729927
W-000508,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Drinking Water,progress_report_count,12.8155,True,58.75912408759124
W-000509,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Sanitation,progress_report_count,20.235,True,79.74452554744525
W-000510,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Drinking Water,progress_report_count,7.644333333333333,True,33.394160583941606
W-000511,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 4,progress_report_count,20.909499999999998,True,81.02189781021897
W-000512,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-000513,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 3,progress_report_count,15.813277777777778,True,70.43795620437956
W-000514,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Roads & Bridges,progress_report_count,8.543666666666667,True,37.408759124087595
W-000515,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Community Infrastructure,progress_report_count,4.7215,True,12.226277372262775
W-000516,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Renewable Energy,progress_report_count,18.2115,True,75.91240875912408
W-000517,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,progress_report_count,14.029599999999999,True,64.05109489051095
W-000518,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sports,progress_report_count,20.235,True,79.74452554744525
W-000519,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Education,progress_report_count,4.215625,True,7.846715328467154
W-000520,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,18.8016875,True,78.46715328467153
W-000521,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4,progress_report_count,20.62042857142857,True,80.65693430656934
W-000522,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Drinking Water,progress_report_count,7.644333333333333,True,33.394160583941606
W-000523,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-000524,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Sports,progress_report_count,12.8155,True,58.75912408759124
W-000525,DISTRICT,state_name=Telangana|district=Telangana Demo District 3,progress_report_count,25.7659,True,87.22627737226277
W-000526,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 2|sector=Health,progress_report_count,16.8625,True,72.44525547445255
W-000527,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,progress_report_count,14.029599999999999,True,64.05109489051095
W-000528,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sports,progress_report_count,20.235,True,79.74452554744525
W-000529,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 2,progress_report_count,25.631,True,86.86131386861314
W-000530,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Drinking Water,progress_report_count,4.4517,True,9.124087591240876
W-000531,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Health,progress_report_count,16.188,True,71.35036496350365
W-000532,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Community Infrastructure,progress_report_count,5.396,True,18.065693430656935
W-000533,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-000534,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Sports,progress_report_count,4.7215,True,12.226277372262775
