alert_id,work_id,lifecycle_stage,alert_type,evidence_code,alert_strength_0_100,alert_summary,source_artifact,source_record_reference
D7-002951,W-001446,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -3.235 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001446
D7-002952,W-001448,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,93.54773188896412,Current fund-minus-physical gap 6.223 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001448
D7-002953,W-001449,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,64.97630331753555,Current fund-minus-physical gap 4.718 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001449
D7-002954,W-001450,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap -1.128 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001450
D7-002955,W-001451,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,87.31888964116452,Current fund-minus-physical gap 5.466 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001451
D7-002956,W-001452,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -0.259 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001452
D7-002957,W-001453,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,46.76371022342586,Current fund-minus-physical gap 3.104 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001453
D7-002958,W-001454,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,80.88693297224104,Current fund-minus-physical gap 5.022 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001454
D7-002959,W-001455,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,86.91266079891672,Current fund-minus-physical gap 5.426 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001455
D7-002960,W-001462,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,35.18618821936357,Current fund-minus-physical gap 2.086 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001462
D7-002961,W-001463,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,94.63100880162492,Current fund-minus-physical gap 6.352 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001463
D7-002962,W-001464,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,49.471902505077864,Current fund-minus-physical gap 3.294 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001464
D7-002963,W-001468,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -8.639 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001468
D7-002964,W-001472,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,84.54299255247122,Current fund-minus-physical gap 5.148 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001472
D7-002965,W-001473,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -0.607 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001473
D7-002966,W-001484,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap -1.549 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001484
D7-002967,W-001485,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -7.926 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001485
D7-002968,W-001487,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,51.09681787406906,Current fund-minus-physical gap 3.419 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001487
D7-002969,W-001488,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -6.658 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001488
D7-002970,W-001490,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,100.0,Current fund-minus-physical gap 29.229 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001490
D7-002971,W-001491,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -2.275 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001491
D7-002972,W-001494,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,80.20988490182803,Current fund-minus-physical gap 5.018 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001494
D7-002973,W-001497,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,85.62626946513203,Current fund-minus-physical gap 5.257 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001497
D7-002974,W-001498,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap 0.794 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001498
D7-002975,W-001500,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap 4.239 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001500
D7-002976,W-001501,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -1.026 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001501
D7-002977,W-001503,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,70.39268788083953,Current fund-minus-physical gap 4.983 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001503
D7-002978,W-001510,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,100.0,Current fund-minus-physical gap 62.281 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001510
D7-002979,W-001511,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,35.99864590385917,Current fund-minus-physical gap 2.154 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001511
D7-002980,W-001512,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,86.03249830737983,Current fund-minus-physical gap 5.335 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001512
D7-002981,W-001516,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,94.42789438050102,Current fund-minus-physical gap 6.329 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001516
D7-002982,W-001519,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -6.416 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001519
D7-002983,W-001522,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,51.367637102234255,Current fund-minus-physical gap 3.450 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001522
D7-002984,W-001524,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap 2.071 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001524
D7-002985,W-001525,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,68.09072444143533,Current fund-minus-physical gap 4.963 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001525
D7-002986,W-001529,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -0.615 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001529
D7-002987,W-001530,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -7.143 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001530
D7-002988,W-001531,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,19.00473933649289,Current fund-minus-physical gap 0.808 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001531
D7-002989,W-001532,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap -2.980 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001532
D7-002990,W-001534,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -6.977 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001534
D7-002991,W-001535,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,88.67298578199052,Current fund-minus-physical gap 5.616 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001535
D7-002992,W-001536,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,97.136086662153,Current fund-minus-physical gap 6.737 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001536
D7-002993,W-001539,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -2.433 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001539
D7-002994,W-001540,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,72.11916046039269,Current fund-minus-physical gap 4.991 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001540
D7-002995,W-001542,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,88.53757616790791,Current fund-minus-physical gap 5.605 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001542
D7-002996,W-001543,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,40.196343940419766,Current fund-minus-physical gap 2.484 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001543
D7-002997,W-001551,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -0.780 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001551
D7-002998,W-001552,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,43.852403520649965,Current fund-minus-physical gap 2.865 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001552
D7-002999,W-001553,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,86.30331753554502,Current fund-minus-physical gap 5.368 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001553
D7-003000,W-001555,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -11.304 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001555
D7-003001,W-001559,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,82.44414353419093,Current fund-minus-physical gap 5.038 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001559
D7-003002,W-001560,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,51.16452268111036,Current fund-minus-physical gap 3.431 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001560
D7-003003,W-001565,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,62.74204468517265,Current fund-minus-physical gap 4.514 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001565
D7-003004,W-001567,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -10.400 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001567
D7-003005,W-001568,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,100.0,Current fund-minus-physical gap 7.350 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001568
D7-003006,W-001569,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -0.354 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001569
D7-003007,W-001571,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap -10.148 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001571
D7-003008,W-001572,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,100.0,Current fund-minus-physical gap 7.670 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001572
D7-003009,W-001573,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,56.784021665538255,Current fund-minus-physical gap 4.011 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001573
D7-003010,W-001575,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,15.754908598510493,Current fund-minus-physical gap 0.529 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001575
D7-003011,W-001582,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -5.283 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001582
D7-003012,W-001584,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,43.10765064319567,Current fund-minus-physical gap 2.773 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001584
D7-003013,W-001586,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,94.49559918754231,Current fund-minus-physical gap 6.331 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001586
D7-003014,W-001588,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,18.93703452945159,Current fund-minus-physical gap 0.800 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001588
D7-003015,W-001590,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -3.480 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001590
D7-003016,W-001592,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -5.870 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001592
D7-003017,W-001594,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -0.277 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001594
D7-003018,W-001595,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,100.0,Current fund-minus-physical gap 43.686 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001595
D7-003019,W-001598,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,54.75287745429925,Current fund-minus-physical gap 3.820 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001598
D7-003020,W-001600,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -0.217 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001600
D7-003021,W-001604,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,68.90318212593094,Current fund-minus-physical gap 4.972 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001604
D7-003022,W-001605,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -2.884 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001605
D7-003023,W-001608,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -2.173 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001608
D7-003024,W-001609,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,100.0,Current fund-minus-physical gap 53.926 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001609
D7-003025,W-001610,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,28.348002708192283,Current fund-minus-physical gap 1.448 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001610
D7-003026,W-001611,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,75.16587677725119,Current fund-minus-physical gap 5.000 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001611
D7-003027,W-001613,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,30.98849018280298,Current fund-minus-physical gap 1.712 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001613
D7-003028,W-001614,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,36.540284360189574,Current fund-minus-physical gap 2.197 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001614
D7-003029,W-001615,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,100.0,Current fund-minus-physical gap 40.853 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001615
D7-003030,W-001616,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap 1.353 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001616
D7-003031,W-001617,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -2.979 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001617
D7-003032,W-001620,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap -0.245 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001620
D7-003033,W-001621,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,41.61814488828707,Current fund-minus-physical gap 2.620 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001621
D7-003034,W-001624,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,65.45023696682463,Current fund-minus-physical gap 4.767 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001624
D7-003035,W-001625,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,64.29925524712255,Current fund-minus-physical gap 4.645 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001625
D7-003036,W-001627,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,58.00270819228165,Current fund-minus-physical gap 4.106 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001627
D7-003037,W-001628,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -3.364 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001628
D7-003038,W-001629,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap -3.960 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001629
D7-003039,W-001630,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,70.73121191604604,Current fund-minus-physical gap 4.986 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001630
D7-003040,W-001631,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -0.932 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001631
D7-003041,W-001634,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -5.169 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001634
D7-003042,W-001635,EXECUTION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -4.133 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001635
D7-003043,W-001636,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,65.78876100203114,Current fund-minus-physical gap 4.799 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001636
D7-003044,W-001639,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,85.42315504400813,Current fund-minus-physical gap 5.252 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001639
D7-003045,W-001640,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -6.066 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001640
D7-003046,W-001644,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -2.125 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001644
D7-003047,W-001645,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -1.212 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001645
D7-003048,W-001647,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,100.0,Current fund-minus-physical gap 7.320 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001647
D7-003049,W-001648,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap 3.443 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001648
D7-003050,W-001651,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,32.071767095463784,Current fund-minus-physical gap 1.820 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001651
D7-003051,W-001653,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap -4.823 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001653
D7-003052,W-001654,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,81.46242383209209,Current fund-minus-physical gap 5.025 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001654
D7-003053,W-001660,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,87.55585646580907,Current fund-minus-physical gap 5.491 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001660
D7-003054,W-001661,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,63.35138794854435,Current fund-minus-physical gap 4.566 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001661
D7-003055,W-001668,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,60.0,Current fund-minus-physical gap -1.739 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001668
D7-003056,W-001669,EXECUTION,FUND_PROGRESS_REVIEW,CURRENT_LARGE_POSITIVE_FUND_GAP,99.7291807718348,Current fund-minus-physical gap 113.562 points; persistent large-gap evidence=False.,data/processed/fund_progress_evidence.csv,work_id=W-001669
D7-003057,W-001671,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,27.87406905890318,Current fund-minus-physical gap 1.401 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001671
D7-003058,W-001672,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,50.758293838862556,Current fund-minus-physical gap 3.401 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001672
D7-003059,W-001673,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -1.094 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001673
D7-003060,W-001675,COMPLETION,FUND_PROGRESS_REVIEW,PERSISTENT_FUND_PROGRESS_REVIEW,10.0,Current fund-minus-physical gap -1.098 points; persistent large-gap evidence=True.,data/processed/fund_progress_evidence.csv,work_id=W-001675
