work_id,landmark_fraction,landmark_date,outcome_known_at_landmark,delay_outcome,cost_overrun_outcome,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_recommended_ratio,sanction_to_recommended_ratio,sanction_to_estimate_ratio,days_recommendation_to_sanction,planned_duration_days,days_sanction_to_expected_start,released_payment_count_as_of,released_payment_total_inr_as_of,largest_payment_inr_as_of,mean_payment_inr_as_of,largest_payment_share_as_of,days_since_last_payment_as_of,expenditure_to_sanction_pct_as_of,financial_overrun_amount_inr_as_of,financial_overrun_pct_as_of,progress_report_count_as_of,latest_physical_progress_pct_as_of,latest_financial_progress_pct_as_of,latest_expected_progress_pct_as_of,financial_minus_physical_gap_pct_as_of,expected_minus_physical_gap_pct_as_of,physical_progress_decrease_count_as_of,max_physical_progress_drop_pct_as_of,physical_progress_velocity_pct_per_30d,actual_start_available_as_of,days_since_actual_start_as_of,days_to_expected_completion_as_of,schedule_elapsed_ratio_as_of,split
W-000565,0.25,2024-12-03T18:00:00,False,1,,1181000,1226000,1233000,1.038103302286198,1.044030482641829,1.0057096247960848,44,351,36,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,53,263,0.24786324786324787,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000565,0.5,2025-03-01T12:00:00,False,1,,1181000,1226000,1233000,1.038103302286198,1.044030482641829,1.0057096247960848,44,351,36,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,141,175,0.4985754985754986,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000565,0.75,2025-05-28T06:00:00,False,1,,1181000,1226000,1233000,1.038103302286198,1.044030482641829,1.0057096247960848,44,351,36,1,644000.0,644000.0,644000.0,1.0,61.0,52.23033252230332,0.0,0.0,1,25.4,52.2,49.0,26.800000000000004,23.6,0,0.0,,True,229,87,0.7492877492877493,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000566,0.25,2025-05-05T18:00:00,False,1,,2389000,2325000,2329000,0.9732105483465885,0.9748848890749268,1.0017204301075269,24,363,8,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,62,272,0.24793388429752067,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000566,0.5,2025-08-04T12:00:00,False,1,,2389000,2325000,2329000,0.9732105483465885,0.9748848890749268,1.0017204301075269,24,363,8,0,0.0,,,,,0.0,0.0,0.0,1,10.1,0.0,21.2,-10.1,11.1,0,0.0,,True,153,181,0.4986225895316804,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000566,0.75,2025-11-03T06:00:00,False,1,,2389000,2325000,2329000,0.9732105483465885,0.9748848890749268,1.0017204301075269,24,363,8,0,0.0,,,,,0.0,0.0,0.0,3,50.4,0.0,64.2,-50.4,13.800000000000004,0,0.0,7.749999999999999,True,244,90,0.7493112947658402,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000567,0.25,2024-08-01T18:00:00,False,1,,2470000,2646000,2686000,1.071255060728745,1.0874493927125506,1.0151171579743008,15,231,7,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,44,173,0.24675324675324675,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000567,0.5,2024-09-28T12:00:00,False,1,,2470000,2646000,2686000,1.071255060728745,1.0874493927125506,1.0151171579743008,15,231,7,1,370000.0,370000.0,370000.0,1.0,24.0,13.77513030528667,0.0,0.0,1,13.6,13.8,43.3,0.20000000000000107,29.699999999999996,0,0.0,,True,102,115,0.49783549783549785,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000567,0.75,2024-11-25T06:00:00,False,1,,2470000,2646000,2686000,1.071255060728745,1.0874493927125506,1.0151171579743008,15,231,7,4,1938000.0,704000.0,484500.0,0.3632610939112487,14.0,72.15189873417721,0.0,0.0,1,13.6,13.8,43.3,0.20000000000000107,29.699999999999996,0,0.0,,True,160,57,0.7489177489177489,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000569,0.25,2026-01-11T18:00:00,False,1,,1633000,1679000,1732000,1.028169014084507,1.0606246172688303,1.0315664085765337,14,227,29,1,385000.0,385000.0,385000.0,1.0,24.0,22.22863741339492,0.0,0.0,1,15.9,22.2,15.4,6.299999999999999,-0.5,0,0.0,,True,48,170,0.24669603524229075,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000569,0.5,2026-03-09T12:00:00,False,1,,1633000,1679000,1732000,1.028169014084507,1.0606246172688303,1.0315664085765337,14,227,29,1,385000.0,385000.0,385000.0,1.0,81.0,22.22863741339492,0.0,0.0,3,44.7,22.2,46.3,-22.500000000000004,1.5999999999999943,0,0.0,12.342857142857145,True,105,113,0.4977973568281938,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000569,0.75,2026-05-05T06:00:00,False,1,,1633000,1679000,1732000,1.028169014084507,1.0606246172688303,1.0315664085765337,14,227,29,3,1117000.0,487000.0,372333.3333333333,0.4359892569382274,40.0,64.4919168591224,0.0,0.0,4,50.9,64.5,61.7,13.600000000000001,10.800000000000004,0,0.0,10.0,True,162,56,0.748898678414097,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000570,0.25,2025-11-18T12:00:00,False,1,,3314000,3291000,4316000,0.9930597465298733,1.3023536511768257,1.31145548465512,8,346,16,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,65,259,0.24855491329479767,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000570,0.5,2026-02-13T00:00:00,False,1,,3314000,3291000,4316000,0.9930597465298733,1.3023536511768257,1.31145548465512,8,346,16,0,0.0,,,,,0.0,0.0,0.0,1,28.8,0.0,25.1,-28.8,-3.6999999999999993,0,0.0,,True,152,173,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000570,0.75,2026-05-10T12:00:00,False,1,,3314000,3291000,4316000,0.9930597465298733,1.3023536511768257,1.31145548465512,8,346,16,1,752000.0,752000.0,752000.0,1.0,60.0,17.42354031510658,0.0,0.0,2,51.5,0.0,50.6,-51.5,-0.8999999999999986,0,0.0,7.738636363636363,True,238,86,0.7485549132947977,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000572,0.25,2025-01-07T06:00:00,False,1,,2193000,2309000,2253000,1.0528955768353854,1.027359781121751,0.9757470766565612,8,361,20,1,386000.0,386000.0,386000.0,1.0,68.0,17.132711939636042,0.0,0.0,0,,,,,,0,0.0,,True,90,270,0.24930747922437674,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000572,0.5,2025-04-07T12:00:00,False,1,,2193000,2309000,2253000,1.0528955768353854,1.027359781121751,0.9757470766565612,8,361,20,1,386000.0,386000.0,386000.0,1.0,158.0,17.132711939636042,0.0,0.0,1,19.2,17.1,31.9,-2.099999999999998,12.7,0,0.0,,True,180,180,0.4986149584487535,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000572,0.75,2025-07-06T18:00:00,False,1,,2193000,2309000,2253000,1.0528955768353854,1.027359781121751,0.9757470766565612,8,361,20,1,386000.0,386000.0,386000.0,1.0,248.0,17.132711939636042,0.0,0.0,2,34.6,17.1,63.7,-17.5,29.1,0,0.0,4.017391304347827,True,270,90,0.7479224376731302,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000573,0.25,2023-12-07T18:00:00,False,1,,1877000,1865000,1859000,0.9936068193926478,0.9904102290889718,0.9967828418230563,43,331,19,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,49,248,0.24773413897280966,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000573,0.5,2024-02-28T12:00:00,False,1,,1877000,1865000,1859000,0.9936068193926478,0.9904102290889718,0.9967828418230563,43,331,19,2,711000.0,443000.0,355500.0,0.6230661040787623,38.0,38.24636901559978,0.0,0.0,0,,,,,,0,0.0,,True,132,165,0.4984894259818731,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000573,0.75,2024-05-21T06:00:00,False,1,,1877000,1865000,1859000,0.9936068193926478,0.9904102290889718,0.9967828418230563,43,331,19,2,711000.0,443000.0,355500.0,0.6230661040787623,121.0,38.24636901559978,0.0,0.0,0,,,,,,0,0.0,,True,215,82,0.7492447129909365,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000574,0.25,2026-02-01T12:00:00,False,1,,1999000,2093000,2169000,1.047023511755878,1.0850425212606303,1.0363115145723842,50,210,36,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,18,157,0.24761904761904763,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000574,0.5,2026-03-26T00:00:00,False,1,,1999000,2093000,2169000,1.047023511755878,1.0850425212606303,1.0363115145723842,50,210,36,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,71,105,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000574,0.75,2026-05-17T12:00:00,False,1,,1999000,2093000,2169000,1.047023511755878,1.0850425212606303,1.0363115145723842,50,210,36,3,1347000.0,643000.0,449000.0,0.4773570898292502,0.0,62.10235131396957,0.0,0.0,1,28.0,29.6,36.2,1.6000000000000014,8.200000000000003,0,0.0,,True,123,52,0.7476190476190476,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000575,0.25,2025-04-21T06:00:00,False,1,,1370000,1311000,1344000,0.9569343065693431,0.981021897810219,1.0251716247139588,35,353,31,0,0.0,,,,,0.0,0.0,0.0,1,13.4,0.0,20.4,-13.4,6.999999999999998,0,0.0,,True,85,264,0.24929178470254956,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000575,0.5,2025-07-18T12:00:00,False,1,,1370000,1311000,1344000,0.9569343065693431,0.981021897810219,1.0251716247139588,35,353,31,0,0.0,,,,,0.0,0.0,0.0,2,21.7,0.0,41.1,-21.7,19.400000000000002,0,0.0,3.410958904109589,True,173,176,0.4985835694050991,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000575,0.75,2025-10-14T18:00:00,False,1,,1370000,1311000,1344000,0.9569343065693431,0.981021897810219,1.0251716247139588,35,353,31,1,326000.0,326000.0,326000.0,1.0,55.0,24.25595238095238,0.0,0.0,3,35.7,24.3,61.8,-11.400000000000002,26.099999999999994,0,0.0,4.582191780821919,True,261,88,0.7478753541076487,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000577,0.25,2026-04-10T12:00:00,False,1,1,3783000,3558000,3673000,0.9405233941316415,0.9709225482421359,1.0323215289488477,12,186,7,0,0.0,,,,,0.0,0.0,0.0,1,17.1,0.0,11.8,-17.1,-5.300000000000001,0,0.0,,True,34,139,0.24731182795698925,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000577,0.5,2026-05-27T00:00:00,False,1,1,3783000,3558000,3673000,0.9405233941316415,0.9709225482421359,1.0323215289488477,12,186,7,1,866000.0,866000.0,866000.0,1.0,6.0,23.57745711952083,0.0,0.0,3,36.4,0.0,35.5,-36.4,-0.8999999999999986,0,0.0,13.159090909090907,True,81,93,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000577,0.75,2026-07-12T12:00:00,False,1,1,3783000,3558000,3673000,0.9405233941316415,0.9709225482421359,1.0323215289488477,12,186,7,3,2432000.0,866000.0,810666.6666666666,0.3560855263157895,30.0,66.21290498230329,0.0,0.0,5,59.9,66.2,59.1,6.300000000000004,-0.7999999999999972,0,0.0,14.59090909090909,True,127,46,0.7473118279569892,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000578,0.25,2026-02-14T00:00:00,False,1,,1479000,1463000,1506000,0.9891818796484111,1.0182555780933062,1.0293916609706084,49,216,11,0,0.0,,,,,0.0,0.0,0.0,1,13.9,0.0,15.7,-13.9,1.799999999999999,0,0.0,,True,42,162,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000578,0.5,2026-04-09T00:00:00,False,1,,1479000,1463000,1506000,0.9891818796484111,1.0182555780933062,1.0293916609706084,49,216,11,0,0.0,,,,,0.0,0.0,0.0,2,33.0,0.0,31.5,-33.0,-1.5,0,0.0,16.852941176470587,True,96,108,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000578,0.75,2026-06-02T00:00:00,False,1,,1479000,1463000,1506000,0.9891818796484111,1.0182555780933062,1.0293916609706084,49,216,11,2,1574000.0,951000.0,787000.0,0.6041931385006353,13.0,104.51527224435591,68000.0,4.51527224435591,4,58.8,104.5,63.4,45.7,4.600000000000001,0,0.0,13.077669902912621,True,150,54,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000579,0.25,2023-11-25T06:00:00,False,1,,2671000,2713000,2786000,1.01572444777237,1.0430550355672032,1.0269074824917066,41,313,8,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,54,234,0.24920127795527156,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000579,0.5,2024-02-11T12:00:00,False,1,,2671000,2713000,2786000,1.01572444777237,1.0430550355672032,1.0269074824917066,41,313,8,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,132,156,0.4984025559105431,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000579,0.75,2024-04-29T18:00:00,False,1,,2671000,2713000,2786000,1.01572444777237,1.0430550355672032,1.0269074824917066,41,313,8,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,210,78,0.7476038338658147,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000582,0.25,2024-06-27T18:00:00,False,1,,2867000,2714000,2699000,0.9466341123125218,0.9414021625392396,0.994473102431835,16,251,36,2,1249000.0,698000.0,624500.0,0.5588470776621297,13.0,46.27639866617266,0.0,0.0,0,,,,,,0,0.0,,True,63,188,0.24701195219123506,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000582,0.5,2024-08-29T12:00:00,False,1,,2867000,2714000,2699000,0.9466341123125218,0.9414021625392396,0.994473102431835,16,251,36,3,1623000.0,698000.0,541000.0,0.430067775723968,29.0,60.13338273434605,0.0,0.0,1,9.0,60.1,42.6,51.1,33.6,0,0.0,,True,126,125,0.49800796812749004,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000582,0.75,2024-10-31T06:00:00,False,1,,2867000,2714000,2699000,0.9466341123125218,0.9414021625392396,0.994473102431835,16,251,36,4,2333000.0,710000.0,583250.0,0.30432918988426916,23.0,86.43942200815117,0.0,0.0,1,9.0,60.1,42.6,51.1,33.6,0,0.0,,True,189,62,0.749003984063745,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000583,0.25,2024-03-08T12:00:00,False,1,,2550000,2731000,2830000,1.0709803921568628,1.1098039215686275,1.0362504577077993,28,190,17,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,26,142,0.24736842105263157,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000583,0.5,2024-04-25T00:00:00,False,1,,2550000,2731000,2830000,1.0709803921568628,1.1098039215686275,1.0362504577077993,28,190,17,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,74,95,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000583,0.75,2024-06-11T12:00:00,False,1,,2550000,2731000,2830000,1.0709803921568628,1.1098039215686275,1.0362504577077993,28,190,17,2,954000.0,597000.0,477000.0,0.6257861635220126,12.0,33.71024734982332,0.0,0.0,0,,,,,,0,0.0,,True,121,47,0.7473684210526316,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000584,0.25,2025-06-01T12:00:00,False,1,,1867000,2015000,2008000,1.079271558650241,1.0755222281735404,0.9965260545905708,23,310,26,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,64,232,0.24838709677419354,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000584,0.5,2025-08-18T00:00:00,False,1,,1867000,2015000,2008000,1.079271558650241,1.0755222281735404,0.9965260545905708,23,310,26,1,408000.0,408000.0,408000.0,1.0,44.0,20.318725099601593,0.0,0.0,1,17.0,0.0,27.7,-17.0,10.7,0,0.0,,True,142,155,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000584,0.75,2025-11-03T12:00:00,False,1,,1867000,2015000,2008000,1.079271558650241,1.0755222281735404,0.9965260545905708,23,310,26,1,408000.0,408000.0,408000.0,1.0,121.0,20.318725099601593,0.0,0.0,2,31.9,20.3,55.8,-11.599999999999998,23.9,0,0.0,5.137931034482758,True,219,77,0.7483870967741936,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000586,0.25,2025-11-21T18:00:00,False,1,,2632000,2805000,2835000,1.0657294832826747,1.077127659574468,1.0106951871657754,7,187,9,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,14,140,0.24598930481283424,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000586,0.5,2026-01-07T12:00:00,False,1,,2632000,2805000,2835000,1.0657294832826747,1.077127659574468,1.0106951871657754,7,187,9,0,0.0,,,,,0.0,0.0,0.0,1,20.6,0.0,26.2,-20.6,5.599999999999998,0,0.0,,True,61,93,0.49732620320855614,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000586,0.75,2026-02-23T06:00:00,False,1,,2632000,2805000,2835000,1.0657294832826747,1.077127659574468,1.0106951871657754,7,187,9,1,1117000.0,1117000.0,1117000.0,1.0,38.0,39.40035273368607,0.0,0.0,2,30.9,39.4,52.9,8.5,22.0,0,0.0,6.179999999999998,True,108,46,0.7486631016042781,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000587,0.25,2023-12-03T00:00:00,False,1,,3302000,3397000,3347000,1.028770442156269,1.0136281041792852,0.9852811304091845,25,348,35,1,1031000.0,1031000.0,1031000.0,1.0,3.0,30.80370481027786,0.0,0.0,0,,,,,,0,0.0,,True,92,261,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000587,0.5,2024-02-28T00:00:00,False,1,,3302000,3397000,3347000,1.028770442156269,1.0136281041792852,0.9852811304091845,25,348,35,1,1031000.0,1031000.0,1031000.0,1.0,90.0,30.80370481027786,0.0,0.0,0,,,,,,0,0.0,,True,179,174,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000587,0.75,2024-05-25T00:00:00,False,1,,3302000,3397000,3347000,1.028770442156269,1.0136281041792852,0.9852811304091845,25,348,35,2,3282000.0,2251000.0,1641000.0,0.6858622790981109,57.0,98.05796235434717,0.0,0.0,0,,,,,,0,0.0,,True,266,87,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000590,0.25,2025-01-31T12:00:00,False,1,1,734000,779000,803000,1.061307901907357,1.0940054495912805,1.030808729139923,27,230,18,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,29,172,0.24782608695652175,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000590,0.5,2025-03-30T00:00:00,False,1,1,734000,779000,803000,1.061307901907357,1.0940054495912805,1.030808729139923,27,230,18,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,87,115,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000590,0.75,2025-05-26T12:00:00,False,1,1,734000,779000,803000,1.061307901907357,1.0940054495912805,1.030808729139923,27,230,18,0,0.0,,,,,0.0,0.0,0.0,1,17.4,0.0,52.6,-17.4,35.2,0,0.0,,True,144,57,0.7478260869565218,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000591,0.25,2025-05-15T00:00:00,False,1,,2487000,2520000,2446000,1.0132689987937273,0.983514274225975,0.9706349206349206,21,336,35,1,669000.0,669000.0,669000.0,1.0,48.0,27.35077677841374,0.0,0.0,0,,,,,,0,0.0,,True,62,252,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000591,0.5,2025-08-07T00:00:00,False,1,,2487000,2520000,2446000,1.0132689987937273,0.983514274225975,0.9706349206349206,21,336,35,2,1007000.0,669000.0,503500.0,0.6643495531281033,12.0,41.169255928045786,0.0,0.0,0,,,,,,0,0.0,,True,146,168,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000591,0.75,2025-10-30T00:00:00,False,1,,2487000,2520000,2446000,1.0132689987937273,0.983514274225975,0.9706349206349206,21,336,35,2,1007000.0,669000.0,503500.0,0.6643495531281033,96.0,41.169255928045786,0.0,0.0,1,31.4,41.2,53.0,9.800000000000004,21.6,0,0.0,,True,230,84,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000592,0.25,2025-05-05T00:00:00,False,1,,1164000,1144000,1180000,0.9828178694158075,1.013745704467354,1.0314685314685315,27,188,34,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,25,141,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000592,0.5,2025-06-21T00:00:00,False,1,,1164000,1144000,1180000,0.9828178694158075,1.013745704467354,1.0314685314685315,27,188,34,1,249000.0,249000.0,249000.0,1.0,19.0,21.10169491525424,0.0,0.0,0,,,,,,0,0.0,,True,72,94,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000592,0.75,2025-08-07T00:00:00,False,1,,1164000,1144000,1180000,0.9828178694158075,1.013745704467354,1.0314685314685315,27,188,34,1,249000.0,249000.0,249000.0,1.0,66.0,21.10169491525424,0.0,0.0,1,17.2,21.1,44.7,3.900000000000002,27.500000000000004,0,0.0,,True,119,47,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000593,0.25,2024-12-25T00:00:00,False,1,,1433000,1469000,1492000,1.0251221214235868,1.041172365666434,1.0156569094622192,33,296,38,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,57,222,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000593,0.5,2025-03-09T00:00:00,False,1,,1433000,1469000,1492000,1.0251221214235868,1.041172365666434,1.0156569094622192,33,296,38,1,1011000.0,1011000.0,1011000.0,1.0,17.0,67.76139410187668,0.0,0.0,1,19.4,0.0,32.1,-19.4,12.700000000000003,0,0.0,,True,131,148,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000593,0.75,2025-05-22T00:00:00,False,1,,1433000,1469000,1492000,1.0251221214235868,1.041172365666434,1.0156569094622192,33,296,38,1,1011000.0,1011000.0,1011000.0,1.0,91.0,67.76139410187668,0.0,0.0,2,26.4,67.8,64.5,41.4,38.1,0,0.0,2.1875,True,205,74,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000595,0.25,2025-07-15T18:00:00,False,1,,2014000,2045000,2027000,1.0153922542204568,1.006454816285998,0.99119804400978,21,183,27,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,35,137,0.2459016393442623,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000595,0.5,2025-08-30T12:00:00,False,1,,2014000,2045000,2027000,1.0153922542204568,1.006454816285998,0.99119804400978,21,183,27,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,81,91,0.4972677595628415,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000595,0.75,2025-10-15T06:00:00,False,1,,2014000,2045000,2027000,1.0153922542204568,1.006454816285998,0.99119804400978,21,183,27,1,551000.0,551000.0,551000.0,1.0,6.0,27.18302910705476,0.0,0.0,1,21.8,0.0,60.7,-21.8,38.900000000000006,0,0.0,,True,127,45,0.7486338797814208,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000597,0.25,2024-09-23T12:00:00,False,1,,2548000,2733000,2657000,1.0726059654631084,1.042778649921507,0.9721917306988657,31,230,26,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,35,172,0.24782608695652175,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000597,0.5,2024-11-20T00:00:00,False,1,,2548000,2733000,2657000,1.0726059654631084,1.042778649921507,0.9721917306988657,31,230,26,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,93,115,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000597,0.75,2025-01-16T12:00:00,False,1,,2548000,2733000,2657000,1.0726059654631084,1.042778649921507,0.9721917306988657,31,230,26,0,0.0,,,,,0.0,0.0,0.0,1,11.9,0.0,53.5,-11.9,41.6,0,0.0,,True,150,57,0.7478260869565218,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000599,0.25,2024-01-30T06:00:00,False,1,,3204000,3111000,3167000,0.9709737827715356,0.9884519350811486,1.018000642880103,13,261,15,1,654000.0,654000.0,654000.0,1.0,39.0,20.65045784654247,0.0,0.0,0,,,,,,0,0.0,,True,65,195,0.24904214559386972,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000599,0.5,2024-04-04T12:00:00,False,1,,3204000,3111000,3167000,0.9709737827715356,0.9884519350811486,1.018000642880103,13,261,15,2,1001000.0,654000.0,500500.0,0.6533466533466533,58.0,31.607199242185036,0.0,0.0,0,,,,,,0,0.0,,True,130,130,0.49808429118773945,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000599,0.75,2024-06-08T18:00:00,False,1,,3204000,3111000,3167000,0.9709737827715356,0.9884519350811486,1.018000642880103,13,261,15,2,1001000.0,654000.0,500500.0,0.6533466533466533,123.0,31.607199242185036,0.0,0.0,0,,,,,,0,0.0,,True,195,65,0.7471264367816092,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000600,0.25,2026-02-12T06:00:00,False,1,,2390000,2324000,2303000,0.9723849372384937,0.9635983263598327,0.9909638554216867,50,185,37,0,0.0,,,,,0.0,0.0,0.0,1,20.5,0.0,18.4,-20.5,-2.1000000000000014,0,0.0,,True,43,138,0.24864864864864866,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000600,0.5,2026-03-30T12:00:00,False,1,,2390000,2324000,2303000,0.9723849372384937,0.9635983263598327,0.9909638554216867,50,185,37,1,2151000.0,2151000.0,2151000.0,1.0,10.0,93.39991315675206,0.0,0.0,2,23.5,0.0,37.3,-23.5,13.799999999999997,0,0.0,2.5714285714285716,True,89,92,0.4972972972972973,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
