work_id,lifecycle_stage,iforest_score_samples_raw,iforest_unusualness_score,within_stage_anomaly_percentile_0_100,within_stage_rank,stage_population,peer_outlier_count,max_abs_peer_deviation,top_peer_deviation_metric,injected_anomaly_count,has_injected_anomaly
W-000706,COMPLETION,-0.574751033473307,0.574751033473307,98.13278008298757,37,1929,1,9.817597691476369,physical_progress_velocity_pct_per_30d,2,True
W-000707,COMPLETION,-0.4465361187586946,0.4465361187586946,64.52282157676349,685,1929,1,4.813147759756786,physical_progress_velocity_pct_per_30d,0,False
W-000708,EXECUTION,-0.4137437154310741,0.4137437154310741,23.0,617,801,0,3.4642230514096184,technical_estimate_amount_inr,0,False
W-000709,PRE_SANCTION,-0.461763227944079,0.461763227944079,33.45724907063197,180,270,0,0.6341261745730651,estimate_to_recommended_ratio,0,False
W-000710,COMPLETION,-0.4265870530057899,0.4265870530057899,40.30082987551867,1152,1929,0,2.401590005182458,largest_payment_share_as_of,0,False
W-000711,EXECUTION,-0.4070764867242907,0.4070764867242907,14.875,682,801,0,1.046980860822625,estimate_to_recommended_ratio,0,False
W-000712,COMPLETION,-0.4924118375068709,0.4924118375068709,89.2116182572614,209,1929,2,22.62676257140427,sanction_to_estimate_ratio,1,True
W-000713,EXECUTION,-0.5129643715748625,0.5129643715748625,92.5,61,801,2,13.174094936708862,days_since_last_payment_as_of,0,False
W-000714,COMPLETION,-0.485991655726135,0.485991655726135,87.70746887966806,238,1929,1,5.418471442966978,largest_payment_share_as_of,0,False
W-000715,COMPLETION,-0.4332845157748041,0.4332845157748041,49.844398340248965,968,1929,0,2.02787987012987,days_since_last_payment_as_of,0,False
W-000716,COMPLETION,-0.4165952739539691,0.4165952739539691,24.84439834024896,1450,1929,0,2.934091429374758,largest_payment_share_as_of,0,False
W-000717,COMPLETION,-0.3959302176097539,0.3959302176097539,3.5269709543568464,1861,1929,0,1.1715267924149575,financial_overrun_pct_as_of,0,False
W-000718,COMPLETION,-0.4880053453694724,0.4880053453694724,88.3298755186722,226,1929,0,3.214571750427476,physical_progress_velocity_pct_per_30d,0,False
W-000719,COMPLETION,-0.4573581469828715,0.4573581469828715,73.08091286307054,520,1929,1,3.602444065426613,largest_payment_share_as_of,0,False
W-000720,EXECUTION,-0.4082849143593021,0.4082849143593021,16.25,671,801,0,0.91166618518869,largest_payment_share_as_of,0,False
W-000721,COMPLETION,-0.4274392979847519,0.4274392979847519,41.545643153526974,1128,1929,0,1.349,recommended_amount_inr,0,False
W-000722,COMPLETION,-0.4386550238163449,0.4386550238163449,56.22406639004149,845,1929,0,0.8504565217391331,latest_financial_progress_pct_as_of,0,False
W-000723,EXECUTION,-0.4910149897219951,0.4910149897219951,86.125,112,801,1,9.50353205128205,days_since_last_payment_as_of,1,True
W-000724,COMPLETION,-0.4702272388359981,0.4702272388359981,82.10580912863071,346,1929,1,3.750901412789436,physical_progress_velocity_pct_per_30d,0,False
W-000725,EXECUTION,-0.4578279779928643,0.4578279779928643,68.25,255,801,2,10.204532258064516,days_since_last_payment_as_of,0,False
W-000726,COMPLETION,-0.4317792154724509,0.4317792154724509,47.821576763485474,1007,1929,0,1.328842773062619,sanction_to_estimate_ratio,1,True
W-000727,COMPLETION,-0.4475311451558139,0.4475311451558139,65.61203319502074,664,1929,0,2.3819645132041254,schedule_elapsed_ratio_as_of,0,False
W-000728,EXECUTION,-0.4789509421713725,0.4789509421713725,79.25,167,801,1,8.193925925925925,max_physical_progress_drop_pct_as_of,0,False
W-000729,COMPLETION,-0.5219489385559508,0.5219489385559508,94.39834024896264,109,1929,0,2.876656313732425,physical_progress_velocity_pct_per_30d,0,False
W-000730,COMPLETION,-0.4715604688701261,0.4715604688701261,82.67634854771784,335,1929,0,1.8378076923076925,recommended_amount_inr,0,False
W-000731,PRE_SANCTION,-0.5465304920075428,0.5465304920075428,89.21933085501858,30,270,0,1.5838455950420451,estimate_to_recommended_ratio,0,False
W-000732,PRE_SANCTION,-0.4908737271201486,0.4908737271201486,64.68401486988847,96,270,0,1.1106607773851591,recommended_amount_inr,0,False
W-000733,COMPLETION,-0.4634881178647571,0.4634881178647571,77.80082987551867,429,1929,0,2.601053516819572,sanctioned_amount_inr,0,False
W-000734,PRE_SANCTION,-0.4752301133467737,0.4752301133467737,50.55762081784387,134,270,0,1.5976009255162418,estimate_to_recommended_ratio,0,False
W-000735,COMPLETION,-0.444454780260211,0.444454780260211,62.5,724,1929,1,4.426870706416077,largest_payment_share_as_of,0,False
W-000736,COMPLETION,-0.4188537585806388,0.4188537585806388,28.267634854771785,1384,1929,0,1.739428933286744,largest_payment_share_as_of,0,False
W-000737,COMPLETION,-0.4209404565873249,0.4209404565873249,31.95020746887967,1313,1929,0,0.8991492031800968,physical_progress_velocity_pct_per_30d,0,False
W-000738,EXECUTION,-0.4017951312878085,0.4017951312878085,7.5,741,801,0,1.3722372987560767,sanction_to_estimate_ratio,0,False
W-000739,COMPLETION,-0.4545336014495379,0.4545336014495379,70.90248962655602,562,1929,0,1.8416209909285668,largest_payment_share_as_of,0,False
W-000740,EXECUTION,-0.4166817833465154,0.4166817833465154,25.75,595,801,0,2.00527027027027,days_since_last_payment_as_of,1,True
W-000741,COMPLETION,-0.4227964974635483,0.4227964974635483,34.85477178423236,1257,1929,0,1.382433478037044,largest_payment_share_as_of,0,False
W-000742,EXECUTION,-0.4074441534053298,0.4074441534053298,15.0,681,801,0,1.349,physical_progress_decrease_count_as_of,0,False
W-000743,COMPLETION,-0.4106586679501242,0.4106586679501242,17.634854771784234,1589,1929,0,1.1097759789156627,released_payment_total_inr_as_of,0,False
W-000744,COMPLETION,-0.4339071818331598,0.4339071818331598,50.62240663900415,953,1929,1,7.534060944675148,physical_progress_velocity_pct_per_30d,0,False
W-000745,COMPLETION,-0.4414272045422622,0.4414272045422622,59.38796680497925,784,1929,0,2.8527841342671025,largest_payment_share_as_of,0,False
W-000746,COMPLETION,-0.4571522808273691,0.4571522808273691,72.8734439834025,524,1929,0,1.14771875,recommended_amount_inr,0,False
W-000747,EXECUTION,-0.4196992733242901,0.4196992733242901,29.375,566,801,0,2.5242305084745764,released_payment_total_inr_as_of,0,False
W-000748,COMPLETION,-0.4256812821800542,0.4256812821800542,38.95228215767635,1178,1929,0,1.3564386917046602,schedule_elapsed_ratio_as_of,0,False
W-000749,COMPLETION,-0.4372162276992562,0.4372162276992562,54.09751037344398,886,1929,0,2.0310629898394708,physical_progress_velocity_pct_per_30d,0,False
W-000750,COMPLETION,-0.4600943206187612,0.4600943206187612,75.0,483,1929,0,1.8505788556951677,financial_overrun_pct_as_of,0,False
W-000751,COMPLETION,-0.4376289101756754,0.4376289101756754,54.87551867219917,871,1929,0,2.2573156430822747,sanction_to_recommended_ratio,0,False
W-000752,COMPLETION,-0.4060582706324119,0.4060582706324119,11.618257261410788,1705,1929,0,1.3018684156954647,sanction_to_estimate_ratio,0,False
W-000753,COMPLETION,-0.4185308814537045,0.4185308814537045,27.69709543568465,1395,1929,0,2.079500179624132,schedule_elapsed_ratio_as_of,0,False
W-000754,COMPLETION,-0.421170716642277,0.421170716642277,32.41701244813278,1304,1929,0,1.789605862435267,financial_overrun_pct_as_of,0,False
W-000755,EXECUTION,-0.4517202810607065,0.4517202810607065,62.875,298,801,0,2.224457227138643,released_payment_total_inr_as_of,0,False
W-000756,COMPLETION,-0.3980693264529031,0.3980693264529031,4.564315352697095,1841,1929,0,1.159302561223447,sanction_to_recommended_ratio,0,False
W-000757,COMPLETION,-0.4135650972144988,0.4135650972144988,21.369294605809127,1517,1929,0,0.7317303030303031,sanctioned_amount_inr,0,False
W-000758,EXECUTION,-0.4033438911992734,0.4033438911992734,8.875,730,801,0,2.639347826086956,max_physical_progress_drop_pct_as_of,0,False
W-000759,COMPLETION,-0.4337714050298526,0.4337714050298526,50.46680497925311,956,1929,0,1.4991716981132075,released_payment_total_inr_as_of,0,False
W-000760,PRE_SANCTION,-0.624427311517853,0.624427311517853,98.14126394052045,6,270,0,1.9272860326894503,technical_estimate_amount_inr,0,False
W-000761,COMPLETION,-0.4434196328016368,0.4434196328016368,61.566390041493776,742,1929,0,3.005374040749451,expenditure_to_sanction_pct_as_of,0,False
W-000762,EXECUTION,-0.4118574991201165,0.4118574991201165,20.5,637,801,0,1.349,physical_progress_decrease_count_as_of,0,False
W-000763,EXECUTION,-0.4190533987851497,0.4190533987851497,28.875,570,801,0,1.3519454148471617,technical_estimate_amount_inr,0,False
W-000764,COMPLETION,-0.449391951964391,0.449391951964391,67.11618257261411,635,1929,0,1.6032548828125,technical_estimate_amount_inr,0,False
W-000765,COMPLETION,-0.4217989681608391,0.4217989681608391,33.09128630705394,1291,1929,0,1.074450064496952,largest_payment_share_as_of,0,False
W-000766,EXECUTION,-0.5618739783740976,0.5618739783740976,97.375,22,801,3,8.635811475409847,expected_minus_physical_gap_pct_as_of,1,True
W-000767,COMPLETION,-0.4477742742201927,0.4477742742201927,65.66390041493776,663,1929,1,6.507025220004866,largest_payment_share_as_of,0,False
W-000768,PRE_SANCTION,-0.4703600135415375,0.4703600135415375,46.468401486988846,145,270,0,1.1245115601001006,estimate_to_recommended_ratio,1,True
W-000769,COMPLETION,-0.4395130494684344,0.4395130494684344,57.468879668049794,821,1929,0,1.0960625,latest_financial_progress_pct_as_of,0,False
W-000770,EXECUTION,-0.4239670314530245,0.4239670314530245,35.25,519,801,0,2.894467131025032,physical_progress_velocity_pct_per_30d,0,False
W-000771,PRE_SANCTION,-0.4556710985572796,0.4556710985572796,24.907063197026023,203,270,0,1.1329969788519638,recommended_amount_inr,0,False
W-000772,COMPLETION,-0.470081271865756,0.470081271865756,82.00207468879668,348,1929,0,1.6858385675090344,sanction_to_estimate_ratio,0,False
W-000773,COMPLETION,-0.4428037683756954,0.4428037683756954,60.8402489626556,756,1929,1,3.73708753471598,largest_payment_share_as_of,0,False
W-000774,COMPLETION,-0.4571204511932161,0.4571204511932161,72.82157676348548,525,1929,1,8.363936399404396,financial_overrun_pct_as_of,0,False
W-000775,EXECUTION,-0.4113446120249103,0.4113446120249103,19.625,644,801,0,2.603333333333332,expected_minus_physical_gap_pct_as_of,0,False
W-000776,EXECUTION,-0.4159680937860628,0.4159680937860628,24.875,602,801,0,1.6890761301964412,physical_progress_velocity_pct_per_30d,0,False
W-000777,COMPLETION,-0.4135383531011832,0.4135383531011832,21.31742738589212,1518,1929,0,1.4045732716027106,estimate_to_recommended_ratio,0,False
W-000778,COMPLETION,-0.4392988644753104,0.4392988644753104,57.15767634854772,827,1929,0,1.5891349413299145,sanction_to_recommended_ratio,0,False
W-000779,COMPLETION,-0.4938255163508736,0.4938255163508736,89.5746887966805,202,1929,0,2.738819379019765,physical_progress_velocity_pct_per_30d,0,False
W-000780,COMPLETION,-0.4084161351074597,0.4084161351074597,14.83402489626556,1643,1929,0,1.200718540011734,sanction_to_estimate_ratio,0,False
W-000781,COMPLETION,-0.4545060765839051,0.4545060765839051,70.79875518672199,564,1929,0,2.6871710955832966,physical_progress_velocity_pct_per_30d,0,False
W-000782,COMPLETION,-0.4485928175257072,0.4485928175257072,66.54564315352697,646,1929,0,1.1907508796207351,estimate_to_recommended_ratio,0,False
W-000783,PRE_SANCTION,-0.4652255676273598,0.4652255676273598,39.77695167286245,163,270,0,0.7204886363636364,recommended_amount_inr,0,False
W-000784,PRE_SANCTION,-0.5862124454918669,0.5862124454918669,95.53903345724908,13,270,0,1.0481576704545454,recommended_amount_inr,0,False
W-000785,COMPLETION,-0.4301601980625633,0.4301601980625633,45.95435684647303,1043,1929,0,1.7487037037037036,sanctioned_amount_inr,0,False
W-000786,COMPLETION,-0.4199748884419161,0.4199748884419161,30.394190871369293,1343,1929,1,3.823199009832019,physical_progress_velocity_pct_per_30d,0,False
W-000787,COMPLETION,-0.4731904776403997,0.4731904776403997,83.29875518672199,323,1929,0,3.226647816813179,largest_payment_share_as_of,1,True
W-000788,COMPLETION,-0.4151302910614761,0.4151302910614761,22.925311203319502,1487,1929,0,1.9567430182401893,sanction_to_recommended_ratio,0,False
W-000789,EXECUTION,-0.4854915138404581,0.4854915138404581,83.0,137,801,0,2.436302480584031,expenditure_to_sanction_pct_as_of,0,False
W-000790,COMPLETION,-0.4727246498416561,0.4727246498416561,83.19502074688796,325,1929,1,4.708140980314878,physical_progress_velocity_pct_per_30d,0,False
W-000791,COMPLETION,-0.4164821413877075,0.4164821413877075,24.585062240663905,1455,1929,0,1.4310778516849538,estimate_to_recommended_ratio,0,False
W-000792,COMPLETION,-0.4351565125777935,0.4351565125777935,52.12655601659751,924,1929,0,2.780740106938059,financial_overrun_pct_as_of,0,False
W-000793,EXECUTION,-0.3996803032794568,0.3996803032794568,6.0,753,801,0,0.8710057287818163,sanction_to_estimate_ratio,0,False
W-000794,COMPLETION,-0.4140142331756714,0.4140142331756714,21.887966804979254,1507,1929,0,1.5356032840507614,sanction_to_estimate_ratio,0,False
W-000795,COMPLETION,-0.4231173471656733,0.4231173471656733,35.684647302904565,1241,1929,0,1.0012109375,days_since_last_payment_as_of,0,False
W-000796,COMPLETION,-0.415860180966321,0.415860180966321,23.858921161825727,1469,1929,0,2.278242726590291,financial_overrun_pct_as_of,0,False
W-000797,EXECUTION,-0.4593636745889163,0.4593636745889163,69.125,248,801,1,4.531934640522875,days_since_last_payment_as_of,0,False
W-000798,EXECUTION,-0.4035671244755757,0.4035671244755757,9.375,726,801,0,2.785032258064508,max_physical_progress_drop_pct_as_of,0,False
W-000799,COMPLETION,-0.5001327335106388,0.5001327335106388,91.02697095435684,174,1929,0,1.821866464339909,technical_estimate_amount_inr,0,False
W-000800,EXECUTION,-0.4184687109948834,0.4184687109948834,28.25,575,801,0,2.400639784946236,expected_minus_physical_gap_pct_as_of,0,False
W-000801,COMPLETION,-0.4097586453803415,0.4097586453803415,16.33817427385892,1614,1929,0,1.4610172483073218,financial_overrun_pct_as_of,0,False
W-000802,COMPLETION,-0.4220172240307574,0.4220172240307574,33.50622406639004,1283,1929,0,0.8711423820354387,largest_payment_share_as_of,0,False
W-000803,EXECUTION,-0.4067573185789055,0.4067573185789055,14.375,686,801,0,0.9213047194038588,largest_payment_share_as_of,0,False
W-000804,COMPLETION,-0.420643894274017,0.420643894274017,31.58713692946058,1320,1929,0,3.472323031741285,expenditure_to_sanction_pct_as_of,0,False
W-000805,COMPLETION,-0.4519264349237737,0.4519264349237737,68.98340248962656,599,1929,1,4.846157373529679,largest_payment_share_as_of,0,False
W-000806,PRE_SANCTION,-0.4593117695999156,0.4593117695999156,31.226765799256505,186,270,0,1.1125086419753087,recommended_amount_inr,0,False
W-000807,COMPLETION,-0.4244700179546748,0.4244700179546748,37.65560165975104,1203,1929,0,1.3569584083899398,sanction_to_recommended_ratio,0,False
W-000808,EXECUTION,-0.4553474885348514,0.4553474885348514,66.0,273,801,2,8.199390625,days_since_last_payment_as_of,0,False
W-000809,EXECUTION,-0.4710682853623406,0.4710682853623406,75.0,201,801,2,11.069735294117647,days_since_last_payment_as_of,0,False
W-000810,COMPLETION,-0.4065383888177893,0.4065383888177893,12.033195020746888,1697,1929,0,1.262495560724607,schedule_elapsed_ratio_as_of,0,False
W-000811,EXECUTION,-0.4906970329000296,0.4906970329000296,86.0,113,801,3,7.179084158415842,days_since_last_payment_as_of,1,True
W-000812,COMPLETION,-0.4270274983611721,0.4270274983611721,41.07883817427386,1137,1929,0,1.7062931499232947,financial_overrun_pct_as_of,1,True
W-000813,EXECUTION,-0.4323816890324793,0.4323816890324793,45.125,440,801,0,1.5848904821521896,largest_payment_share_as_of,0,False
W-000814,COMPLETION,-0.4455159108228527,0.4455159108228527,63.12240663900415,712,1929,0,1.8645980230642505,technical_estimate_amount_inr,0,False
W-000815,COMPLETION,-0.4956206556300403,0.4956206556300403,89.88589211618257,196,1929,1,7.189538408215889,largest_payment_share_as_of,0,False
W-000816,COMPLETION,-0.4164987783327877,0.4164987783327877,24.688796680497926,1453,1929,0,3.1690892691951897,financial_overrun_pct_as_of,0,False
W-000817,PRE_SANCTION,-0.4862370398723581,0.4862370398723581,58.7360594795539,112,270,0,0.5614041894399461,estimate_to_recommended_ratio,1,True
W-000818,COMPLETION,-0.42867419818053,0.42867419818053,43.51659751037344,1090,1929,0,1.755302319004525,financial_overrun_pct_as_of,0,False
W-000819,COMPLETION,-0.4553621614642347,0.4553621614642347,71.31742738589212,554,1929,0,2.996244144882889,largest_payment_share_as_of,0,False
W-000820,EXECUTION,-0.5008178905691117,0.5008178905691117,89.25,87,801,0,1.7005349200550062,sanction_to_recommended_ratio,0,False
W-000821,COMPLETION,-0.4302847714971367,0.4302847714971367,46.16182572614108,1039,1929,0,1.9775469267296597,physical_progress_velocity_pct_per_30d,0,False
W-000822,PRE_SANCTION,-0.4444255233131747,0.4444255233131747,12.639405204460967,236,270,0,0.6745,estimate_to_recommended_ratio,0,False
W-000823,COMPLETION,-0.4186138354021216,0.4186138354021216,27.904564315352697,1391,1929,0,1.4104128315338007,sanction_to_estimate_ratio,0,False
W-000824,COMPLETION,-0.4399889898213901,0.4399889898213901,57.98755186721991,811,1929,0,1.0514761904761905,days_since_last_payment_as_of,1,True
W-000825,COMPLETION,-0.4528275868290391,0.4528275868290391,69.76141078838174,584,1929,0,1.64955952244987,sanction_to_recommended_ratio,1,True
W-000826,EXECUTION,-0.4440104746063674,0.4440104746063674,55.375,358,801,0,3.284521739130434,max_physical_progress_drop_pct_as_of,0,False
W-000827,EXECUTION,-0.4768150224485609,0.4768150224485609,78.125,176,801,0,2.8591281584839274,largest_payment_share_as_of,0,False
W-000828,COMPLETION,-0.3991076840996183,0.3991076840996183,5.549792531120332,1822,1929,0,1.9311778125,financial_overrun_pct_as_of,0,False
W-000829,COMPLETION,-0.4212500797783025,0.4212500797783025,32.572614107883815,1301,1929,0,1.1146650456168774,estimate_to_recommended_ratio,0,False
W-000830,PRE_SANCTION,-0.4775180521151496,0.4775180521151496,52.41635687732342,129,270,0,1.1595856164383562,technical_estimate_amount_inr,0,False
W-000831,COMPLETION,-0.4227027709014276,0.4227027709014276,34.69917012448133,1260,1929,0,0.9623963414634134,latest_financial_progress_pct_as_of,0,False
W-000832,COMPLETION,-0.4825389599946993,0.4825389599946993,86.6701244813278,258,1929,0,2.499657733688444,physical_progress_velocity_pct_per_30d,0,False
W-000833,EXECUTION,-0.4363891571649945,0.4363891571649945,47.375,422,801,1,3.747338373820945,largest_payment_share_as_of,0,False
W-000834,COMPLETION,-0.4335356964364186,0.4335356964364186,50.0,965,1929,0,3.151113955301455,financial_overrun_pct_as_of,0,False
W-000835,PRE_SANCTION,-0.4906026174373969,0.4906026174373969,63.940520446096656,98,270,0,1.1250265644154729,estimate_to_recommended_ratio,0,False
W-000836,COMPLETION,-0.4141759191325798,0.4141759191325798,21.99170124481328,1505,1929,0,0.8114355281207133,technical_estimate_amount_inr,0,False
W-000837,EXECUTION,-0.466998015860852,0.466998015860852,72.5,221,801,2,4.8302903225806455,days_since_last_payment_as_of,0,False
W-000838,COMPLETION,-0.4239316605748925,0.4239316605748925,36.87759336099585,1218,1929,0,1.6225060159719475,sanction_to_recommended_ratio,0,False
W-000839,COMPLETION,-0.4311025807906239,0.4311025807906239,46.99170124481328,1023,1929,0,1.0056237216650223,schedule_elapsed_ratio_as_of,0,False
W-000840,COMPLETION,-0.458046558764266,0.458046558764266,73.39211618257261,514,1929,0,2.8527841342671025,largest_payment_share_as_of,0,False
W-000841,COMPLETION,-0.3982404612494428,0.3982404612494428,4.719917012448133,1838,1929,0,1.1421763855604476,largest_payment_share_as_of,0,False
W-000842,COMPLETION,-0.4194281879887167,0.4194281879887167,29.616182572614107,1358,1929,0,2.116402830188679,released_payment_total_inr_as_of,0,False
W-000843,COMPLETION,-0.4189300388516996,0.4189300388516996,28.475103734439838,1380,1929,0,1.9497515106002687,expenditure_to_sanction_pct_as_of,0,False
W-000844,EXECUTION,-0.5428823867652814,0.5428823867652814,96.25,31,801,4,9.735554216867468,days_since_last_payment_as_of,1,True
W-000845,COMPLETION,-0.4399064438217189,0.4399064438217189,57.83195020746888,814,1929,3,4.61470114083336,expenditure_to_sanction_pct_as_of,0,False
W-000846,COMPLETION,-0.4100986785951187,0.4100986785951187,16.90871369294606,1603,1929,0,2.0810934002319046,estimate_to_recommended_ratio,0,False
W-000847,COMPLETION,-0.4746022112381153,0.4746022112381153,83.71369294605809,315,1929,2,11.506295046201792,sanction_to_estimate_ratio,1,True
W-000848,COMPLETION,-0.4582129497527556,0.4582129497527556,73.59958506224066,510,1929,0,1.165789082973793,schedule_elapsed_ratio_as_of,0,False
W-000849,COMPLETION,-0.4848508478577213,0.4848508478577213,87.34439834024896,245,1929,0,1.1637097321940022,estimate_to_recommended_ratio,0,False
W-000850,COMPLETION,-0.4281846896704926,0.4281846896704926,42.531120331950206,1109,1929,1,4.221927322895912,largest_payment_share_as_of,0,False
W-000851,COMPLETION,-0.4345701588109452,0.4345701588109452,51.34854771784232,939,1929,0,3.2752820207067543,largest_payment_share_as_of,0,False
W-000852,EXECUTION,-0.4180138928218585,0.4180138928218585,27.875,578,801,0,1.30429823269514,sanctioned_amount_inr,0,False
W-000853,EXECUTION,-0.4785397163746973,0.4785397163746973,79.0,169,801,3,118.71199999999835,max_physical_progress_drop_pct_as_of,0,False
W-000854,COMPLETION,-0.4410097769364038,0.4410097769364038,58.92116182572614,793,1929,0,1.545580931185334,schedule_elapsed_ratio_as_of,0,False
W-000855,PRE_SANCTION,-0.4364633615984989,0.4364633615984989,2.973977695167286,262,270,0,0.4894714928413795,estimate_to_recommended_ratio,0,False
W-000856,COMPLETION,-0.4531503917743164,0.4531503917743164,69.91701244813278,581,1929,0,2.3730021316154506,expenditure_to_sanction_pct_as_of,0,False
W-000857,COMPLETION,-0.388597977961744,0.388597977961744,0.5705394190871369,1918,1929,0,1.2199090909090908,days_since_last_payment_as_of,1,True
W-000858,EXECUTION,-0.5610653956163248,0.5610653956163248,97.25,23,801,2,12.636955882352922,financial_minus_physical_gap_pct_as_of,1,True
W-000859,COMPLETION,-0.4046583128289684,0.4046583128289684,9.95850622406639,1737,1929,0,0.9666758816743574,financial_overrun_pct_as_of,0,False
W-000860,COMPLETION,-0.4405435572898921,0.4405435572898921,58.50622406639004,801,1929,1,6.4971522062469065,largest_payment_share_as_of,0,False
W-000861,COMPLETION,-0.4295806301999212,0.4295806301999212,45.17634854771784,1058,1929,0,1.6333702432353774,largest_payment_share_as_of,0,False
W-000862,COMPLETION,-0.4912728034253917,0.4912728034253917,88.95228215767635,214,1929,0,1.2913028193252516,largest_payment_share_as_of,0,False
W-000863,COMPLETION,-0.4296693615633671,0.4296693615633671,45.38381742738589,1054,1929,0,3.1923705963223914,financial_overrun_pct_as_of,0,False
W-000864,COMPLETION,-0.4205429435756287,0.4205429435756287,31.48340248962656,1322,1929,0,1.1811031404577172,physical_progress_velocity_pct_per_30d,0,False
W-000865,EXECUTION,-0.4133354182221432,0.4133354182221432,22.375,622,801,0,2.275920245398772,latest_financial_progress_pct_as_of,0,False
W-000866,COMPLETION,-0.4327707670452689,0.4327707670452689,49.066390041493776,983,1929,0,2.1091865812201616,sanction_to_recommended_ratio,0,False
W-000867,PRE_SANCTION,-0.4574463115492218,0.4574463115492218,28.62453531598513,193,270,0,0.733365808081593,estimate_to_recommended_ratio,0,False
W-000868,COMPLETION,-0.4387967596553296,0.4387967596553296,56.58713692946058,838,1929,0,2.134760472307767,physical_progress_velocity_pct_per_30d,0,False
W-000869,COMPLETION,-0.4650789670418611,0.4650789670418611,78.89004149377594,408,1929,0,3.4394479648672767,physical_progress_velocity_pct_per_30d,0,False
W-000870,COMPLETION,-0.4202313398493868,0.4202313398493868,30.809128630705395,1335,1929,0,1.5504864864864865,technical_estimate_amount_inr,1,True
W-000871,COMPLETION,-0.4183660828969956,0.4183660828969956,27.54149377593361,1398,1929,0,0.9583212833790028,schedule_elapsed_ratio_as_of,0,False
W-000872,COMPLETION,-0.3931248483371256,0.3931248483371256,2.178423236514522,1887,1929,0,0.9203375643772906,sanction_to_estimate_ratio,0,False
W-000873,EXECUTION,-0.3893805309416223,0.3893805309416223,0.25,799,801,1,3.792600592162201,largest_payment_share_as_of,0,False
W-000874,COMPLETION,-0.5398674923626421,0.5398674923626421,96.21369294605807,74,1929,0,3.1478164894201406,largest_payment_share_as_of,0,False
W-000875,COMPLETION,-0.4455652382439889,0.4455652382439889,63.27800829875519,709,1929,1,4.647903485609347,largest_payment_share_as_of,0,False
W-000876,COMPLETION,-0.4055258455066476,0.4055258455066476,10.78838174273859,1721,1929,0,1.058442458211925,sanction_to_estimate_ratio,1,True
W-000877,COMPLETION,-0.4583890378408939,0.4583890378408939,73.96265560165975,503,1929,0,2.218067774062489,largest_payment_share_as_of,0,False
W-000878,COMPLETION,-0.5351851184747444,0.5351851184747444,95.850622406639,81,1929,0,3.2752820207067543,largest_payment_share_as_of,0,False
W-000879,EXECUTION,-0.4207779493916781,0.4207779493916781,31.0,553,801,0,2.4024748598791983,sanction_to_recommended_ratio,0,False
W-000880,COMPLETION,-0.4421026549758063,0.4421026549758063,60.26970954356847,767,1929,0,1.4748470758279568,sanction_to_estimate_ratio,0,False
W-000881,COMPLETION,-0.4815391908550172,0.4815391908550172,86.46265560165975,262,1929,0,1.6314449433830551,largest_payment_share_as_of,0,False
W-000882,COMPLETION,-0.5105600371793684,0.5105600371793684,92.68672199170123,142,1929,1,7.379030000000001,financial_overrun_pct_as_of,0,False
W-000883,COMPLETION,-0.4629330343105357,0.4629330343105357,77.4896265560166,435,1929,0,2.3373295967518226,expenditure_to_sanction_pct_as_of,0,False
W-000884,PRE_SANCTION,-0.4557757870663591,0.4557757870663591,25.27881040892193,202,270,0,0.8286884377758165,technical_estimate_amount_inr,0,False
W-000885,COMPLETION,-0.4307876669344905,0.4307876669344905,46.6804979253112,1029,1929,0,2.6388522014821083,largest_payment_share_as_of,0,False
W-000886,COMPLETION,-0.4411300832004981,0.4411300832004981,59.1804979253112,788,1929,0,1.7178671874999998,days_since_last_payment_as_of,0,False
W-000887,EXECUTION,-0.4257697477902256,0.4257697477902256,37.0,505,801,0,1.6814547619750444,sanction_to_estimate_ratio,0,False
W-000888,COMPLETION,-0.4618501949684711,0.4618501949684711,76.50414937759336,454,1929,0,2.996244144882889,largest_payment_share_as_of,0,False
W-000889,COMPLETION,-0.5248636252839737,0.5248636252839737,94.81327800829877,101,1929,2,11.136582763649429,sanction_to_estimate_ratio,1,True
W-000890,COMPLETION,-0.5145821153293132,0.5145821153293132,93.3609958506224,129,1929,1,5.959573674815913,largest_payment_share_as_of,0,False
W-000891,EXECUTION,-0.4047393623511507,0.4047393623511507,10.875,714,801,0,2.065656250000002,financial_minus_physical_gap_pct_as_of,0,False
W-000892,COMPLETION,-0.4082542584751417,0.4082542584751417,14.678423236514522,1646,1929,0,1.348258080516452,physical_progress_velocity_pct_per_30d,1,True
W-000893,COMPLETION,-0.4212788091104427,0.4212788091104427,32.62448132780083,1300,1929,0,1.13884,released_payment_total_inr_as_of,0,False
W-000894,EXECUTION,-0.4214167276523742,0.4214167276523742,31.875,546,801,0,2.1970553093528435,physical_progress_velocity_pct_per_30d,0,False
W-000895,PRE_SANCTION,-0.464789368540256,0.464789368540256,38.28996282527881,167,270,0,0.6745,technical_estimate_amount_inr,0,False
W-000896,COMPLETION,-0.3942124688478445,0.3942124688478445,2.800829875518672,1875,1929,0,1.2106346762033384,physical_progress_velocity_pct_per_30d,0,False
W-000897,COMPLETION,-0.3982099870814508,0.3982099870814508,4.668049792531121,1839,1929,0,2.0326164144848686,financial_overrun_pct_as_of,0,False
W-000898,EXECUTION,-0.400078911803327,0.400078911803327,6.375,750,801,1,4.18752083333336,financial_minus_physical_gap_pct_as_of,0,False
